Unnamed: 0,WT,WT,WT,WT,WT,WT,WT
5654,6.936193,24.5153875,10.786691381,398.467336241,44.39690214,376.625312303001,51.49197134
5655,6.936193,24.5153875,10.786691381,398.563034941,44.39690214,376.625312303001,51.49197134
5656,6.936193,24.5153875,10.786691381,398.599634641,44.39690214,376.625312303001,51.49197134
5657,6.936193,24.5153875,10.786691381,398.621825041,44.39690214,376.625312303001,51.49197134
5658,6.936193,24.5153875,10.786691381,398.640518941,44.39690214,376.625312303001,51.49197134
5659,6.936193,24.5153875,10.786691381,398.654746941,44.39690214,376.625312303001,51.49197134
5660,6.936193,24.5153875,10.786691381,398.696294441,44.39690214,376.625312303001,51.49197134
5661,6.936193,24.5153875,10.786691381,398.766873341,44.39690214,376.625312303001,51.49197134
5662,6.936193,24.5153875,10.786691381,398.861813941,44.39690214,376.625312303001,51.49197134
5663,6.936193,24.5153875,10.786691381,398.868278201,44.39690214,376.625312303001,51.49197134
5664,6.936193,24.5153875,10.786691381,398.886917101,44.39690214,376.625312303001,51.49197134
5665,6.936193,24.5153875,10.786691381,398.902729301,44.39690214,376.625312303001,51.49197134
5666,6.936193,24.5153875,10.786691381,398.936831201,44.39690214,376.625312303001,51.49197134
5667,6.936193,24.5153875,10.786691381,398.946496861,44.39690214,376.625312303001,51.49197134
5668,6.936193,24.5153875,10.786691381,398.980580461,44.39690214,376.625312303001,51.49197134
5669,6.936193,24.5153875,10.786691381,398.987723541,44.39690214,376.625312303001,51.49197134
5670,6.936193,24.5153875,10.786691381,398.994125011,44.39690214,376.625312303001,51.49197134
5671,6.936193,24.5153875,10.786691381,399.027543211,44.39690214,376.625312303001,51.49197134
5672,6.936193,24.5153875,10.786691381,399.051095811,44.39690214,376.625312303001,51.49197134
5673,6.936193,24.5153875,10.786691381,399.168985811,44.39690214,376.625312303001,51.49197134
5674,6.936193,24.5153875,10.786691381,399.239947111,44.39690214,376.625312303001,51.49197134
5675,6.936193,24.5153875,10.786691381,399.304028511,44.39690214,376.625312303001,51.49197134
5676,6.936193,24.5153875,10.786691381,399.308358601,44.39690214,376.625312303001,51.49197134
5677,6.936193,24.5153875,10.786691381,399.353718201,44.39690214,376.625312303001,51.49197134
5678,6.936193,24.5153875,10.786691381,399.422515801,44.39690214,376.625312303001,51.49197134
5679,6.936193,24.5153875,10.786691381,399.479672301,44.39690214,376.625312303001,51.49197134
5680,6.936193,24.5153875,10.786691381,399.488414191,44.39690214,376.625312303001,51.49197134
5681,6.936193,24.5153875,10.786691381,399.533909191,44.39690214,376.625312303001,51.49197134
5682,6.936193,24.5153875,10.786691381,399.590279591,44.39690214,376.625312303001,51.49197134
5683,6.936193,24.5153875,10.786691381,399.614683491,44.39690214,376.625312303001,51.49197134
5684,6.936193,24.5153875,10.786691381,399.647477791,44.39690214,376.625312303001,51.49197134
5685,6.936193,24.5153875,10.786691381,399.711514791,44.39690214,376.625312303001,51.49197134
5686,6.936193,24.5153875,10.786691381,399.760929091,44.39690214,376.625312303001,51.49197134
5687,6.936193,24.5153875,10.786691381,399.803426991,44.39690214,376.625312303001,51.49197134
5688,6.936193,24.5153875,10.786691381,399.807256301,44.39690214,376.625312303001,51.49197134
5689,6.936193,24.5153875,10.786691381,399.833564101,44.39690214,376.625312303001,51.49197134
5690,6.936193,24.5153875,10.786691381,399.891116601,44.39690214,376.625312303001,51.49197134
5691,6.936193,24.5153875,10.786691381,399.959563301,44.39690214,376.625312303001,51.49197134
5692,6.936193,24.5153875,10.786691381,399.964234801,44.39690214,376.625312303001,51.49197134
5693,6.936193,24.5153875,10.786691381,400.018877901,44.39690214,376.625312303001,51.49197134
5694,6.936193,24.5153875,10.786691381,400.079645201,44.39690214,376.625312303001,51.49197134
5695,6.936193,24.5153875,10.786691381,400.085805211,44.39690214,376.625312303001,51.49197134
5696,6.936193,24.5153875,10.786691381,400.137810011,44.39690214,376.625312303001,51.49197134
5697,6.936193,24.5153875,10.786691381,400.191377611,44.39690214,376.625312303001,51.49197134
5698,6.936193,24.5153875,10.786691381,400.206137911,44.39690214,376.625312303001,51.49197134
5699,6.936193,24.5153875,10.786691381,400.248367911,44.39690214,376.625312303001,51.49197134
5700,6.936193,24.5153875,10.786691381,400.262757111,44.39690214,376.625312303001,51.49197134
5701,6.936193,24.5153875,10.786691381,400.275790411,44.39690214,376.625312303001,51.49197134
5702,6.936193,24.5153875,10.786691381,400.303543511,44.39690214,376.625312303001,51.49197134
5703,6.936193,24.5153875,10.786691381,400.309893351,44.39690214,376.625312303001,51.49197134
5704,6.936193,24.5153875,10.786691381,400.369345351,44.39690214,376.625312303001,51.49197134
5705,6.936193,24.5153875,10.786691381,400.381597551,44.39690214,376.625312303001,51.49197134
5706,6.936193,24.5153875,10.786691381,400.449170851,44.39690214,376.625312303001,51.49197134
5707,6.936193,24.5153875,10.786691381,400.497104651,44.39690214,376.625312303001,51.49197134
5708,6.936193,24.5153875,10.786691381,400.526083651,44.39690214,376.625312303001,51.49197134
5709,6.936193,24.5153875,10.786691381,400.602030851,44.39690214,376.625312303001,51.49197134
5710,6.936193,24.5153875,10.786691381,400.662784251,44.39690214,376.625312303001,51.49197134
5711,6.936193,24.5153875,10.786691381,400.680066851,44.39690214,376.625312303001,51.49197134
5712,6.936193,24.5153875,10.786691381,400.704556351,44.39690214,376.625312303001,51.49197134
5713,6.936193,24.5153875,10.786691381,400.717645451,44.39690214,376.625312303001,51.49197134
5714,6.936193,24.5153875,10.786691381,400.728535951,44.39690214,376.625312303001,51.49197134
5715,6.936193,24.5153875,10.786691381,400.731493871,44.39690214,376.625312303001,51.49197134
5716,6.936193,24.5153875,10.786691381,400.763789771,44.39690214,376.625312303001,51.49197134
5717,6.936193,24.5153875,10.786691381,400.828551071,44.39690214,376.625312303001,51.49197134
5718,6.936193,24.5153875,10.786691381,400.838978771,44.39690214,376.625312303001,51.49197134
5719,6.936193,24.5153875,10.786691381,400.909747571,44.39690214,376.625312303001,51.49197134
5720,6.936193,24.5153875,10.786691381,400.925286871,44.39690214,376.625312303001,51.49197134
5721,6.936193,24.5153875,10.786691381,400.937542771,44.39690214,376.625312303001,51.49197134
5722,6.936193,24.5153875,10.786691381,400.997541371,44.39690214,376.625312303001,51.49197134
5723,6.936193,24.5153875,10.786691381,401.010907371,44.39690214,376.625312303001,51.49197134
5724,6.936193,24.5153875,10.786691381,401.044276371,44.39690214,376.625312303001,51.49197134
5725,6.936193,24.5153875,10.786691381,401.059669271,44.39690214,376.625312303001,51.49197134
5726,6.936193,24.5153875,10.786691381,401.143868571,44.39690214,376.625312303001,51.49197134
5727,6.936193,24.5153875,10.786691381,401.189759271,44.39690214,376.625312303001,51.49197134
5728,6.936193,24.5153875,10.786691381,401.216045671,44.39690214,376.625312303001,51.49197134
5729,6.936193,24.5153875,10.786691381,401.217550401,44.39690214,376.625312303001,51.49197134
5730,6.936193,24.5153875,10.786691381,401.243582501,44.39690214,376.625312303001,51.49197134
5731,6.936193,24.5153875,10.786691381,401.264714401,44.39690214,376.625312303001,51.49197134
5732,6.936193,24.5153875,10.786691381,401.281174501,44.39690214,376.625312303001,51.49197134
5733,6.936193,24.5153875,10.786691381,401.340905401,44.39690214,376.625312303001,51.49197134
5734,6.936193,24.5153875,10.786691381,401.349446291,44.39690214,376.625312303001,51.49197134
5735,6.936193,24.5153875,10.786691381,401.370474391,44.39690214,376.625312303001,51.49197134
5736,6.936193,24.5153875,10.786691381,401.381163391,44.39690214,376.625312303001,51.49197134
5737,6.936193,24.5153875,10.786691381,401.401647391,44.39690214,376.625312303001,51.49197134
5738,6.936193,24.5153875,10.786691381,401.417602991,44.39690214,376.625312303001,51.49197134
5739,6.936193,24.5153875,10.786691381,401.440982591,44.39690214,376.625312303001,51.49197134
5740,6.936193,24.5153875,10.786691381,401.554632591,44.39690214,376.625312303001,51.49197134
5741,6.936193,24.5153875,10.786691381,401.570280591,44.39690214,376.625312303001,51.49197134
5742,6.936193,24.5153875,10.786691381,401.612591391,44.39690214,376.625312303001,51.49197134
5743,6.936193,24.5153875,10.786691381,401.619095351,44.39690214,376.625312303001,51.49197134
5744,6.936193,24.5153875,10.786691381,401.640714651,44.39690214,376.625312303001,51.49197134
5745,6.936193,24.5153875,10.786691381,401.765647651,44.39690214,376.625312303001,51.49197134
5746,6.936193,24.5153875,10.786691381,401.835196051,44.39690214,376.625312303001,51.49197134
5747,6.936193,24.5153875,10.786691381,401.865452351,44.39690214,376.625312303001,51.49197134
5748,6.936193,24.5153875,10.786691381,401.904881851,44.39690214,376.625312303001,51.49197134
5749,6.936193,24.5153875,10.786691381,401.937093051,44.39690214,376.625312303001,51.49197134
5750,6.936193,24.5153875,10.786691381,401.946695121,44.39690214,376.625312303001,51.49197134
5751,6.936193,24.5153875,10.786691381,401.961322921,44.39690214,376.625312303001,51.49197134
5752,6.936193,24.5153875,10.786691381,402.036559621,44.39690214,376.625312303001,51.49197134
5753,6.936193,24.5153875,10.786691381,402.071112721,44.39690214,376.625312303001,51.49197134
5754,6.936193,24.5153875,10.786691381,402.088115921,44.39690214,376.625312303001,51.49197134
5755,6.936193,24.5153875,10.786691381,402.167254721,44.39690214,376.625312303001,51.49197134
5756,6.936193,24.5153875,10.786691381,402.198230121,44.39690214,376.625312303001,51.49197134
5757,6.936193,24.5153875,10.786691381,402.229128021,44.39690214,376.625312303001,51.49197134
5758,6.936193,24.5153875,10.786691381,402.304836421,44.39690214,376.625312303001,51.49197134
5759,6.936193,24.5153875,10.786691381,402.412758421,44.39690214,376.625312303001,51.49197134
5760,6.936193,24.5153875,10.786691381,402.504663321,44.39690214,376.625312303001,51.49197134
5761,6.936193,24.5153875,10.786691381,402.541888221,44.39690214,376.625312303001,51.49197134
5762,6.936193,24.5153875,10.786691381,402.597313121,44.39690214,376.625312303001,51.49197134
5763,6.936193,24.5153875,10.786691381,402.616562021,44.39690214,376.625312303001,51.49197134
5764,6.936193,24.5153875,10.786691381,402.663419821,44.39690214,376.625312303001,51.49197134
5765,6.936193,24.5153875,10.786691381,402.686053421,44.39690214,376.625312303001,51.49197134
5766,6.936193,24.5153875,10.786691381,402.697092821,44.39690214,376.625312303001,51.49197134
5767,6.936193,24.5153875,10.786691381,402.708249621,44.39690214,376.625312303001,51.49197134
5768,6.936193,24.5153875,10.786691381,402.736509821,44.39690214,376.625312303001,51.49197134
5769,6.936193,24.5153875,10.786691381,402.783853221,44.39690214,376.625312303001,51.49197134
5770,6.936193,24.5153875,10.786691381,402.811364121,44.39690214,376.625312303001,51.49197134
5771,6.936193,24.5153875,10.786691381,402.881530221,44.39690214,376.625312303001,51.49197134
5772,6.936193,24.5153875,10.786691381,402.927717421,44.39690214,376.625312303001,51.49197134
5773,6.936193,24.5153875,10.786691381,403.000678621,44.39690214,376.625312303001,51.49197134
5774,6.936193,24.5153875,10.786691381,403.068552521,44.39690214,376.625312303001,51.49197134
5775,6.936193,24.5153875,10.786691381,403.076910741,44.39690214,376.625312303001,51.49197134
5776,6.936193,24.5153875,10.786691381,403.163957641,44.39690214,376.625312303001,51.49197134
5777,6.936193,24.5153875,10.786691381,403.276897641,44.39690214,376.625312303001,51.49197134
5778,6.936193,24.5153875,10.786691381,403.290341041,44.39690214,376.625312303001,51.49197134
5779,6.936193,24.5153875,10.786691381,403.327679541,44.39690214,376.625312303001,51.49197134
5780,6.936193,24.5153875,10.786691381,403.367282541,44.39690214,376.625312303001,51.49197134
5781,6.936193,24.5153875,10.786691381,403.418945941,44.39690214,376.625312303001,51.49197134
5782,6.936193,24.5153875,10.786691381,403.482648841,44.39690214,376.625312303001,51.49197134
5783,6.936193,24.5153875,10.786691381,403.517460441,44.39690214,376.625312303001,51.49197134
5784,6.936193,24.5153875,10.786691381,403.616664141,44.39690214,376.625312303001,51.49197134
5785,6.936193,24.5153875,10.786691381,403.698477141,44.39690214,376.625312303001,51.49197134
5786,6.936193,24.5153875,10.786691381,403.738728741,44.39690214,376.625312303001,51.49197134
5787,6.936193,24.5153875,10.786691381,403.777092341,44.39690214,376.625312303001,51.49197134
5788,6.936193,24.5153875,10.786691381,403.814013241,44.39690214,376.625312303001,51.49197134
5789,6.936193,24.5153875,10.786691381,403.818815331,44.39690214,376.625312303001,51.49197134
5790,6.936193,24.5153875,10.786691381,403.851932531,44.39690214,376.625312303001,51.49197134
5791,6.936193,24.5153875,10.786691381,403.900976331,44.39690214,376.625312303001,51.49197134
5792,6.936193,24.5153875,10.786691381,403.939637631,44.39690214,376.625312303001,51.49197134
5793,6.936193,24.5153875,10.786691381,403.966130531,44.39690214,376.625312303001,51.49197134
5794,6.936193,24.5153875,10.786691381,404.014282731,44.39690214,376.625312303001,51.49197134
5795,6.936193,24.5153875,10.786691381,404.102072231,44.39690214,376.625312303001,51.49197134
5796,6.936193,24.5153875,10.786691381,404.153015731,44.39690214,376.625312303001,51.49197134
5797,6.936193,24.5153875,10.786691381,404.231870931,44.39690214,376.625312303001,51.49197134
5798,6.936193,24.5153875,10.786691381,404.271267131,44.39690214,376.625312303001,51.49197134
5799,6.936193,24.5153875,10.786691381,404.282272031,44.39690214,376.625312303001,51.49197134
5800,6.936193,24.5153875,10.786691381,404.294017431,44.39690214,376.625312303001,51.49197134
5801,6.936193,24.5153875,10.786691381,404.323333331,44.39690214,376.625312303001,51.49197134
5802,6.936193,24.5153875,10.786691381,404.336224031,44.39690214,376.625312303001,51.49197134
5803,6.936193,24.5153875,10.786691381,404.375379931,44.39690214,376.625312303001,51.49197134
5804,6.936193,24.5153875,10.786691381,404.465336331,44.39690214,376.625312303001,51.49197134
5805,6.936193,24.5153875,10.786691381,404.514525131,44.39690214,376.625312303001,51.49197134
5806,6.936193,24.5153875,10.786691381,404.567888631,44.39690214,376.625312303001,51.49197134
5807,6.936193,24.5153875,10.786691381,404.603548931,44.39690214,376.625312303001,51.49197134
5808,6.936193,24.5153875,10.786691381,404.652601331,44.39690214,376.625312303001,51.49197134
5809,6.936193,24.5153875,10.786691381,404.708250931,44.39690214,376.625312303001,51.49197134
5810,6.936193,24.5153875,10.786691381,404.723579831,44.39690214,376.625312303001,51.49197134
5811,6.936193,24.5153875,10.786691381,404.779319731,44.45732314,376.625312303001,51.49197134
5812,6.936193,24.5153875,10.786691381,404.818355631,44.49271644,376.625312303001,51.49197134
5813,6.936193,24.5153875,10.786691381,404.837793131,44.56183804,376.625312303001,51.49197134
5814,6.936193,24.5153875,10.786691381,404.841571651,44.61981864,376.625312303001,51.49197134
5815,6.936193,24.5153875,10.786691381,404.915873451,44.66901684,376.625312303001,51.49197134
5816,6.936193,24.5153875,10.786691381,404.944738551,44.66901684,376.625312303001,51.49197134
5817,6.936193,24.5153875,10.786691381,404.983898651,44.66901684,376.625312303001,51.49197134
5818,6.936193,24.5153875,10.786691381,405.000277751,44.66901684,376.625312303001,51.49197134
5819,6.936193,24.5153875,10.786691381,405.052214151,44.66901684,376.625312303001,51.49197134
5820,6.936193,24.5153875,10.786691381,405.090279451,44.66901684,376.625312303001,51.49197134
5821,6.936193,24.5153875,10.786691381,405.095664141,44.66901684,376.625312303001,51.49197134
5822,6.936193,24.5153875,10.786691381,405.134392441,44.66901684,376.625312303001,51.49197134
5823,6.936193,24.5153875,10.786691381,405.149742941,44.66901684,376.625312303001,51.49197134
5824,6.936193,24.5153875,10.786691381,405.164674841,44.66901684,376.625312303001,51.49197134
5825,6.936193,24.5153875,10.786691381,405.209267041,44.66901684,376.625312303001,51.49197134
5826,6.936193,24.5153875,10.786691381,405.233779841,44.66901684,376.625312303001,51.49197134
5827,6.936193,24.5153875,10.786691381,405.242799471,44.66901684,376.625312303001,51.49197134
5828,6.936193,24.5153875,10.786691381,405.247035091,44.66901684,376.625312303001,51.49197134
5829,6.936193,24.5153875,10.786691381,405.295749491,44.66901684,376.625312303001,51.49197134
5830,6.936193,24.5153875,10.786691381,405.344218391,44.66901684,376.625312303001,51.49197134
5831,6.936193,24.5153875,10.786691381,405.383625391,44.66901684,376.625312303001,51.49197134
5832,6.936193,24.5153875,10.786691381,405.443425391,44.66901684,376.625312303001,51.49197134
5833,6.936193,24.5153875,10.786691381,405.487581891,44.66901684,376.625312303001,51.49197134
5834,6.936193,24.5153875,10.786691381,405.621979891,44.66901684,376.625312303001,51.49197134
5835,6.936193,24.5153875,10.786691381,405.715758391,44.66901684,376.625312303001,51.49197134
5836,6.936193,24.5153875,10.786691381,405.725759291,44.66901684,376.625312303001,51.49197134
5837,6.936193,24.5153875,10.786691381,405.736810391,44.66901684,376.625312303001,51.49197134
5838,6.936193,24.5153875,10.786691381,405.792210891,44.66901684,376.625312303001,51.49197134
5839,6.936193,24.5153875,10.786691381,405.831002391,44.66901684,376.625312303001,51.49197134
5840,6.936193,24.5153875,10.786691381,405.893707691,44.66901684,376.625312303001,51.49197134
5841,6.936193,24.5153875,10.786691381,405.905251191,44.66901684,376.625312303001,51.49197134
5842,6.936193,24.5153875,10.786691381,405.976904591,44.66901684,376.625312303001,51.49197134
5843,6.936193,24.5153875,10.786691381,406.031675791,44.66901684,376.625312303001,51.49197134
5844,6.936193,24.5153875,10.786691381,406.072547691,44.66901684,376.625312303001,51.49197134
5845,6.936193,24.5153875,10.786691381,406.092803291,44.66901684,376.625312303001,51.49197134
5846,6.936193,24.5153875,10.786691381,406.268701291,44.66901684,376.625312303001,51.49197134
5847,6.936193,24.5153875,10.786691381,406.352741491,44.66901684,376.625312303001,51.49197134
5848,6.936193,24.5153875,10.786691381,406.397091591,44.66901684,376.625312303001,51.49197134
5849,6.936193,24.5153875,10.786691381,406.419534891,44.66901684,376.625312303001,51.49197134
5850,6.936193,24.5153875,10.786691381,406.519320591,44.66901684,376.625312303001,51.49197134
5851,6.936193,24.5153875,10.786691381,406.540986191,44.66901684,376.625312303001,51.49197134
5852,6.936193,24.5153875,10.786691381,406.554493791,44.66901684,376.625312303001,51.49197134
5853,6.936193,24.5153875,10.786691381,406.559339521,44.66901684,376.625312303001,51.49197134
5854,6.936193,24.5153875,10.786691381,406.712910521,44.66901684,376.625312303001,51.49197134
5855,6.936193,24.5153875,10.786691381,406.768811221,44.66901684,376.625312303001,51.49197134
5856,6.936193,24.5153875,10.786691381,406.794553321,44.66901684,376.625312303001,51.49197134
5857,6.936193,24.5153875,10.786691381,406.858397821,44.66901684,376.625312303001,51.49197134
5858,6.936193,24.5153875,10.786691381,406.872504921,44.66901684,376.625312303001,51.49197134
5859,6.936193,24.5153875,10.786691381,407.019241921,44.66901684,376.625312303001,51.49197134
5860,6.936193,24.5153875,10.786691381,407.086837221,44.66901684,376.625312303001,51.49197134
5861,6.936193,24.5153875,10.786691381,407.099969221,44.66901684,376.625312303001,51.49197134
5862,6.936193,24.5153875,10.786691381,407.112027921,44.66901684,376.625312303001,51.49197134
5863,6.936193,24.5153875,10.786691381,407.144971621,44.66901684,376.625312303001,51.49197134
5864,6.936193,24.5153875,10.786691381,407.176314721,44.66901684,376.625312303001,51.49197134
5865,6.936193,24.5153875,10.786691381,407.208167621,44.66901684,376.625312303001,51.49197134
5866,6.936193,24.5153875,10.786691381,407.284073321,44.66901684,376.625312303001,51.49197134
5867,6.936193,24.5153875,10.786691381,407.357006321,44.66901684,376.625312303001,51.49197134
5868,6.936193,24.5153875,10.786691381,407.366768881,44.66901684,376.625312303001,51.49197134
5869,6.936193,24.5153875,10.786691381,407.442087181,44.66901684,376.625312303001,51.49197134
5870,6.936193,24.5153875,10.786691381,407.500638081,44.66901684,376.625312303001,51.49197134
5871,6.936193,24.5153875,10.786691381,407.533183481,44.66901684,376.625312303001,51.49197134
5872,6.936193,24.5153875,10.786691381,407.614506981,44.66901684,376.625312303001,51.49197134
5873,6.936193,24.5153875,10.786691381,407.734102981,44.66901684,376.625312303001,51.49197134
5874,6.936193,24.5153875,10.786691381,407.831835981,44.66901684,376.625312303001,51.49197134
5875,6.936193,24.5153875,10.786691381,407.840843271,44.66901684,376.625312303001,51.49197134
5876,6.936193,24.5153875,10.786691381,407.920886171,44.66901684,376.625312303001,51.49197134
5877,6.936193,24.5153875,10.786691381,408.023382171,44.66901684,376.625312303001,51.49197134
5878,6.936193,24.5153875,10.786691381,408.102281771,44.66901684,376.625312303001,51.49197134
5879,6.936193,24.5153875,10.786691381,408.109155991,44.66901684,376.625312303001,51.49197134
5880,6.936193,24.5153875,10.786691381,408.180469691,44.66901684,376.625312303001,51.49197134
5881,6.936193,24.5153875,10.786691381,408.333922691,44.66901684,376.625312303001,51.49197134
5882,6.936193,24.5153875,10.786691381,408.392087891,44.66901684,376.625312303001,51.49197134
5883,6.936193,24.5153875,10.786691381,408.405863791,44.66901684,376.625312303001,51.49197134
5884,6.936193,24.5153875,10.786691381,408.455912291,44.66901684,376.625312303001,51.49197134
5885,6.936193,24.5153875,10.786691381,408.572227291,44.66901684,376.625312303001,51.49197134
5886,6.936193,24.5153875,10.786691381,408.607555591,44.66901684,376.625312303001,51.49197134
5887,6.936193,24.5153875,10.786691381,408.706001091,44.66901684,376.625312303001,51.49197134
5888,6.936193,24.5153875,10.786691381,408.729386591,44.66901684,376.625312303001,51.49197134
5889,6.936193,24.5153875,10.786691381,408.765012991,44.66901684,376.625312303001,51.49197134
5890,6.936193,24.5153875,10.786691381,408.886975991,44.66901684,376.625312303001,51.49197134
5891,6.936193,24.5153875,10.786691381,408.952365791,44.66901684,376.625312303001,51.49197134
5892,6.936193,24.5153875,10.786691381,408.979923591,44.66901684,376.625312303001,51.49197134
5893,6.936193,24.5153875,10.786691381,409.036644891,44.66901684,376.625312303001,51.49197134
5894,6.936193,24.5153875,10.786691381,409.115222591,44.66901684,376.625312303001,51.49197134
5895,6.936193,24.5153875,10.786691381,409.239327591,44.66901684,376.625312303001,51.49197134
5896,6.936193,24.5153875,10.786691381,409.284147291,44.66901684,376.625312303001,51.49197134
5897,6.936193,24.5153875,10.786691381,409.382799391,44.66901684,376.625312303001,51.49197134
5898,6.936193,24.5153875,10.786691381,409.387775291,44.66901684,376.625312303001,51.49197134
5899,6.936193,24.5153875,10.786691381,409.475388991,44.66901684,376.625312303001,51.49197134
5900,6.936193,24.5153875,10.786691381,409.513764591,44.66901684,376.625312303001,51.49197134
5901,6.936193,24.5153875,10.786691381,409.553185591,44.66901684,376.625312303001,51.49197134
5902,6.936193,24.5153875,10.786691381,409.615894391,44.66901684,376.625312303001,51.49197134
5903,6.936193,24.5153875,10.786691381,409.719117391,44.66901684,376.625312303001,51.49197134
5904,6.936193,24.5153875,10.786691381,409.738229991,44.66901684,376.625312303001,51.49197134
5905,6.936193,24.5153875,10.786691381,409.751304091,44.66901684,376.625312303001,51.49197134
5906,6.936193,24.5153875,10.786691381,409.769114391,44.66901684,376.625312303001,51.49197134
5907,6.936193,24.5153875,10.786691381,409.783577291,44.66901684,376.625312303001,51.49197134
5908,6.936193,24.5153875,10.786691381,409.846499691,44.66901684,376.625312303001,51.49197134
5909,6.936193,24.5153875,10.786691381,409.901299991,44.66901684,376.625312303001,51.49197134
5910,6.936193,24.5153875,10.786691381,409.923586891,44.66901684,376.625312303001,51.49197134
5911,6.936193,24.5153875,10.786691381,409.931844441,44.66901684,376.625312303001,51.49197134
5912,6.936193,24.5153875,10.786691381,409.998921941,44.66901684,376.625312303001,51.49197134
5913,6.936193,24.5153875,10.786691381,410.071699041,44.66901684,376.625312303001,51.49197134
5914,6.936193,24.5153875,10.786691381,410.111138941,44.66901684,376.625312303001,51.49197134
5915,6.936193,24.5153875,10.786691381,410.196458041,44.66901684,376.625312303001,51.49197134
5916,6.936193,24.5153875,10.786691381,410.215443241,44.66901684,376.625312303001,51.49197134
5917,6.936193,24.5153875,10.786691381,410.240206541,44.66901684,376.625312303001,51.49197134
5918,6.936193,24.5153875,10.786691381,410.296035141,44.66901684,376.625312303001,51.49197134
5919,6.936193,24.5153875,10.786691381,410.328536441,44.66901684,376.625312303001,51.49197134
5920,6.936193,24.5153875,10.786691381,410.354311141,44.66901684,376.625312303001,51.49197134
5921,6.936193,24.5153875,10.786691381,410.388496441,44.66901684,376.625312303001,51.49197134
5922,6.936193,24.5153875,10.786691381,410.409796441,44.66901684,376.625312303001,51.49197134
5923,6.936193,24.5153875,10.786691381,410.434271641,44.66901684,376.625312303001,51.49197134
5924,6.936193,24.5153875,10.786691381,410.464381441,44.66901684,376.625312303001,51.49197134
5925,6.936193,24.5153875,10.786691381,410.496621641,44.66901684,376.625312303001,51.49197134
5926,6.936193,24.5153875,10.786691381,410.537081441,44.66901684,376.625312303001,51.49197134
5927,6.936193,24.5153875,10.786691381,410.589776741,44.66901684,376.625312303001,51.49197134
5928,6.936193,24.5153875,10.786691381,410.619929241,44.66901684,376.625312303001,51.49197134
5929,6.936193,24.5153875,10.786691381,410.651399941,44.66901684,376.625312303001,51.49197134
5930,6.936193,24.5153875,10.786691381,410.675994741,44.66901684,376.625312303001,51.49197134
5931,6.936193,24.5153875,10.786691381,410.731353141,44.66901684,376.625312303001,51.49197134
5932,6.936193,24.5153875,10.786691381,410.743527841,44.66901684,376.625312303001,51.49197134
5933,6.936193,24.5153875,10.786691381,410.756524041,44.66901684,376.625312303001,51.49197134
5934,6.936193,24.5153875,10.786691381,410.789613141,44.66901684,376.625312303001,51.49197134
5935,6.936193,24.5153875,10.786691381,410.870803041,44.66901684,376.625312303001,51.49197134
5936,6.936193,24.5153875,10.786691381,410.894957241,44.66901684,376.625312303001,51.49197134
5937,6.936193,24.5153875,10.786691381,410.924667341,44.66901684,376.625312303001,51.49197134
5938,6.936193,24.5153875,10.786691381,410.992312241,44.66901684,376.625312303001,51.49197134
5939,6.936193,24.5153875,10.786691381,411.007934541,44.66901684,376.625312303001,51.49197134
5940,6.936193,24.5153875,10.786691381,411.096307841,44.66901684,376.625312303001,51.49197134
5941,6.936193,24.5153875,10.786691381,411.180958541,44.66901684,376.625312303001,51.49197134
5942,6.936193,24.5153875,10.786691381,411.318463541,44.66901684,376.625312303001,51.49197134
5943,6.936193,24.5153875,10.786691381,411.365135441,44.66901684,376.625312303001,51.49197134
5944,6.936193,24.5153875,10.786691381,411.397523841,44.66901684,376.625312303001,51.49197134
5945,6.936193,24.5153875,10.786691381,411.419126741,44.66901684,376.625312303001,51.49197134
5946,6.936193,24.5153875,10.786691381,411.470376141,44.66901684,376.625312303001,51.49197134
5947,6.936193,24.5153875,10.786691381,411.500251641,44.66901684,376.625312303001,51.49197134
5948,6.936193,24.5153875,10.786691381,411.519567441,44.66901684,376.625312303001,51.49197134
5949,6.936193,24.5153875,10.786691381,411.562294341,44.66901684,376.625312303001,51.49197134
5950,6.936193,24.5153875,10.786691381,411.614497041,44.66901684,376.625312303001,51.49197134
5951,6.936193,24.5153875,10.786691381,411.674588341,44.66901684,376.625312303001,51.49197134
5952,6.936193,24.5153875,10.786691381,411.688063041,44.66901684,376.625312303001,51.49197134
5953,6.936193,24.5153875,10.786691381,411.756769841,44.66901684,376.625312303001,51.49197134
5954,6.936193,24.5153875,10.786691381,411.790735141,44.66901684,376.625312303001,51.49197134
5955,6.936193,24.5153875,10.786691381,411.858866941,44.66901684,376.625312303001,51.49197134
5956,6.936193,24.5153875,10.786691381,411.891760641,44.66901684,376.625312303001,51.49197134
5957,6.936193,24.5153875,10.786691381,411.963954341,44.66901684,376.625312303001,51.49197134
5958,6.936193,24.5153875,10.786691381,412.005604641,44.66901684,376.625312303001,51.49197134
5959,6.936193,24.5153875,10.786691381,412.069629741,44.66901684,376.625312303001,51.49197134
5960,6.936193,24.5153875,10.786691381,412.145159141,44.66901684,376.625312303001,51.49197134
5961,6.936193,24.5153875,10.786691381,412.184133841,44.66901684,376.625312303001,51.49197134
5962,6.936193,24.5153875,10.786691381,412.247958341,44.66901684,376.625312303001,51.49197134
5963,6.936193,24.5153875,10.786691381,412.253251571,44.66901684,376.625312303001,51.49197134
