Unnamed: 0,WT,WT,WT,WT,WT,WT,WT,WT,WT,WT,WT,WT
TEMP,145.0098,330.25276,191.13324,162.08503,251.6338,117.40045,724.10513,226.8553,129.73399,111.56116,319.68273,246.548354
TEMP,127.94487,311.12626,212.35072,156.87203,250.8043,143.49245,767.43793,193.4008,127.65362,96.89062,339.16467,247.103754
TEMP,121.8089,330.50236,164.85099,149.06394,238.96183,155.84135,737.72344,175.0251,130.7538,109.22701,410.19697,247.713154
TEMP,109.30159,356.71448,150.0231,117.47947,231.14523,167.4545,751.14644,172.26499,139.40545,111.27977,400.79807,269.37288
TEMP,109.71187,325.69298,136.1925,113.26351,231.73173,171.41042,766.81034,171.46509,144.71745,95.79149,405.63351,260.23468
TEMP,92.63706,255.14373,149.5721,97.79584,287.03683,172.85604,796.53101,166.20357,132.40504,90.74189,394.49181,252.60169
TEMP,88.60295,243.18543,140.5411,97.06379,300.03533,202.84882,749.13101,148.3047,107.16632,91.56591,374.96281,245.30339
TEMP,109.11357,269.91563,143.1036,88.60708,277.18693,229.10996,577.90421,131.69432,114.01992,89.42201,394.8997,200.08347
TEMP,100.29677,263.432963,143.9713,94.39428,268.43493,220.39873,449.62611,130.50872,102.96771,96.60891,381.52555,175.27217
TEMP,111.27447,210.561603,155.5747,109.46603,257.62733,197.37461,336.14651,154.40762,106.4964,89.2544,315.54365,199.45219
TEMP,105.42667,212.119103,144.42514,100.99863,272.57733,176.03991,314.27711,164.56192,95.52667,90.12113,201.88321,174.68036
TEMP,116.1874,208.125503,133.57944,96.54112,258.74456,149.46241,263.60591,150.33481,97.3319,100.77717,174.44202,175.00346
TEMP,144.40827,206.485203,127.7269,100.17261,262.26777,144.70851,278.4459,136.00791,98.12349,119.38767,93.77384,172.94666
TEMP,168.02478,216.930203,136.23429,99.86788,273.50287,143.31681,276.1178,131.29088,108.81899,120.46678,98.33774,174.83666
TEMP,187.46898,232.061203,156.98329,102.73174,264.97187,152.90102,263.6995,130.86868,122.05269,118.64587,91.79171,220.98266
TEMP,197.07799,241.467653,147.09329,102.13975,216.18417,190.06105,246.6738,149.3311,119.38789,115.24034,82.92893,278.34165
TEMP,217.7084,238.972253,140.02629,111.13462,202.74527,179.79595,235.4148,142.50985,129.86971,109.187726,83.49567,300.68205
TEMP,207.1009,224.564653,141.12819,128.14013,212.32747,165.87115,259.86,148.63303,114.76123,100.384636,81.94087,314.75097
TEMP,198.46838,259.06714,156.93357,162.37573,197.96672,176.80718,237.1304,140.50913,118.44403,85.864506,261.85502,302.11612
TEMP,211.52528,292.4625,161.77077,188.78003,153.89486,172.31819,187.768024,117.11893,127.27124,98.483516,361.46282,285.69132
TEMP,229.10698,296.8415,161.51535,196.52323,145.18376,179.69499,192.016724,96.33702,168.80017,136.272646,466.87126,282.57782
TEMP,277.91278,337.8351,170.76205,219.40444,177.73543,200.54019,182.237884,107.96123,175.80574,164.128746,491.35765,278.64812
TEMP,346.10458,349.3372,176.56759,211.58556,206.12239,215.25599,164.876874,105.58698,179.0095,140.844646,511.24493,271.27872
TEMP,341.14598,317.0654,170.31972,224.47666,219.60569,206.11712,137.133864,105.82183,195.9562,154.320306,503.17596,287.08002
TEMP,374.30358,297.9332,143.60682,241.72796,247.93539,189.82211,129.816354,94.69667,327.194,164.459196,509.71299,241.57622
TEMP,375.22198,294.38733,124.31977,263.95032,292.15449,159.23031,122.647154,80.81447,424.10771,160.829516,526.16837,178.1646
TEMP,411.69438,259.25356,137.21837,260.90782,291.78059,156.86651,135.385354,81.77013,499.55441,160.632491,519.94644,155.4052
TEMP,427.44618,256.03696,123.99387,239.7246,294.67739,148.52831,118.668754,75.39974,529.46849,172.338081,502.06416,179.5163
TEMP,452.7564,249.69756,131.69827,195.32687,316.55874,137.71252,115.624854,76.64032,537.4673,198.390211,338.95156,197.19255
TEMP,447.7296,243.84166,138.95027,148.442,329.7586,155.74723,117.63189,95.57772,540.2361,184.398051,229.83652,204.25955
TEMP,424.78895,222.594161,186.52285,149.9034,316.0086,156.74513,129.14989,105.86473,500.85789,145.947901,131.48382,212.65258
TEMP,384.18525,190.069461,179.24485,127.68322,290.21805,134.42753,140.01003,93.18603,489.5724,117.955001,107.56847,212.82728
TEMP,310.32905,154.772271,175.83444,131.97667,260.11319,112.72193,188.72454,107.63838,479.61106,131.684901,90.41099,195.53435
TEMP,292.17672,150.512161,189.30531,155.95137,244.57679,139.7666,234.06025,146.41267,437.91226,148.096501,105.38496,164.50669
TEMP,235.15024,147.845111,229.15741,162.80067,209.70709,149.27241,262.57436,169.81263,287.53016,138.038421,108.48636,169.74029
TEMP,235.05024,163.998881,239.94576,146.69743,151.61892,139.80401,446.34046,166.2639,203.17726,137.172201,90.31744,207.62781
TEMP,184.45154,167.866651,241.00316,140.22595,150.05132,122.29527,545.34036,177.71096,124.33476,150.89138,94.68646,221.80881
TEMP,165.61538,153.503051,265.34876,179.12487,143.14398,141.09907,570.17736,191.55375,110.00396,159.87098,94.07824,184.86551
TEMP,165.06818,161.451251,281.54936,199.2466,126.29811,147.63656,625.89486,208.43497,109.94996,212.61668,77.39036,183.05871
TEMP,145.95928,175.563651,257.61039,230.15657,124.48401,172.02876,629.52404,190.52567,126.15776,265.00424,96.7532,200.37571
TEMP,181.17613,218.13305,226.64669,225.56737,109.56203,187.80336,645.72284,191.63977,150.06507,290.10439,85.51935,207.28931
TEMP,211.64903,256.26475,221.54985,231.39015,145.03248,192.58306,658.63774,201.80627,166.17106,386.11259,106.8989,223.08961
TEMP,202.01473,301.04094,217.53065,234.57858,202.64704,195.07776,631.17784,191.02937,171.88161,456.43969,106.98561,250.35884
TEMP,241.59426,313.00085,292.77485,221.49748,218.24074,173.7428,596.00614,156.57056,184.25121,498.97129,90.80379,257.029
TEMP,284.40404,323.6992,307.17765,190.16294,218.58704,170.59635,575.88874,148.81106,193.26201,552.22937,83.48766,276.8364
TEMP,324.56934,320.4963,308.09175,195.41418,225.57241,178.25365,387.05195,162.76869,191.27781,574.4515,83.82284,249.7247
TEMP,345.61924,324.2338,292.68955,232.53346,233.80751,177.95047,273.72535,179.50249,187.77261,612.5565,83.10022,241.9541
TEMP,382.4826,344.2627,266.98758,226.21936,234.07379,167.64547,236.68312,186.09969,173.33923,646.7028,234.52502,270.6845
TEMP,382.3785,322.0253,230.427,214.33226,263.05136,173.29687,179.36482,184.11829,167.88713,607.0363,286.8821,259.46181
TEMP,374.4921,281.56855,234.94839,199.86306,283.26586,137.26669,192.81878,184.75989,156.51273,564.0135,341.967,222.23009
TEMP,339.91622,246.1415,228.71639,199.41746,315.98594,124.51239,154.95454,177.89989,146.83943,564.2757,421.15485,212.88659
TEMP,303.83982,224.3784,223.64932,189.84224,284.50194,137.40079,135.55534,170.95778,137.398,497.0931,452.78735,200.35279
TEMP,341.48022,184.27832,235.12916,222.75194,250.16264,130.44057,140.32104,172.79188,152.05419,418.1454,457.46052,214.16889
TEMP,342.88122,183.67372,162.34696,245.60974,267.05114,125.53287,150.84354,172.83547,159.30469,346.40096,453.36048,237.72029
TEMP,313.63292,188.15012,169.79216,258.42178,257.2387,142.11382,154.68484,155.17894,140.93991,326.31406,452.2336,202.93815
TEMP,285.92732,230.78742,194.24086,247.11249,301.2376,137.72699,169.83593,153.20044,133.4515,337.57936,455.10396,207.24135
TEMP,281.75442,253.03442,195.76346,207.684608,343.5551,141.29743,186.98093,126.69568,134.6747,305.02926,463.75825,207.57795
TEMP,279.50172,238.33222,199.75913,200.825708,356.44076,154.59843,184.06254,120.69388,138.72831,251.46291,321.04045,188.27415
TEMP,272.28042,264.68932,250.28411,189.329818,324.84419,155.48673,175.23791,120.91978,138.46101,215.58276,273.79462,184.72403
TEMP,308.35292,317.31727,254.18839,192.799118,322.17439,158.59561,185.74761,121.04848,126.36394,213.31426,202.10715,208.75525
TEMP,306.52029,331.30982,270.25979,195.278618,324.32039,143.58556,225.15405,136.87018,121.09784,193.30386,137.54735,214.84635
TEMP,290.4788,308.30692,280.5227,220.151438,354.97229,119.82639,257.40235,140.98229,142.78147,168.37206,88.48013,221.77995
TEMP,254.0451,339.974,278.029,200.574138,358.23029,130.14781,283.52445,151.09769,124.16294,159.33049,93.20533,175.19322
TEMP,223.9903,337.4313,282.7197,155.847418,370.12079,139.72267,298.97275,146.06706,104.60867,167.32603,93.66423,195.39722
TEMP,209.7081,327.6557,258.0415,179.330318,400.13313,129.97057,295.19985,157.68039,126.86155,153.85753,89.46078,234.78076
TEMP,198.5967,279.4836,240.9171,222.588108,354.23573,128.37321,281.4992,168.76339,124.33473,136.68943,97.15296,221.04792
TEMP,187.1765,247.03741,246.2317,244.63429,323.65353,138.01349,256.22746,174.0478,125.70543,129.63573,107.59746,216.13582
TEMP,184.5227,247.00581,256.7312,227.62839,325.65213,121.89129,289.73168,163.28426,136.0436,149.89478,105.98298,247.84452
TEMP,170.99597,225.93161,206.53642,256.96068,362.0779,118.71539,291.18029,147.5624,145.0899,161.51653,101.7407,287.49623
TEMP,141.81697,188.31181,235.38772,258.94168,335.16772,115.19854,272.15119,150.7973,166.50947,167.12813,108.72897,263.46621
TEMP,156.00708,170.87639,270.80762,251.63998,331.03712,117.76659,259.22119,128.4435,172.48507,186.19473,99.31378,252.76268
TEMP,194.02397,197.29549,276.21282,251.32378,322.80682,119.94358,334.12749,154.2155,157.49307,205.59793,110.9064,248.65108
TEMP,208.21087,190.79769,282.30392,259.01648,308.39412,109.3659,405.52009,154.6858,173.5689,206.7964,98.38192,270.77351
TEMP,208.46727,221.19549,262.01887,261.28504,316.07682,108.1645,560.46899,156.85474,185.73377,225.4093,110.62118,214.89787
TEMP,231.82787,212.91516,258.71367,238.13754,327.52732,96.66687,655.83859,154.15084,170.6754,209.21221,228.71844,176.64176
TEMP,240.41247,274.68066,250.15497,202.71444,344.73302,106.03946,709.86934,124.04291,167.98689,206.88681,385.39834,176.66086
TEMP,233.13077,337.03945,233.89679,182.32094,330.83082,111.84746,724.50358,125.76786,173.60449,204.45041,443.00584,172.82936
TEMP,208.51677,342.35555,223.84539,187.09604,317.1465,126.75076,718.11548,128.6021,172.45319,204.91821,552.01012,125.26003
TEMP,238.7658,332.47617,245.03197,171.01554,297.0543,139.32436,754.0083,162.70536,183.56259,195.82821,599.15363,99.00973
TEMP,235.9096,323.35027,221.01087,156.6347,359.40188,146.23361,760.809,176.56576,179.94809,207.41381,597.37364,114.16725
TEMP,275.5662,324.77009,170.95467,158.348,355.86478,151.75501,732.21995,174.02983,171.08249,204.01101,616.93803,139.08928
TEMP,330.0515,298.48379,157.95678,163.4568,330.71525,145.839974,646.16245,150.54313,173.00549,183.10371,604.82436,137.03428
TEMP,321.3968,276.09189,149.21659,146.6542,334.76135,156.290554,537.70945,139.15153,158.53901,187.56011,607.47175,129.91398
TEMP,317.3733,243.97459,145.05339,146.80497,282.78225,159.153254,375.44585,146.31484,147.05921,157.60639,595.59414,130.81468
TEMP,293.03987,247.12382,133.47809,150.87557,256.23455,162.953034,276.99795,147.01544,143.15393,166.49058,486.22314,142.00379
TEMP,306.38237,178.25459,121.83767,142.86582,239.18085,177.905034,224.32428,157.62847,142.48287,167.11548,340.30104,148.60743
TEMP,334.60247,123.25459,157.34875,200.61712,273.63435,160.159934,214.55358,170.38887,125.36568,166.87418,265.17133,146.09323
TEMP,332.41637,131.85849,166.54415,209.11892,304.32667,138.435334,188.35765,177.25387,116.47238,156.62118,156.83677,155.45126
TEMP,307.57117,174.78607,156.92675,232.44272,289.82056,125.004334,143.537231,148.72077,116.62018,162.97538,128.15397,159.94126
