Unnamed: 0,WT,WT,WT,WT,WT,WT,WT
TEMP,0.0,0.0,0.0,0.68211705,0.0,0.0,0.503413
TEMP,0.0,0.0,0.0,0.73154805,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.72364675,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.77318345,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.88785205,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.82705825,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.92422615,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.75383805,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.9934935,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.1487068,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.1858608,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.0632287,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.2261084,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.2440002,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.3778462,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.509793,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.475253,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.7035941,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.6924221,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.7817981,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.9162967,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.9471224,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,2.0012964,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,2.3081236,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,2.1243546,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,2.0057554,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,2.3316704,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,2.4262074,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,2.7271264,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,2.6001714,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,2.4956564,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,2.5372798,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,2.3458661,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.9948377,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,2.0881307,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,2.0872667,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.7381668,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.6497908,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.3931368,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.2770573,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.2253673,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.1645774,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.2210191,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.221607,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.167584,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.09143133,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.06494143,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.88676523,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.72896123,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.84126173,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.04608973,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.16620563,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.05178033,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.07422003,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.06486803,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.1427627,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.1311021,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.1875653,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.3386523,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.2801213,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.0346019,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.9309496,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.0517749,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.0813573,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.0038324,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.0093308,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.0001115,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.9089064,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.659001,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.762047,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.9602194,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.2838417,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.2968557,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.3952111,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.482783,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.4949388,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.7787385,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.8816406,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,2.012879,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.943016,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.82412,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.553889,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.4998437,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.4618397,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.4820747,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.4393095,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.2837975,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.3909775,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.4975805,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.5970405,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.7060145,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.6423931,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.7405414,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.8263094,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.9058924,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.889959,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.7959038,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.5935537,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.5765387,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.402513,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.2450761,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.2451627,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.2720177,0.0,0.0,0.0
TEMP,0.0,0.0,0.778527,1.3015697,0.0,0.0,0.0
TEMP,0.0,0.0,1.170573,1.1218967,0.0,0.0,0.0
TEMP,0.0,0.0,2.264783,1.2929953,0.0,0.0,0.0
TEMP,0.0,0.0,2.264783,1.3948245,0.0,0.0,0.0
TEMP,0.0,0.0,2.264783,1.8234906,0.0,0.0,0.0
TEMP,0.0,0.0,2.264783,1.7189426,0.0,0.0,0.0
TEMP,0.0,0.0,2.264783,1.7823033,0.0,0.0,0.0
TEMP,0.0,0.0,2.264783,1.8562572,0.0,0.0,0.0
TEMP,0.0,0.0,2.264783,1.968431,0.0,0.0,0.0
TEMP,0.0,0.0,2.264783,1.8477039,0.0,0.0,0.0
TEMP,0.0,0.0,1.486256,1.6218867,0.0,0.0,0.0
TEMP,0.0,0.0,1.09421,1.8763417,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.8557127,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.7878847,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.3999268,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.5026788,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.6067318,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.5065816,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.5772086,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.6901867,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.7671859,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.4776087,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.4020077,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.3173866,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.3179556,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.155717,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.107948,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.1625473,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.9820745,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.8026049,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.9106859,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.9808868,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.923999,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.2126361,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.292056,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.2972415,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.1551494,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.1247247,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.1057084,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.1025557,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.9582379,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.9363742,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.021585,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.155587,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.201882,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.1505737,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.3015318,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.3373204,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.3348013,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.4288626,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.4390189,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.4642341,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.3268286,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.9433452,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.7612642,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.8368046,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.9140176,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.8396494,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.1068166,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.3054846,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.2876089,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.2382046,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.3065718,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.5034982,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.4974871,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.4091239,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.2596959,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.2552249,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.0902739,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.7894879,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.8909221,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.8670696,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.8958129,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.6687662,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.7584093,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.0307405,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.2591555,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.3040027,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.3206567,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.3535804,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.2539257,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.25042841,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.49458341,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.68437911,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.81863611,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.63534211,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.31764781,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.25657557,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.31700557,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.31284307,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.33194917,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.53496606,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.56350806,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.38733476,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.23184376,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.16016176,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.21919646,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.2594429,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.1928109,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.4142417,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.3664973,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.3078113,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.9567008,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.0723651,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.3173931,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.7093431,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.9185037,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.9568485,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,2.2117955,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,2.2968685,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,2.4777965,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,2.3548252,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,2.3881795,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,2.5416295,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,2.3464905,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,2.0071166,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.7519073,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.7480665,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.4138951,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.130733,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.9167839,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.9648152,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.1017444,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.9135984,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.8789494,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.9381233,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.9755381,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.9293542,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.0275566,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.0577651,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.2926742,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.3109498,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.1373156,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.105928,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.211164,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.125254,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.2089365,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.2864012,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.1393547,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.1241603,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.9515023,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.9147975,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.1464297,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.3848413,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.2766253,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.2445212,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.1301894,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.0949879,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.163794,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.144128,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.081099,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.0390252,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.8324809,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.5909482,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.5550143,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.5538124,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.5289677,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.465237,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.7050514,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.1732724,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.4664084,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.6983374,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.6650926,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.8724683,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,2.0130852,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,2.0404691,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,2.0347189,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,2.2165601,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,2.0108741,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.6075491,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.4247281,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.4576601,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.5150164,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.4028224,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.4147064,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.4981515,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.6556352,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.5005893,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.5458853,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.5023123,0.0,0.0,2.55394
TEMP,0.0,0.0,0.0,1.5360233,0.0,0.0,2.706845
TEMP,0.0,0.0,0.0,1.2918934,0.0,0.0,3.226894
TEMP,0.0,0.0,0.0,1.5319662,0.0,0.0,3.644483
TEMP,0.0,0.0,0.0,1.5029042,0.0,0.0,4.314993
TEMP,0.0,0.0,0.0,1.3445513,0.0,0.0,5.029049
TEMP,0.0,0.0,0.0,1.4116783,0.0,0.0,5.199303
TEMP,0.0,0.0,0.0,1.5374483,0.0,0.0,5.199303
TEMP,0.0,0.0,0.0,1.524383,0.0,0.0,5.199303
TEMP,0.0,0.0,0.0,1.647543,0.0,0.0,5.199303
TEMP,0.0,0.0,0.0,1.690491,0.0,0.0,2.645363
TEMP,0.0,0.0,0.0,1.754485,0.0,0.0,2.492458
TEMP,0.0,0.0,0.0,1.8610999,0.0,0.0,1.972409
TEMP,0.0,0.0,0.0,1.6709059,0.0,0.0,1.55482
TEMP,0.0,0.0,0.0,1.567532,0.0,0.0,0.88431
TEMP,0.0,0.0,0.0,1.5309817,0.0,0.0,0.170254
TEMP,0.0,0.0,0.0,1.4010641,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.2223931,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.3372603,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.0856164,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.0012556,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.9460276,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.9619886,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.9653216,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.0788165,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.1160569,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.3124905,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.5681285,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.5415415,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.7598414,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.7542191,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.9614011,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.8741573,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.8768483,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.7784977,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.7814466,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.7071046,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.3873895,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.4891305,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.3816805,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.3718349,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.0216344,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.0427234,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.9437906,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.9250534,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.8864163,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.8990173,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.9609224,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.7846632,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.7049819,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.8508566,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.9982971,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.9707174,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.2347102,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.501123,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.659768,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.4857194,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.6145174,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.6152469,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.6773262,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.5233734,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.5047204,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.5256534,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.4313844,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.2549534,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.3251254,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.455557,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.2248232,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.2979069,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.2416311,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.3536369,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.2646881,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.2153656,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.01889164,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.96956464,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.94339564,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.80044324,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.08500904,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.02005464,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.99691514,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.88583874,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.87338074,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.90441174,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.0007667,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.0156381,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.0184811,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.0311562,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.7863326,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.7666601,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.9589394,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.0695188,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.4196786,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.5384736,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.6381526,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.6041842,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.5497872,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.7409325,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.8771061,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,2.043298,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.94536,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,2.261425,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,2.142877,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.9814659,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.9038419,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,2.0337449,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.873363,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.921157,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.7801117,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.8304147,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.9110427,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.4791323,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.3222613,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.4021194,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.2898316,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.132404,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,1.133535,0.0,0.0,0.0
TEMP,0.0,0.0,0.0,0.97886,0.0,0.0,0.0
