Unnamed: 0,WT,WT,WT,WT,WT,WT,WT,WT,WT,WT,WT,WT
1371,94.7219213780001,145.350415014,54.12858362,58.70459421,185.209997692,115.01616297,220.374952449998,86.6096761999999,112.0087149875,94.4091616929999,58.8407189370001,91.26032029
1372,94.7806584780001,145.355092844,54.14813232,58.75249591,185.258467392,115.02940247,221.217017449998,86.6347816999999,112.0156162775,94.4823076929999,58.8487746970001,91.38454429
1373,94.8294752780001,145.537197844,54.19570042,58.78943881,185.268946292,115.06693197,221.689913449998,86.7126305999999,112.0247061875,94.6674766929999,58.8974836970001,91.51161429
1374,94.9008810780001,146.494038844,54.24997212,58.80102631,185.350800292,115.12430997,222.162809449998,86.7878518999999,112.0363437875,94.7330238929999,58.9191381970001,91.61554229
1375,94.9743757780001,147.413271844,54.29480982,58.80850336,185.446309192,115.18016667,222.162809449998,86.9477638999999,112.0713022875,94.8163128929999,58.9517389970001,91.70582979
1376,95.0229572780001,148.007029844,54.31941772,58.82731216,185.532788292,115.28280167,222.583841449998,86.9903256999999,112.2394022875,94.8341979929999,59.0366041970001,91.75510349
1377,95.0360397780001,148.500490844,54.42252072,58.85297886,185.568528192,115.40316267,223.004873449998,87.1076956999999,112.7508712875,94.8872101929999,59.1380121970001,91.91424849
1378,95.1546157780001,148.693511844,54.45636162,58.89286466,185.930880192,115.41349937,223.214171449998,87.3179566999999,113.0790302875,95.1868761929999,59.2059787970001,91.93216189
1379,95.1898465780001,148.841775844,54.47391602,58.91219556,186.276918192,115.43974027,223.637715449998,87.3989438999999,113.4139232875,95.5690511929999,59.2427463970001,91.99541299
1380,95.3997305780001,148.943486844,54.52529822,58.97259606,186.589834192,115.47955987,223.848815449998,87.4149665999999,113.5423042875,95.7561451929999,59.2573400970001,92.03615669
1381,95.5096885780001,148.985397544,54.54678412,59.06242296,186.869651192,115.52878727,224.373646449998,87.4544407999999,113.6569572875,95.7647214229999,59.3001100970001,92.05604799
1382,95.7271565780001,149.216195544,54.54678412,59.13235786,187.109501192,115.58615257,224.687737449998,87.5992167999999,113.7662612875,95.8713254229999,59.3932588970001,92.0980028899999
1383,95.8480765780001,149.218478044,54.56827002,59.14891426,187.294367192,115.61970907,224.898837449998,87.7521747999999,113.7864946875,95.8916078229999,59.4332791970001,92.1479344899999
1384,95.9835065780001,149.319084044,54.63274782,59.26732926,187.310507792,115.72782607,225.056151449998,87.8114258999999,113.8334072875,95.9149471229999,59.4448841970001,92.1578579499999
1385,95.9932888780001,149.343420044,54.64246209,59.38698726,187.334110092,115.74533767,225.161563449998,87.8585335999999,113.8563448875,95.9410954229999,59.4654836970001,92.2322572499999
1386,96.0972368780001,149.520319044,54.66046229,59.47923946,187.374199492,115.83225157,225.634459449998,87.8971166999999,113.8996354875,96.0053405229999,59.5110921970001,92.2680832499999
1387,96.1061523480001,149.529530634,54.71666009,59.51229446,187.492876492,115.91814857,226.159290449998,87.9065572699999,113.9063452475,96.0495156229999,59.5757670970001,92.3455908499999
1388,96.1997570480001,149.567373234,54.71892647,59.54236776,187.587497892,116.00809517,226.159290449998,87.9737301699999,113.9595379475,96.1348466229999,59.6954320970001,92.3576815499999
1389,96.2808311480001,149.584545034,54.73313597,59.58042606,187.790942892,116.07505947,226.159290449998,88.0259836699999,114.0140110475,96.1787793229999,59.7296237970001,92.4327821499999
1390,96.3323349480001,149.636389034,54.74879977,59.66938786,187.807916592,116.16578547,226.159290449998,88.0480026699999,114.0488673475,96.2134305229999,59.8218929970001,92.5462341499999
1391,96.3558724480001,149.653783234,54.76446357,59.68522336,187.874663092,116.30203047,226.370390449998,88.1545166699999,114.0734452475,96.2342000229999,59.9723699970001,92.7463171499999
1392,96.4027065480001,149.734188534,54.78692207,59.69564006,188.016329092,116.58433147,226.580647449998,88.2068504699999,114.0972336475,96.2983846229999,60.0493198970001,92.7526413699999
1393,96.4886215480001,149.857587534,54.80595077,59.72918946,188.144306092,116.88690747,226.587175279998,88.2397525699999,114.1053297175,96.3769555229999,60.0671904970001,92.7995019699999
1394,96.6596695480001,149.968441534,54.85032927,59.73062383,188.317374092,116.92099697,226.797196279998,88.2570950699999,114.1867458175,96.4087029229999,60.1238802970001,92.8499725699999
1395,96.6948182480001,150.006283834,54.86018852,59.79868293,188.969036092,117.11347797,226.849957179998,88.2869586699999,114.2429657175,96.4167392029999,60.2212182970001,92.8616017699999
1396,96.7994292480001,150.037567534,54.87072592,59.81493073,189.701068092,117.19617927,227.136095179998,88.4381116699999,114.6591187175,96.4595958029999,60.3714352970001,92.8811728699999
1397,96.8280787480001,150.090037934,54.87854825,59.83195133,190.123473092,117.36477727,227.790509179998,88.5857626699999,115.0187807175,96.4749107029999,60.4902842970001,92.9402743699999
1398,96.8969941480001,150.136402934,54.96050335,59.88778053,190.296592092,117.42952557,228.053393179998,88.6752950699999,115.2939867175,96.4999583029999,60.5368617970001,93.0282003699999
1399,96.9287724480001,150.149716634,55.02546105,59.90662323,190.462804092,117.44344127,228.105615779998,88.7896780699999,115.3792502175,96.5183162029999,60.5548683970001,93.2011973699999
1400,96.9674879480001,150.178067534,55.09041875,60.00408013,190.467020592,117.50279787,228.316715779998,88.8485604699999,115.4103097175,96.5508558029999,60.5774042970001,93.2262183699999
1401,97.0407719480001,150.189476534,55.12584045,60.11272213,190.508646992,117.52619647,228.527815779998,88.8591110699999,115.4765319175,96.5806487029999,60.5984738970001,93.3619543699999
1402,97.0513881480001,150.252973334,55.13613695,60.13022923,190.527813392,117.58070247,228.527815779998,88.8960380699999,115.5177483175,96.5936034029999,60.6525778970001,93.4522792699999
1403,97.1128056480001,150.304754734,55.16537865,60.13918802,190.594372592,117.62414797,228.527815779998,88.9345713699999,115.6191183175,96.5990235929999,60.7746068970001,93.6025362699999
1404,97.3035426480001,150.364199834,55.20685065,60.17315782,190.615329492,117.63983387,228.534343609998,89.0218374699999,115.6330271175,96.6174539929999,60.8382070970001,93.6510384699999
1405,97.4091676480001,150.423382634,55.20685065,60.21124732,190.699397392,117.66040057,228.540871439998,89.1290274699999,115.6747524175,96.6294826929999,60.8588662970001,93.7387363699999
1406,97.6320896480001,150.434463934,55.22833655,60.24775482,190.703088312,117.66986462,228.751971439998,89.1761351699999,115.7233946175,96.6481383929999,60.8682276870001,93.9528283699999
1407,97.7601886480001,150.466127834,55.30252345,60.26903442,190.743308712,117.72797182,229.384074439998,89.1908324699999,115.7943786175,96.7137057929999,60.8912150870001,94.0095114699999
1408,97.7668755380001,150.548870934,55.32480925,60.29129632,190.768832112,117.77374172,230.120354439998,89.2826664699999,115.8092416175,96.8243707929999,60.9612497870001,94.0850379699999
1409,97.8407397380001,150.620090234,55.38750145,60.29932543,190.804731512,117.81406522,230.225612439998,89.4315124699999,115.9106906175,96.8950591929999,61.0393768870001,94.1485327699999
1410,97.8520559380001,150.655139534,55.42828975,60.34762243,190.895391212,117.83939402,230.383784439998,89.4551042699999,115.9160470975,96.9067678929999,61.1078470870001,94.2367347699999
1411,97.9021788380001,150.758763534,55.47469755,60.37744913,191.012381212,117.86466192,230.543386439998,89.6443232699999,115.9412437975,96.9860518929999,61.1927653870001,94.3153343699999
1412,97.9171107380001,150.822422934,55.49579155,60.41794353,191.280832212,117.93337932,230.552090209998,89.7471102699999,116.1211497975,97.0721780929999,61.2954853870001,94.3849470699999
1413,97.9770576380001,150.886138434,55.51447735,60.44991703,192.155456212,118.06828232,230.552090209998,89.7471102699999,116.2845077975,97.0800745929999,61.3342720870001,94.4251066699999
1414,98.0240230380001,151.001253434,55.51674373,60.49425753,192.834028212,118.07400725,231.205538209998,89.7555601099999,116.3563713975,97.1227158929999,61.3733111870001,94.5087485699999
1415,98.0470384380001,151.038739334,55.51901011,60.55438073,193.528590212,118.09236315,231.648966209998,89.7655026799999,116.3963164975,97.1579925929999,61.4205008870001,94.5413520699999
1416,98.0820389380001,151.291641334,55.59238581,60.59962593,193.842263212,118.20186215,231.964230209998,89.8090011799999,116.5245914975,97.1896221929999,61.4340835870001,94.5771778699999
1417,98.0887018980001,151.405099334,55.59835402,60.62351203,194.032178212,118.25302395,232.069488209998,89.8526089799999,116.9564854975,97.2283005929999,61.4497614870001,94.5874877699999
1418,98.1165863980001,151.993653334,55.63213242,60.65433433,194.051835512,118.27541905,232.384301209998,89.9261764799999,117.3629104975,97.2730537929999,61.5189208870001,94.6355526699999
1419,98.1307369980001,152.919542334,55.67187792,60.72796283,194.129008212,118.30550255,232.855862209998,89.9670358799999,117.5180004975,97.5041547929999,61.6101549870001,94.6606485699999
1420,98.1426944980001,153.094159334,55.7452811200001,60.74125013,194.252017212,118.31235659,232.960489209998,89.9927186799999,117.7114044975,97.6494157929999,61.6340269870001,94.7205332699999
1421,98.1784636980001,153.363379334,55.7581253200001,60.76132743,194.346868812,118.38282149,233.327457209998,90.0077355799999,117.8045894975,97.7007498929999,61.6912145870001,94.7260166999999
1422,98.2211347980001,153.497171334,55.7699452200001,60.81853663,194.365600712,118.70113249,233.327457209998,90.0377079799999,117.8205408975,97.7534506929999,61.7583998870001,94.7651579999999
1423,98.2774120980001,153.590418834,55.7776957900001,60.84942223,194.425997612,118.86043149,233.852288209998,90.0377079799999,117.8948196975,97.8203056929999,61.8113909870001,94.7964818999999
1424,98.3008915980001,153.646563934,55.7904450900001,60.88404743,194.487486712,119.33348549,234.377119209998,90.0748420799999,117.9287634975,97.8408778929999,61.8570457870001,94.8681352999999
1425,98.4793895980001,153.660564834,55.8029843900001,60.96124753,194.537615912,119.42653409,234.377119209998,90.2102410799999,117.9484457975,97.8868133929999,61.9292072870001,94.8681352999999
1426,98.6643225980001,153.815980834,55.8683208900001,60.97899063,194.588248512,119.53557409,234.377119209998,90.3090679799999,117.9694426975,97.8967650729999,62.0190772870001,94.9743772999999
1427,98.6952592980001,153.851978334,55.9094593900001,60.99637713,194.614737812,119.61677179,235.042261209998,90.3391127799999,117.9821333975,97.9187809729999,62.0781411870001,95.0302996999999
1428,98.7430310980001,153.949919734,55.9311581900001,61.02596413,194.695267012,119.67860069,235.288441209998,90.3634587799999,118.0010584975,97.9955559729999,62.1494846870001,95.1093389999999
1429,98.7873344980001,153.959812114,55.9667277900001,61.03822443,194.719666112,119.74466429,235.707670209998,90.4288602799999,118.0388896975,98.0645709729999,62.2590616870001,95.1311082999999
1430,98.8232988980001,154.029267614,56.0007826900001,61.05049943,194.983516112,119.81252699,235.707670209998,90.5098254799999,118.0584581975,98.0915980729999,62.2998570870001,95.1329506299999
1431,98.8482710980001,154.087766814,56.0024666500001,61.13473363,195.660556112,119.90550769,235.707670209998,90.5568466799999,118.0665695975,98.1667877729999,62.4133130870001,95.1423024599999
1432,98.8550424380001,154.120323814,56.0509296500001,61.23281513,196.254740112,119.98152069,235.707670209998,90.7143116799999,118.0752379075,98.2783727729999,62.4521822870001,95.1685802599999
1433,98.8615186680001,154.126816094,56.1401993500001,61.24250931,196.524065112,120.10022469,235.812115209998,90.8149586799999,118.0831976875,98.2946438729999,62.4599049370001,95.1832561599999
1434,98.8889785680001,154.177005094,56.2190993500001,61.32278581,196.774421112,120.13064229,235.916560209998,90.8929679799999,118.0918902075,98.3529340729999,62.4744102370001,95.2124616599999
1435,98.9248672680001,154.236668894,56.2485393500001,61.35691191,196.910011112,120.15381289,236.966220209998,90.9135080799999,118.1035708075,98.3817515729999,62.5429699370001,95.2472167599999
1436,98.9485229680001,154.298285694,56.2712413500001,61.41950791,196.957145112,120.154241916,237.754990209998,90.9543526799999,118.1789339075,98.4103874729999,62.5730960370001,95.3180743599999
1437,98.9727227680001,154.320703394,56.2886164500001,61.52960491,197.062516112,120.185275916,237.966504209998,90.9742286799999,118.2542434075,98.4796543729999,62.6069991370001,95.3607337599999
1438,98.9796636380001,154.365132794,56.2986908500001,61.54881301,197.068785472,120.199228516,238.073071209998,91.0437987799999,118.3198269075,98.5775941729999,62.6307537370001,95.3838277599999
1439,98.9854220580001,154.385709294,56.3302082500001,61.57955521,197.090211872,120.203391096,238.097066309998,91.1133688799999,118.3874460075,99.0557781729999,62.6931534370001,95.4128787599999
1440,99.0462071580001,154.535714294,56.3684530500001,61.60428201,197.117998172,120.240807096,238.132361609998,91.2164778799999,118.3935545875,99.2206761729999,62.7459162370001,95.4801135599999
1441,99.1838671580001,154.913997294,56.4233868500001,61.66567221,197.237670172,120.330848496,238.482248609998,91.2683709799999,118.3998033075,99.2817779729999,62.8058166370001,95.5579793599999
1442,99.3598551580001,155.626503294,56.4457463500001,61.74512311,197.274979572,120.370443396,238.482248609998,91.3199825799999,118.4095887875,99.3105560729999,62.8483357370001,95.6050476599999
1443,99.5030341580001,156.021967294,56.4979639500001,61.82308711,197.317038672,120.405927896,238.482248609998,91.3314057799999,118.4172442275,99.3491883729999,62.8820521370001,95.6332876599999
1444,99.6206781580001,156.159361294,56.5047334200001,61.83896831,197.366420172,120.455374996,238.482248609998,91.4095751799999,118.4546845275,99.3837098729999,62.9465891370001,95.7191710599999
1445,99.6363861580001,156.356538294,56.5502217200001,61.85280971,197.368887432,120.482836596,238.482248609998,91.4149314699999,118.6740855275,99.4131757729999,62.9903046370001,95.7974226599999
1446,99.6504901580001,156.428456794,56.6063005200001,61.86839471,197.425126332,120.729342596,238.482248609998,91.4240642599999,118.7690901275,99.4672194729999,62.9992591570001,95.9950286599999
1447,99.6633832580001,156.542537794,56.6121722500001,61.88052861,197.479678032,121.165006596,238.955144609998,91.4586118599999,118.8587970275,99.4743376529999,63.0244321570001,96.1796816599999
1448,99.6773517580001,156.553791594,56.6154585600001,61.93734801,197.724243032,121.691955596,239.428040609998,91.4979645599999,119.2179480275,99.4809509929999,63.0384775570001,96.2835766599999
1449,99.6901477580001,156.623974694,56.6271242600001,61.98836491,198.425303032,121.915724596,239.480263209998,91.5323461599999,119.2604677275,99.5056676929999,63.0500963570001,96.3924086599999
1450,99.7786700580001,156.633497074,56.6408476600001,62.04248651,198.675629032,122.071923596,239.743147209998,91.5586476599999,119.2845704275,99.5241082929999,63.1395505570001,96.4316622599999
1451,99.8173670580001,156.681406374,56.6526768600001,62.07231161,199.100043032,122.245847596,240.006031209998,91.6102940599999,119.6008234275,99.5652092929999,63.2044001570001,96.5264834599999
1452,99.8403254580001,156.777948674,56.6637414600001,62.12204781,199.373731032,122.307624796,240.058253809998,91.7061206599999,119.8441184275,99.9182442929999,63.2329849570001,96.5497696599999
1453,99.8439889880001,156.821746574,56.6723227600001,62.17354961,199.399841532,122.311999496,241.026509809998,91.8842256599999,120.0583444275,100.147694293,63.2554660570001,96.5693850599999
1454,99.9006950880001,156.833669474,56.6809589100001,62.18655961,199.413314232,122.315127746,241.994765809998,91.9428030599999,120.1807524275,100.275945293,63.2812844570001,96.6054542599999
1455,99.9712130880001,156.836926924,56.6953887100001,62.24633001,199.448534732,122.394365646,242.099572809998,92.0330960599999,120.2213416275,100.368362193,63.3010662570001,96.6714650599999
1456,99.9840768880001,156.865335024,56.7390117100001,62.33795901,199.554707732,122.532811646,242.204379809998,92.1813960599999,120.3732416275,100.400628693,63.4104762570001,96.6826433599999
1457,100.006852488,156.959205724,56.7883421100001,62.37549681,199.569994732,122.718173646,242.728601809998,92.5189840599999,120.5595486275,100.417813893,63.5287302570001,96.8378653599999
1458,100.030782688,157.225821724,56.8005457100001,62.41187131,199.619771232,122.747575746,243.252823809998,92.6888940599999,120.8055726275,100.479836793,63.6237161570001,96.9102735599999
1459,100.100140588,157.982018724,56.8164893100001,62.45289631,199.639813632,122.858761746,243.725719809998,92.6888940599999,120.8203749275,100.508489993,63.7502711570001,96.9981120599999
1460,100.105908848,158.487105724,56.8529499100001,62.46094145,199.667003532,122.891325946,244.198615809998,92.7061176599999,120.9235449275,100.523355493,63.8042696570001,97.0297782599999
1461,100.160877848,158.634581724,56.8880132100001,62.49033705,200.338910532,122.899715016,244.198615809998,92.7604928599999,121.1789309275,100.563208093,63.8246669570001,97.0968951599999
1462,100.177192048,158.655559724,56.9098786100001,62.52133235,201.109247532,122.948621216,244.513428809998,92.7829122599999,121.2829589275,100.636022293,63.8339041370001,97.1189718599999
1463,100.253877748,158.778177724,56.9707743100001,62.55574265,202.084416532,122.960370416,244.828241809998,92.8099517599999,121.2884395275,100.671874793,63.9558231370001,97.1247521599999
1464,100.268555848,158.867528024,57.0609051100001,62.57623775,202.479141532,123.015127816,245.299802809998,92.9569887599999,121.3012495275,100.713112293,63.979100437,97.2059119599999
1465,100.304493248,158.950060524,57.0901412100001,62.61360105,202.789508532,123.044930916,245.771363809998,92.9728350599999,121.4947925275,100.870163293,63.991078437,97.2509876599999
1466,100.319926548,158.981604224,57.1369565100001,62.63921165,202.837378232,123.148202916,246.769075809998,93.1220990599999,121.6593005275,100.981109293,64.0905201370001,97.3261928599998
1467,100.387323148,159.030179524,57.1628570100001,62.64506102,202.963384232,123.274999916,247.451989809998,93.3191290599999,122.0529785275,101.158624293,64.1247727370001,97.3335398999998
1468,100.399769248,159.064453724,57.1710617500001,62.67082082,203.130397232,123.377864916,247.610161809998,93.3917732599999,122.6488095275,101.218899093,64.1539599370001,97.3631127999999
1469,100.450607848,159.103701824,57.1981451500001,62.75234072,203.142762132,123.402818216,248.134992809998,93.4360101599999,122.9493775275,101.320957093,64.1554074770001,97.3879564999999
1470,100.506533648,159.124639924,57.2364479500001,62.79126392,203.230610032,123.446102416,248.607888809998,93.5184624599999,122.9822149275,101.387837293,64.1679330770001,97.4610163999999
1471,100.570832748,159.130038684,57.2786362500001,62.82618662,203.248515732,123.471450716,249.080784809998,93.6380904599999,123.2028159275,101.452441093,64.1679330770001,97.5220606999999
1472,100.603031548,159.165327084,57.2929189500001,62.87824052,203.289646132,123.529021516,249.763698809998,93.6685225599999,123.2654747275,101.485835193,64.1730829670001,97.5414618999999
1473,100.624902148,159.187767884,57.3271241500001,62.95952712,203.303515832,123.573217116,250.091736809998,93.7218157599999,123.3431096275,101.571685993,64.2254634670001,97.5638419999999
1474,100.633529948,159.307534884,57.3271241500001,63.03055652,203.409238832,123.941438116,250.734455809998,93.7897763599999,123.3763387275,101.720247993,64.266765367,97.6286460999999
1475,100.656366748,159.385888284,57.3357086900001,63.05417082,203.470506732,124.251684116,251.207351809998,93.9134203599999,123.3858819275,101.820332993,64.292047767,97.7705410999999
1476,100.748311248,159.413168584,57.3830657900001,63.06588412,203.473899542,124.478377116,251.469369809998,93.9725441599999,123.3872004575,101.921923993,64.314199667,97.9520220999999
1477,100.824028348,159.519201584,57.4033777900001,63.08509932,203.570016542,124.635621116,251.890401809998,93.9815962199999,123.4612520575,101.989061093,64.328903867,98.0050508999999
1478,101.089886348,159.838287584,57.4178561900001,63.09596042,203.611099942,124.686125716,252.101501809998,93.9992200199999,123.4969902575,102.042677993,64.378743967,98.0244631999999
1479,101.219267348,160.411921584,57.4769764900001,63.13774082,203.641856842,124.762956316,252.311522809998,94.0632865199999,123.5393204575,102.054462593,64.444968867,98.0712724999999
1480,101.319091248,160.786635584,57.4864182000001,63.1450908,203.656413942,124.777703316,252.311522809998,94.1322478199999,123.5555808575,102.334413593,64.465975667,98.0802377499999
1481,101.434059248,160.866698384,57.5572541000001,63.1772737,203.730607042,124.879852316,252.626335809998,94.1943433199999,123.5929556575,102.504162593,64.502384667,98.1592544499999
1482,101.459739848,160.975763384,57.6280900000001,63.1899883,203.873119042,124.930180316,252.626335809998,94.3089413199999,123.6223254575,102.634774593,64.549292667,98.2582892499999
1483,101.473161548,161.091282384,57.6737306000001,63.2081363,204.111779042,124.988206616,253.291477809998,94.4620273199999,123.7366954575,102.693405593,64.561131067,98.3451187499999
1484,101.537414948,161.097765034,57.6914642000001,63.2314215,204.553703042,125.043300416,253.956619809998,94.4620273199999,123.7457840575,102.739478093,64.584081867,98.4399504499999
1485,101.576085648,161.121540534,57.7545329000001,63.2518997,205.018081042,125.104794816,253.956619809998,94.4863614199999,123.7613098575,102.826234693,64.671124067,98.4975581499999
1486,101.586991848,161.186890834,57.7922891000001,63.2716302,205.232346042,125.112892196,254.902411809998,94.4999926199999,123.7937017575,102.900972993,64.674173617,98.5048523699999
1487,101.675274248,161.314643834,57.7940614200001,63.2817851,205.385608042,125.165641996,255.848203809998,94.5628300199999,123.8765357575,102.919890993,64.815412617,98.6666213699999
1488,101.696794948,161.453529834,57.8000297200001,63.3647595,205.505743042,125.271931996,255.887128309998,94.6087922199999,124.2241097575,102.936749093,64.863323117,98.8266253699999
1489,101.742675548,161.517756634,57.8223892200001,63.434488,205.578639342,125.367860696,256.796495309998,94.6272219199999,124.7217577575,102.975963893,64.888130817,98.9319233699999
1490,101.767674548,161.628669634,57.8447487200001,63.4381303,205.677078142,125.434752596,256.796495309998,94.6627262199999,125.2023617575,103.022290293,64.949444517,98.9680128699999
1491,101.799698448,161.688853434,57.8599895200001,63.4831179,205.724919042,125.522298196,257.846155309998,94.7309979199999,125.6249577575,103.059632593,64.990820517,99.0711668699999
1492,101.868861748,161.702010834,57.8845471200001,63.5081604,205.800572542,125.556522896,257.950600309998,94.8599849199999,125.7285577575,103.093319493,65.017847717,99.1635235699999
1493,101.877281668,161.721220134,57.9042907200001,63.522798,205.982262542,125.567342696,258.948312309998,94.9012874199999,125.7342263675,103.200557493,65.083902617,99.2247996699999
1494,101.917567268,161.760946234,57.9111186700001,63.5532849,206.011932242,125.610720196,259.210330309998,95.0291654199999,125.8015492675,103.271410493,65.098951717,99.3239249699999
1495,101.952765968,161.765673414,57.9461751700001,63.575653,206.045487242,125.667162096,259.420351309998,95.1381984199999,125.9220392675,103.336691693,65.130192517,99.4716899699999
1496,102.024549468,161.875298414,57.9467185800001,63.6548126,206.130141542,125.705435596,259.841383309998,95.2055804199999,125.9673187675,103.362664193,65.239888517,99.5344005699999
1497,102.073441468,161.904823914,57.9695058800001,63.6959683,206.233413542,125.756434996,260.366214309998,95.3402134199999,125.9994722675,103.408787793,65.358639517,99.6061498699999
1498,102.145954468,161.914844214,58.0143140800001,63.7199688,206.252877942,125.799532796,260.681027309998,95.3595277199999,126.0735606675,103.425143093,65.434112917,99.6542646699999
1499,102.290218468,162.063045214,58.0143140800001,63.7305382,206.319350342,125.859324696,260.689731079998,95.5571247199999,126.0944883675,103.441146393,65.460494217,99.6622551199999
1500,102.439471468,162.340283214,58.0433819800001,63.7867895,206.425937342,125.908164696,260.901872079998,95.6189321199999,126.1067528675,103.485208893,65.4673223670001,99.6730826199999
1501,102.459220068,162.434596114,58.0826692800001,63.8219582,206.469506942,125.985237096,260.908399909998,95.6460321199999,126.1676450675,103.560581493,65.5203971670001,99.7313104199999
1502,102.480083068,162.486076814,58.1486242800001,63.8391465,206.515203342,125.992531416,260.914927739998,95.7228673199999,126.1750891675,103.649001793,65.5530363670001,99.8558144199999
1503,102.564033668,162.532910514,58.1744792800001,63.8541466,206.591667142,126.134851416,260.967556839998,95.8305343199999,126.1883615675,103.660312693,65.6123536670001,99.9714134199999
1504,102.717074668,162.571687714,58.1829562700001,63.8662481,206.615351842,126.211477716,261.020185939998,95.8689888199999,126.2404591675,103.668983683,65.6791321670001,100.08397242
1505,102.816572668,162.626968814,58.2336932700001,63.9016596,206.780675842,126.245913316,261.230982939998,95.8830232199999,126.2645909675,103.695729583,65.7866721670001,100.14018542
1506,102.880359068,162.796181814,58.2990297700001,64.0082946,207.307190842,126.313554016,261.441003939998,95.9174937199999,126.2793301675,103.776795283,65.8026752670001,100.19384412
1507,102.978990168,162.800978694,58.3205009700001,64.01286091,207.911191842,126.634874016,261.447531769998,95.9457534199999,126.2968944675,103.841564283,65.9380322670001,100.33328812
1508,103.007755168,162.869617394,58.3205009700001,64.02136728,208.360572842,126.720033716,261.867804769998,95.9740131199999,126.3237216675,103.876853183,66.0318307670001,100.43473312
1509,103.024341268,162.899174294,58.3329707700001,64.03986208,208.610962842,126.839611716,262.288836769998,96.0031966199999,126.3579700675,104.056047183,66.0429612670001,100.45380942
1510,103.034577568,162.950811994,58.3804311700001,64.06000798,208.708780042,126.898770116,262.709868769998,96.0475005199999,126.3955320675,104.254425183,66.0627079670001,100.50767872
1511,103.046084968,162.960427034,58.4207855700001,64.13279438,208.727255842,126.906862346,263.341971769998,96.1007725199999,126.5475540675,104.761534183,66.0824546670001,100.57308622
1512,103.087657368,162.977350434,58.4274218300001,64.14914128,208.914221842,126.930115546,263.394625769998,96.1116146199999,126.7651520675,104.799192983,66.1202611670001,100.61481192
1513,103.146939968,163.012455434,58.5000583300001,64.20470958,208.922249922,126.986632746,263.657287769998,96.1387778199999,127.1055390675,104.818042383,66.2372911670001,100.63287412
1514,103.185869668,163.061227634,58.5016828400001,64.23877868,209.010887022,127.067564246,264.182118769998,96.2519568199999,127.1589183675,104.843804783,66.2896935670001,100.64469342
1515,103.223158868,163.100398134,58.5571570400001,64.29957568,209.038606622,127.118021746,264.182118769998,96.3276053199999,127.2157166675,104.854186183,66.2967659270001,100.65665222
1516,103.275065968,163.114443134,58.5640571800001,64.34752918,209.109049722,127.129842846,264.188646599998,96.3648926199999,127.2630056675,104.881179683,66.3021922270001,100.69197082
1517,103.365968868,163.174035634,58.6109711800001,64.37168488,209.167387522,127.181215346,264.398903599998,96.4972346199999,127.2776447675,104.931901283,66.3499563270001,100.72016292
1518,103.377372168,163.332642634,58.6109711800001,64.43663168,209.215971822,127.199221746,264.407607369998,96.6538906199999,127.3008961675,105.009361883,66.4247368270001,100.72537482
1519,103.452962068,163.747003634,58.6561220800001,64.48200598,209.251769922,127.257603746,265.142458369998,96.7606456199999,127.3538998675,105.056462783,66.4406189270001,100.78288152
1520,103.477748768,164.024292634,58.6816641800001,64.52125688,209.287261322,127.295745246,265.771302369998,96.7606456199999,127.4208269675,105.106212683,66.4586907270001,100.81280682
1521,103.495774068,164.061157234,58.7296794800001,64.55277178,209.324163822,127.353260646,265.875747369998,96.80161242,127.4432565675,105.176833483,66.4826435270001,100.88938482
1522,103.529278368,164.159537934,58.7992029800001,64.58460958,209.432280822,127.434103546,266.350511369998,96.80161242,127.4717650675,105.249790583,66.5032704270001,100.96955522
1523,103.565153868,164.228900334,58.8523678800001,64.63228738,209.557492822,127.530441946,266.408872069998,96.94583742,127.4915205675,105.269561283,66.5142989270001,101.01705032
1524,103.658957068,164.253936034,58.8657274800001,64.65951218,209.598595822,127.600923246,266.829904069998,96.97407842,127.4993372875,105.290335983,66.5463690270001,101.10698002
1525,103.716004568,164.336884434,58.8759969800001,64.67115758,209.798369822,127.660006246,266.829904069998,97.01611602,127.5325949875,105.333830483,66.6423506270001,101.11367079
1526,103.738677968,164.383700134,58.9695694800001,64.69330288,210.001006822,127.707931746,267.318557069998,97.03364402,127.5996844875,105.398598683,66.8114846270001,101.15448059
1527,103.747526478,164.436888834,59.0097088800001,64.69696698,210.808288822,127.741287846,267.860585069998,97.12655852,127.6436029875,105.452036583,66.8682879270001,101.20621649
1528,103.821269678,164.470651134,59.0603730800001,64.73791998,211.501050822,127.785872246,268.279928069998,97.31639452,127.7781329875,105.553547583,66.9562983270001,101.28363329
1529,103.831178448,164.538707434,59.1263268800001,64.75200978,211.847149822,127.873567646,268.752824069998,97.54734052,128.0265269875,105.596078683,66.9780992270001,101.33607279
1530,103.874618748,164.632082434,59.7703668800001,64.76898728,211.950908822,128.326038646,269.173856069998,97.63486892,128.5664359875,105.691728183,67.0662947270001,101.41395709
1531,103.972898748,164.760964434,60.4271128800001,64.80831108,212.192197822,128.704518646,269.647428069998,97.66275782,129.3857489875,105.747034383,67.1344625270001,101.44004519
1532,104.005578448,164.854809534,60.4922313800001,64.85505498,212.204435822,129.206019646,269.806025069998,97.71996532,129.9496529875,105.763210483,67.1641286270001,101.59175819
1533,104.029591248,165.013102534,60.5163653800001,64.86643088,212.335711822,129.298654346,269.965627069998,97.74949012,130.1707479875,105.779406283,67.214274227,101.71657019
