Unnamed: 0,WT,WT,WT,WT,WT,WT,WT,WT,WT,WT,WT,WT
848,39.3441871,10.3483472,51.8908480199999,5.2815,72.49408569,96.88708341,77.1641543,60.50952828,37.19267054,102.92588548,50.4281364850001,107.309858576
849,39.3441871,10.3483472,51.9558600199999,5.2815,72.73444369,96.93220131,77.1912187,60.50952828,37.19779757,102.98041888,50.826755485,107.334273676
850,39.3441871,10.3483472,52.0040968199999,5.2815,73.22939269,97.0626463099999,77.2137525,60.50952828,37.25986637,103.04558888,51.053557485,107.353611276
851,39.3441871,10.3483472,52.0865291199999,5.2815,73.63488369,97.18413731,77.2256286,60.50952828,37.28065257,103.09653888,51.101366385,107.378596376
852,39.3441871,10.3483472,52.1392742199999,5.2815,73.94186569,97.22593041,77.23245,60.50952828,37.29182557,103.15242068,51.162170085,107.461788676
853,39.3441871,10.3483472,52.2259008199999,5.2815,74.10753569,97.30322211,77.2822214,60.50952828,37.32392677,103.25584968,51.3462670850001,107.483921676
854,39.3441871,10.3483472,52.3617738199999,5.2815,74.19957929,97.40191451,77.5198114,60.50952828,37.36379667,103.35660468,51.4182719850001,107.615052676
855,39.3441871,10.3483472,52.4162184199999,5.2815,74.33240529,97.41345311,77.8654584,60.50952828,37.37895747,103.45642378,51.4507681850001,108.277106676
856,39.3441871,10.3483472,52.4799847199999,5.2815,74.34332679,97.50187171,78.0287504,60.50952828,37.43304117,103.48858288,51.5116036850001,108.974548676
857,39.3441871,10.3483472,52.5221896199999,5.2815,74.37770319,97.51755611,78.1308644,60.50952828,37.45849687,103.52847568,51.5392966850001,109.630468676
858,39.3441871,10.3483472,52.5587466199999,5.2815,74.38995219,97.53145821,78.3845974,60.50952828,37.47788387,103.56349768,51.5725504850001,109.895496676
859,39.3441871,10.3483472,52.6172558199999,5.2815,74.44114879,97.54186161,78.5872294,60.50952828,37.48886737,103.67611768,51.6290646850001,110.293774676
860,39.3441871,10.3483472,52.7414728199999,5.2815,74.52165589,97.57024751,78.6942254,60.50952828,37.49979367,103.68350453,51.6939531850001,110.522435676
861,39.3441871,10.3483472,52.7739114199999,5.2815,74.59756139,97.68517851,78.7223537,60.50952828,37.52789367,103.74665293,51.7201756850001,110.674934676
862,39.3441871,10.3483472,52.8051700199999,5.2815,74.63470179,98.29781751,78.7402891,60.50952828,37.55539307,103.75687403,51.7235328350001,110.739605976
863,39.3441871,10.3483472,52.8370908199999,5.2815,74.67301999,98.48115851,78.8917611,60.50952828,37.62319647,103.77056463,51.7549059350001,110.814243576
864,39.3441871,10.3483472,52.9184040199999,5.2815,74.73142569,98.98720851,79.1277451,60.50952828,37.70876647,103.81286273,51.7710382350001,110.903536876
865,39.3441871,10.3483472,52.9662408199999,5.2815,74.78086779,99.33958751,79.3203281,60.50952828,37.77257887,103.82040591,51.8031314350001,110.922968676
866,39.3441871,10.3483472,53.0182220199999,5.2815,74.81924429,99.48855151,79.4531331,60.50952828,37.79270397,103.84843591,51.8170463350001,110.960576476
867,39.3441871,10.3483472,53.0339945199999,5.2815,74.84121599,99.52117741,79.6183791,60.50952828,37.81641627,103.88755881,51.8318618350001,111.014504276
868,39.3441871,10.3483472,53.0531423199999,5.2815,74.86864959,99.62163541,79.7701680999999,60.50952828,37.85447547,103.90174541,51.8887657350001,111.024509876
869,39.3441871,10.3483472,53.0711089199999,5.2815,74.94143889,99.64694101,79.7774211599999,60.50952828,37.93387747,103.91707201,51.9027823350001,111.057104376
870,39.3441871,10.3483472,53.1454135199999,5.2815,74.94895932,99.65960451,79.8668527599999,60.50952828,37.99580007,103.94884731,51.9199218350001,111.257843376
871,39.3441871,10.3483472,53.1730816199999,5.2815,75.00559842,99.69758871,79.9016773599999,60.50952828,38.01787137,103.95607987,52.0047089350001,111.300083076
872,39.3441871,10.3483472,53.2917286199999,5.2815,75.14239542,99.74811911,80.0194863599999,60.50952828,38.08845287,103.96832207,52.1109349350001,111.327229276
873,39.3441871,10.3483472,53.3849658199999,5.2815,75.26754142,99.78364691,80.0501248599999,60.50952828,38.14789057,103.97456501,52.1646247350001,111.351583676
874,39.3441871,10.3483472,53.4167718199999,5.2815,75.28693902,99.83270211,80.0865121599999,60.50952828,38.19422797,104.02273841,52.2040605350001,111.454336676
875,39.3441871,10.3483472,53.5560538199999,5.2815,75.30303412,99.89921921,80.1591126599999,60.50952828,38.21523477,104.06803101,52.2248860350001,111.545961176
876,39.3441871,10.3483472,53.7637358199999,5.2815,75.32399142,99.92545721,80.3139086599999,60.50952828,38.25861537,104.33325701,52.4899740350001,111.967450176
877,39.3441871,10.3483472,53.8364416199999,5.2815,75.35457432,100.02767721,80.4780456599999,60.50952828,38.29691897,104.60261001,52.6530700350001,112.532152176
878,39.3441871,10.3483472,53.8524611199999,5.2815,75.38457142,100.20488021,80.6218396599999,60.50952828,38.30597333,104.89207001,52.6925244350001,113.243225176
879,39.3441871,10.3483472,53.9455757199999,5.2815,75.45416992,100.32809421,80.7666526599999,60.50952828,38.38344213,105.02553701,52.8343954350001,113.773771176
880,39.3441871,10.3483472,54.0481767199999,5.2815,75.45999402,100.35247191,80.7847590599999,60.50952828,38.42621153,105.12301461,52.8684397350001,114.086664176
881,39.3441871,10.3483472,54.0928312199999,5.2815,75.56899402,100.80725091,80.8417247599999,60.50952828,38.49912943,105.14107431,52.8930967350001,114.249789176
882,39.3441871,10.3483472,54.1160586199999,5.2815,75.68322902,101.41417291,80.9844517599999,60.50952828,38.52662913,105.19798401,52.9502699350001,114.290119676
883,39.3441871,10.3483472,54.2381456199999,5.2815,75.75727072,102.10289091,81.0637819599999,60.50952828,38.5277615,105.21574781,52.9662659350001,114.392393676
884,39.3441871,10.3483472,54.2862122199999,5.2815,75.87608372,102.40083191,81.0994016599999,60.50952828,38.5578719,105.24364771,53.0037822350001,114.395335486
885,39.3441871,10.3483472,54.4262912199999,5.2815,75.95619642,102.71409991,81.1205061599999,60.50952828,38.5892852,105.31781791,53.0124817050001,114.576497486
886,39.3441871,10.3483472,54.4518866199999,5.2815,76.01578452,102.75745991,81.1671057599999,60.50952828,38.6330387,105.36898361,53.0759080050001,114.601670486
887,39.3441871,10.3483472,54.5426474199999,5.2815,76.05368312,102.79469541,81.4588507599999,60.50952828,38.6590367,105.40383001,53.0971814050001,114.619674886
888,39.3441871,10.3483472,54.5749517199999,5.2815,76.09752682,102.81605481,81.4789058599999,60.50952828,38.7072005,105.45753441,53.1099849050001,114.733712886
889,39.3441871,10.3483472,54.5934022199999,5.2815,76.21618082,102.86808781,81.6293878599999,60.50952828,38.7308496,105.52959681,53.1617489050001,114.751060686
890,39.3441871,10.3483472,54.6200217199999,5.2815,76.35825582,103.02959581,81.6765567599999,60.50952828,38.8212715,105.57763801,53.1743018050001,114.826576086
891,39.3441871,10.3483472,54.6602496199999,5.2815,76.42849582,103.09843721,81.7211008599999,60.50952828,38.8317796,105.58823551,53.1815823550001,114.829714376
892,39.3441871,10.3483472,54.7477539199999,5.2815,76.45701992,103.26768521,81.8265238599999,60.50952828,38.9120914,105.61649491,53.2383000550001,114.893806476
893,39.3441871,10.3483472,54.8730229199999,5.2815,76.53107592,103.36777921,81.9034276599999,60.50952828,38.9431958,105.62324663,53.2632067550001,114.977930876
894,39.3441871,10.3483472,54.9501686199999,5.2815,76.5397916,103.39521181,82.0537046599999,60.50952828,39.0118603,105.77373463,53.3011242550001,114.988889576
895,39.3441871,10.3483472,55.1023846199999,5.2815,76.5507572,103.44180151,82.0632779999999,60.50952828,39.01775202,105.81928413,53.5192712550001,115.055370576
896,39.3441871,10.3483472,55.1738684199999,5.2815,76.5805869,103.51189451,82.0794446999999,60.50952828,39.06216472,105.87412803,53.8539342550001,115.657820576
897,39.3441871,10.3483472,55.1771188599999,5.2815,76.6306723,103.56611061,82.1176017999999,60.50952828,39.11767132,105.90593603,54.2418482550001,116.395693576
898,39.3441871,10.3483472,55.2363915599999,5.2815,76.7024213,103.64843251,82.2499787999999,60.50952828,39.16611392,105.94929283,54.4117002550001,117.100056576
899,39.3441871,10.3483472,55.2742344599999,5.2815,76.7166487,103.65844081,82.3645837999999,60.50952828,39.17225665,105.96151473,54.4916801550001,117.398758576
900,39.3441871,10.3483472,55.3031771599999,5.2815,76.7947711,103.68699471,82.3869907999999,60.50952828,39.22261225,106.03460233,54.5761937550001,117.641871576
901,39.3441871,10.3483472,55.3260282599999,5.2815,76.8422525,103.78675401,82.4160956999999,60.50952828,39.23690765,106.36707033,54.6042408550001,117.740835976
902,39.3441871,10.3483472,55.4731522599999,5.2815,76.862258,103.81867671,82.4428629999999,60.50952828,39.24794025,106.48479933,54.6290590550001,117.833735076
903,39.3441871,10.3483472,55.5289707599999,5.2815,76.9011911,103.89737511,82.5067639999999,60.50952828,39.26355735,106.76094833,54.7075183550001,117.890283676
904,39.3441871,10.3483472,55.5930682599999,5.2815,76.9910162,103.93885191,82.5219230999999,60.50952828,39.29396235,106.78177323,54.7301334550001,117.966991876
905,39.3441871,10.3483472,55.6403598599999,5.2815,77.0251154,103.96704551,82.5780419999999,60.50952828,39.30751305,106.82928223,54.7613192550001,118.015073476
906,39.3441871,10.3483472,55.6842843599999,5.2815,77.0721434,104.00962101,82.6226574999999,60.50952828,39.37748685,106.87901833,54.8137174550001,118.054794576
907,39.3441871,10.3483472,55.7870873599999,5.2815,77.1289994,104.10433451,82.6515639999999,60.50952828,39.40077325,106.93155863,54.8414713550001,118.182620576
908,39.3441871,10.3483472,55.7938283899999,5.2815,77.2953674,104.17753731,82.6602329999999,60.50952828,39.44056045,107.01670413,54.8820405550001,118.242393976
909,39.3441871,10.3483472,55.9429113899999,5.2815,77.5140644,104.29948531,82.6979118999999,60.50952828,39.48914475,107.06084433,54.9360876550001,118.284128176
910,39.3441871,10.3483472,56.0235585899999,5.2815,77.8670394,104.33344361,82.7261060999999,60.50952828,39.50245175,107.11101543,54.9602595550001,118.316500076
911,39.3441871,10.3483472,56.0377689899999,5.2815,78.3094664,104.38271911,82.7882325999999,60.50952828,39.52214685,107.12379183,54.9669526550001,118.415392076
912,39.3441871,10.3483472,56.0617380899999,5.2815,78.5574304,104.43313151,82.9734805999999,60.50952828,39.53259855,107.23141083,54.9887992550001,118.448389376
913,39.3441871,10.3483472,56.2219020899999,5.2815,78.6850774,104.87265851,83.0459128999999,60.50952828,39.57436505,107.37777383,55.0050281550001,118.510601876
914,39.3441871,10.3483472,56.3332270899999,5.2815,78.8402264,105.86522251,83.2417618999999,60.50952828,39.65385175,107.44437033,55.1003927550001,118.679938876
915,39.3441871,10.3483472,56.4146207899999,5.2815,78.8990466,106.42609951,83.4174998999999,60.50952828,39.68758745,107.50987643,55.1793156550001,119.164512876
916,39.3441871,10.3483472,56.5737757899999,5.2815,78.9352858,106.94318651,83.6018798999999,60.50952828,39.70507085,107.55012933,55.2303330550001,119.665564876
917,39.3441871,10.3483472,56.6157008899999,5.2815,78.9465362,107.16518851,83.6080538899999,60.50952828,39.73573075,107.58204393,55.2732367550001,120.144054876
918,39.3441871,10.3483472,56.6278189899999,5.2815,79.0767442,107.41593551,83.6757381899999,60.50952828,39.74404659,107.60363023,55.2974832550001,120.304091876
919,39.3441871,10.3483472,56.6549925899999,5.2815,79.0913789,107.45551451,83.7263096899999,60.50952828,39.82477679,107.74791423,55.3336628550001,120.511448876
920,39.3441871,10.3483472,56.7185969899999,5.2815,79.10120919,107.63904951,83.7890682899999,60.50952828,39.89122479,107.85516323,55.3607832550001,120.555146776
921,39.3441871,10.3483472,56.8021276899999,5.2815,79.13898269,107.76772751,83.8108459899999,60.50952828,39.92788879,107.91397193,55.4085767550001,120.570629376
922,39.3441871,10.3483472,56.8081202199999,5.2815,79.17768469,107.80977661,83.8149716599999,60.50952828,39.94854229,107.98792613,55.4485120550001,120.590074276
923,39.3441871,10.3483472,56.8425759199999,5.2815,79.22366019,107.86467471,83.9073511599999,60.50952828,40.00208069,108.04827383,55.6466670550001,120.606108776
924,39.3441871,10.3483472,56.8563068199999,5.2815,79.24209769,108.04039771,83.9869678599999,60.50952828,40.01344449,108.05966223,55.8352290550001,120.627704776
925,39.3441871,10.3483472,56.8660517399999,5.2815,79.26591659,108.07875061,84.1053478599999,60.50952828,40.0305326900001,108.09785333,55.8398636050001,120.678894176
926,39.3809687,10.3483472,56.8980260399999,5.2815,79.30736479,108.20293061,84.1306835599999,60.50952828,40.0930182900001,108.11036023,55.8481785650001,120.737187776
927,39.3809687,10.3483472,57.0018380399999,5.2815,79.35834009,108.22604681,84.1447414599999,60.50952828,40.1344324900001,108.66014623,55.8812861650001,120.774880276
928,39.3809687,10.3483472,57.0184418399999,5.2815,79.37614879,108.33884781,84.2472224599999,60.50952828,40.17989479,108.95381023,55.9586634650001,120.853016676
929,39.3809687,10.3483472,57.0467144399999,5.2815,79.43741019,108.49394081,84.3572424599999,60.50952828,40.22157979,109.57449723,55.9899310650001,120.930657176
930,39.3809687,10.3483472,57.1184006399999,5.2815,79.52278799,108.65344481,84.3971158599999,60.50952828,40.2497606900001,110.02026323,56.0360710650001,120.941471976
931,39.3809687,10.3483472,57.1610624399999,5.2815,79.58279979,108.75056291,84.4194333599999,60.50952828,40.2789043900001,110.23762823,56.0920419650001,121.063602976
932,39.3809687,10.3483472,57.1913984399999,5.2815,79.67280739,108.80557421,84.4593153599999,60.50952828,40.33302449,110.36406923,56.1423091650001,121.228731976
933,39.3809687,10.3483472,57.2379971399999,5.2815,79.71695349,108.91626021,84.5802203599999,60.50952828,40.3658006900001,110.52589223,56.2412058650001,121.235434196
934,39.3809687,10.3483472,57.2714305399999,5.2815,79.72990979,108.99803501,84.7406693599999,60.50952828,40.40035329,110.62292033,56.3203438650001,121.256191596
935,39.3809687,10.3483472,57.3201861399999,5.2815,79.79975579,109.03932651,84.7687067599999,60.50952828,40.40542018,110.77236333,56.3408092650001,121.300496296
936,39.3809687,10.3483472,57.3942908399999,5.2815,79.83047659,109.09605011,84.7793281599999,60.50952828,40.45112648,110.80997343,56.3734666650001,121.318281696
937,39.3809687,10.3483472,57.4425655399999,5.2815,80.02666759,109.11127841,84.9175211599999,60.50952828,40.52164938,110.86517773,56.3994799650001,121.527690696
938,39.3809687,10.3483472,57.4843944399999,5.2815,80.31501859,109.16835851,85.09075616,60.50952828,40.61263658,110.87085816,56.4055036050001,122.411681696
939,39.3809687,10.3483472,57.5963354399999,5.2815,80.67177459,109.26177041,85.12116236,60.50952828,40.75440558,110.92947166,56.4151926050001,123.230619696
940,39.3809687,10.3483472,57.6585099399999,5.2815,81.03416159,109.32650091,85.19165836,60.50952828,40.88814358,111.00311566,56.4555965050001,123.841753696
941,39.3809687,10.3483472,57.8157509399999,5.2815,81.34009359,109.41201401,85.20881796,60.50952828,40.92836808,111.13720666,56.4758364050001,124.132224696
942,39.3809687,10.3483472,57.9200139399999,5.2815,81.57088259,109.50711461,85.22722666,60.50952828,41.02352238,111.23883366,56.5257809050001,124.206760896
943,39.3809687,10.3483472,57.9921115399999,5.2815,81.57806366,109.62146161,85.25252406,60.50952828,41.03873318,111.29787756,56.5743528050001,124.347881896
944,39.3809687,10.3483472,58.0674332399999,5.2815,81.65482896,109.73655161,85.26554586,60.50952828,41.14299618,111.35899056,56.5849884050001,124.360964696
945,39.3809687,10.3483472,58.1348226399999,5.2815,81.69584596,109.87638061,85.33881796,60.50952828,41.22085138,111.41466806,56.6309933050001,124.490109696
946,39.3809687,10.3483472,58.1997431399999,5.2815,81.70705586,110.13141161,85.36851816,60.50952828,41.2793234800001,111.48866996,56.6504059050001,124.626600696
947,39.3809687,10.3483472,58.2921441399999,5.2815,81.75516786,110.19351341,85.37830262,60.50952828,41.2878915500001,111.51818586,56.6771075050001,124.728246696
948,39.3809687,10.3483472,58.3310756399999,5.2815,81.76904526,110.24593521,85.42541032,60.50952828,41.3955345500001,111.54692586,56.6931566050001,124.749777896
949,39.3809687,10.3483472,58.4107053399999,5.2815,81.82698386,110.32522691,85.62884232,60.50952828,41.4316937500001,111.56056966,56.7281882050001,124.805092896
950,39.5124717,10.3483472,58.4745830399999,5.2815,81.91037846,110.36544261,85.67013822,60.50952828,41.4761851500001,111.60999346,56.7368146950001,124.825395696
951,39.5538709,10.3483472,58.6993340399999,5.2815,81.98740896,110.38960111,85.71392002,60.50952828,41.5016340500001,111.65026876,56.7746378950001,124.896368496
952,39.6667119,10.3483472,58.7481308399999,5.2815,82.03037856,110.41616191,85.81139322,60.50952828,41.5432482500001,111.65714533,56.7892143950001,125.013179496
953,39.8720419,10.3483472,58.8364942399999,5.2815,82.10249246,110.45525251,85.93632922,60.50952828,41.6110061500001,111.74212393,56.8085860950001,125.057599796
954,39.9706153,10.3483472,58.9831832399999,5.2815,82.14926536,110.53537441,85.97678172,60.50952828,41.6350303500001,111.78238383,56.8326137950001,125.116632696
955,40.0399384,10.3483472,59.0385116399999,5.2815,82.19220756,110.55722881,86.01807002,60.50952828,41.7014327500001,111.79882003,56.8612975950001,125.118541586
956,40.0874624,10.3483472,59.0528765399999,5.2815,82.26720166,110.65002731,86.03481032,60.50952828,41.7358967500001,111.88635863,56.9271488950001,125.149356886
957,40.0874624,10.3483472,59.0820924399999,5.2815,82.28559426,110.70056321,86.23265132,60.50952828,41.75758595,111.93027963,56.9409588950001,125.201211886
958,40.0874624,10.3483472,59.0917381099999,5.2815,82.34668596,110.72843161,86.63647132,60.50952828,41.7952958500001,112.10090863,56.9553966950001,125.238921586
959,40.2534594,10.3483472,59.1324396099999,5.2815,82.39624506,110.78861071,86.76243832,60.50952828,41.8306563500001,112.48853363,57.1106616950001,125.266696486
960,40.2534594,10.6490502,59.1399765599999,5.2815,82.43476956,110.86864001,86.94436932,60.50952828,41.8973045500001,113.13670863,57.5076866950001,125.301249986
961,40.2534594,11.1432372,59.2300718599999,5.2815,82.47869056,110.93817791,87.08215632,60.50952828,41.9377411500001,113.52923963,57.9895446950001,125.606450986
962,40.2534594,11.1864487,59.2700193599999,5.2815,82.49474596,110.96441031,87.11433552,60.50952828,41.9655081500001,113.63709863,58.3129606950001,125.924822986
963,40.2534594,11.2153111,59.3779433599999,5.2815,82.50969176,110.98056921,87.12318641,60.50952828,42.0143013500001,113.67235643,58.4079075950001,126.304697986
964,40.2534594,11.270188,59.4659173599999,5.2815,82.52246276,111.03776621,87.18349381,60.50952828,42.1142260500001,113.80901143,58.4722332950001,126.406091986
965,40.2534594,11.3693215,59.5074637599999,5.2815,82.54402876,111.07576461,87.25682291,60.50952828,42.1915899500001,113.84019053,58.6640562950001,126.461882386
966,40.2534594,11.4332636,59.7016977599999,5.2815,82.57372866,111.14796691,87.33387671,60.50952828,42.2242102500001,113.89684093,58.7213081950001,126.490994686
967,40.2534594,11.475414,59.9157757599999,5.2815,82.58081432,111.15672621,87.37771191,60.50952828,42.2607558500001,113.93861143,58.7381946950001,126.570160986
968,40.2534594,11.48478493,59.9664459599999,5.2815,82.63640902,111.35847021,87.49286091,60.50952828,42.27236395,113.94573794,58.7937658950001,126.630264986
969,40.2534594,11.58049343,59.9957442599999,5.2815,82.69180972,111.59617421,87.59822991,60.50952828,42.34200865,114.01584584,58.8336071950001,126.760622986
970,40.2534594,11.80117243,60.0430089599999,5.2815,82.72280182,111.96345421,87.64369461,60.50952828,42.39268405,114.07258854,58.8716618950001,126.886473986
971,40.2534594,12.11081343,60.0782574599999,5.2815,82.77028152,112.10886721,87.73189081,60.50952828,42.43575755,114.12480274,58.8983715950001,126.932265086
972,40.2534594,12.27956843,60.2621064599999,5.2815,82.87222352,112.23033421,87.75198381,60.50952828,42.45176105,114.17822174,58.9450804950001,127.337945086
973,40.2534594,12.49231643,60.3053681599999,5.2815,82.91174322,112.25052211,87.83176761,60.50952828,42.46507575,114.18802992,58.9718533950001,127.509037086
974,40.2534594,12.50876063,60.4433431599999,5.2815,82.93320712,112.29948491,87.83940654,60.50952828,42.50380955,114.22145062,58.9918384950001,127.604432686
975,40.2534594,12.68986263,60.4612166599999,5.2815,82.94072037,112.34243551,87.94409554,60.50952828,42.55489575,114.26084862,59.0451804950001,127.633566786
976,40.2534594,12.89907663,60.5383318599999,5.2815,83.00063167,112.40685291,88.06943154,60.50952828,42.67925975,114.27238462,59.0497656350001,127.650200786
977,40.2534594,13.10824663,60.6125550599999,5.2815,83.06658057,112.45349001,88.22727354,60.50952828,42.71293625,114.29299422,59.1121250350001,127.788913786
978,40.2534594,13.14549593,60.6411430599999,5.2815,83.14292917,112.54499851,88.30703374,60.50952828,42.74688905,114.38167322,59.1178021950001,127.792242536
979,40.2534594,13.29466093,60.6823717599999,5.2815,83.21740467,112.59397601,88.33072614,60.50952828,42.79025005,114.40133392,59.129751995,127.806335436
980,40.2534594,13.53042693,60.7058530599999,5.2815,83.25311577,112.65005351,88.43518314,60.50952828,42.8142368500001,114.45661932,59.1525470950001,127.879503336
981,40.2534594,13.88777193,60.7914031599999,5.2815,83.30830807,112.66509151,88.52847854,60.50952828,42.82819015,114.48552692,59.1659264950001,127.883599776
982,40.2534594,14.27824893,60.8535396599999,5.2815,83.33308627,112.82430551,88.82528854,60.50952828,42.83680349,114.52739682,59.178531795,127.973291876
983,40.2534594,14.27824893,60.9086011599999,5.2815,83.42069917,112.88285711,88.92228214,60.50952828,42.88974709,114.54738482,59.230955495,128.019083876
984,40.2534594,14.27824893,60.9235428599999,5.2815,83.43212157,112.96982571,89.11299314,60.50952828,42.97089669,114.55900932,59.301776195,129.225883876
985,40.2534594,14.54816693,60.9364544599999,5.2815,83.50290997,113.07223071,89.18831334,60.50952828,42.99980049,114.58454092,59.336905695,129.990364876
986,40.2534594,14.54816693,60.9526283599999,5.2815,83.54567387,113.10696291,89.19917844,60.50952828,43.01598559,114.83954392,59.368367995,130.386973876
987,40.2534594,14.54816693,61.0262467599999,5.2815,83.59356077,113.12612761,89.34910544,60.50952828,43.0563256900001,115.44384792,59.374700395,130.542388876
988,40.2534594,14.54816693,61.0333843499999,5.2815,83.60446607,113.71454361,89.46431044,60.50952828,43.1339352900001,115.64811992,59.431076695,130.768162876
989,40.2534594,14.54816693,61.2011723499999,5.2815,83.65291357,114.04318861,89.55020014,60.50952828,43.1701670900001,116.11380592,59.439831635,130.895078876
990,40.2534594,14.54816693,61.2970247499999,5.2815,83.67655187,114.33799161,89.69778614,60.50952828,43.1940662900001,116.31581492,59.449375275,130.917017876
991,40.2534594,14.61150983,61.3712446499999,5.2815,83.77139357,114.73716061,89.80587814,60.50952828,43.2478923900001,116.36788302,59.461025075,130.962838576
992,40.2534594,14.82722083,61.5325646499999,5.2815,83.81154757,114.88431661,89.90357474,60.50952828,43.2945127900001,116.41792352,59.467857365,131.089643576
993,40.2534594,14.92035723,61.5420748799999,5.2815,83.85575817,115.03808461,89.93409884,60.50952828,43.3019711600001,116.64940652,59.481483265,131.127017976
994,40.2534594,15.24593723,61.6281138799999,5.2815,83.89587797,115.09923231,90.20436784,60.50952828,43.3363952600001,116.68362242,59.572771965,131.140263976
995,40.2534594,15.24593723,61.6712540799999,5.2815,83.90163768,115.15118581,90.44063384,60.50952828,43.3534772600001,116.69720892,59.581192105,131.173026476
996,40.2534594,15.24593723,61.7060900799999,5.2815,83.91255498,115.20664611,90.46943124,60.50952828,43.4133168600001,116.73585642,59.649568105,131.251411276
997,40.2534594,15.24593723,61.7941266799999,5.2815,83.98238108,115.21848841,90.52935024,60.50952828,43.4447988600001,116.75555442,59.730167205,131.266707976
998,40.2534594,15.24593723,61.8146367799999,5.2815,84.10899408,115.22806165,90.64939324,60.50952828,43.4834302600001,116.85002912,59.755931605,131.312083576
999,40.2534594,15.24593723,61.8963614799999,5.2815,84.18127778,115.25902745,90.76783624,60.50952828,43.5027101600001,116.87842432,59.823050105,131.386100376
1000,40.2534594,15.24593723,61.9274140799999,5.2815,84.19544918,115.30601715,90.9526412399999,60.50952828,43.5271416600001,117.11494832,59.969220105,131.418521376
1001,40.2534594,15.24593723,61.9527149799999,5.2815,84.23470468,115.35910415,90.9965704399999,60.50952828,43.5324708300001,117.19907912,60.015324005,131.424381456
1002,40.2534594,15.24593723,62.0037479799999,5.2815,84.31841928,115.38680465,91.0247463399999,60.50952828,43.5690579300001,117.30224812,60.081149905,131.458521156
1003,40.2534594,15.24593723,62.0515260799999,5.2815,84.39131238,115.42828075,91.0894915399999,60.50952828,43.6216167300001,117.39550112,60.102935805,131.513171056
1004,40.2534594,15.24593723,62.1417814799999,5.2815,84.42955448,115.46855555,91.1031737399999,60.50952828,43.6648240300001,117.44050862,60.170057505,131.538505756
1005,40.2534594,15.24593723,62.1522607799999,5.2815,84.46103598,115.54461455,91.2048037399999,60.50952828,43.7396805300001,117.46149992,60.199221305,131.579257056
1006,40.2534594,15.24593723,62.2774127799999,5.2815,84.47423018,115.59868485,91.4983437399999,60.50952828,43.7642135300001,117.52764252,60.219838105,131.657853356
1007,40.2534594,15.24593723,62.4007637799999,5.2815,84.55896398,115.63668285,91.7121537399999,60.50952828,43.8044654300001,117.54957962,60.301087105,131.771826356
1008,40.2534594,15.24593723,62.5437287799999,5.2815,84.61582478,115.66797785,91.7998484399999,60.50952828,43.8092963800001,117.59053442,60.338723705,132.205511356
1009,40.2534594,15.24593723,62.6881967799999,5.2815,84.61819631,115.70833545,91.9183874399999,60.50952828,43.8537418800001,117.61033932,60.418387705,132.331899356
1010,40.2534594,15.24593723,62.8409177799999,5.2815,84.68354821,115.76138485,91.9242421999999,60.50952828,43.8975370800001,117.62102982,60.486153805,132.446865356
1011,40.2534594,15.24593723,62.8557312799999,5.2815,84.79540921,115.83443145,91.9501639999999,60.50952828,43.9686039800001,117.66876692,60.541721905,132.467476256
1012,40.2534594,15.24593723,62.8652727799999,5.2815,84.80720721,115.85220725,92.1539379999999,60.50952828,44.0238595800001,117.80354192,60.576198905,132.541784556
1013,40.2534594,15.24593723,62.9623584799999,5.2815,84.95965221,115.87856415,92.3349589999999,60.50952828,44.0543918800001,117.84451522,60.620363205,132.605137156
1014,40.2534594,15.24593723,62.9752193799999,5.2815,84.98723751,115.92291135,92.3380209999999,60.50952828,44.1747558800001,117.88607342,60.677561505,132.647543456
1015,40.2534594,15.24593723,63.0456415799999,5.2815,85.04702541,115.96463125,92.3825379999999,60.50952828,44.2022154800001,117.89677582,60.802461505,132.682744756
1016,40.2534594,15.24593723,63.1031805799999,5.2815,85.11182231,116.00589675,92.4413630999999,60.50952828,44.2871633800001,117.95805012,60.807823765,132.707101956
1017,40.2534594,15.24593723,63.1770420799999,5.2815,85.15265591,116.04534675,92.5017482,60.50952828,44.3458295800001,117.98247542,60.888289965,132.713021666
1018,40.2534594,15.24593723,63.2032655799999,5.2815,85.24701061,116.08006685,92.6041552,60.50952828,44.3674634800001,118.81571642,60.916084265,132.729542666
1019,40.2534594,15.24593723,63.3178285799999,5.2815,85.24888207,116.09655645,92.6999970999999,60.50952828,44.3759679800001,119.26698142,60.965262065,132.753176166
1020,40.2534594,15.24593723,63.3307350799999,5.2815,85.26509797,116.18545575,92.7979463999999,60.50952828,44.4530422800001,119.58348142,60.974043575,132.817355466
1021,40.2534594,15.24593723,63.3556216799999,5.2815,85.28205237,116.27053055,92.8349910999999,60.50952828,44.5642582800001,119.87777942,61.021466575,132.830867766
1022,40.2534594,15.24593723,63.4053364799999,5.2815,85.31103377,116.29117475,92.8895247999999,60.50952828,44.5900987800001,120.03210142,61.033261775,133.186035766
1023,40.2534594,15.24593723,63.4746045799999,5.2815,85.38263037,116.31034695,92.9583395999999,60.50952828,44.6075989800001,120.05061612,61.087560575,133.302307766
1024,40.2534594,15.24593723,63.5357819799999,5.2815,85.47306817,116.38611205,93.1215385999999,60.50952828,44.6522290800001,120.17947412,61.122501475,133.680626766
