"","sample-1","sample-2","sample-3","sample-4","sample-5","sample-6","sample-7","sample-8","sample-9","sample-10","sample-11","sample-12"
"TEMP",2.977771,2.1481391,1.9433064,2.6134577,1.6817378,1.8265684,0,3.341877,2.8698518,1.2307868,3.0598143,1.8295904
"TEMP",2.87762,2.0754522,2.0316674,2.3162288,1.782976,1.7016804,0,3.486082,2.5726218,1.15388,2.5571223,1.4296807
"TEMP",3.256039,2.1513792,1.6064498,2.1479158,1.673445,2.1961922,0,3.378663,2.2668978,0.86495028,2.6115213,1.1661874
"TEMP",3.3267718,2.1796942,1.5915618,1.9562678,1.677003,2.0317399,0,3.082261,2.3904388,0.57271228,2.948974,1.2254774
"TEMP",2.9168828,2.1774462,1.9929248,1.7007763,1.5236028,1.9426849,0,2.7546801,2.4385258,0.45329108,3.230047,1.0762279
"TEMP",3.2365958,2.9433896,2.2017017,1.6939913,1.7328024,1.8705319,0,2.4074371,2.0868083,0.43089008,3.34031,0.92542201
"TEMP",3.58567,2.7087966,2.1245937,1.8106033,1.7007997,2.2096119,0,2.2229661,2.4295783,0.68668668,3.587734,1.22440861
"TEMP",3.351175,2.5201256,2.2676607,1.7330903,1.8598867,2.4710219,0,2.3299001,2.6144283,0.87439558,3.991752,1.24669661
"TEMP",3.166849,2.3450826,2.3582193,1.9771323,1.9018677,2.7279429,0,2.3361181,2.6565815,0.91362908,3.939729,1.37605661
"TEMP",3.311461,1.979006,2.5638283,2.2812646,1.8040248,2.8702137,0,2.1752845,2.5089322,0.89410858,3.8322664,1.46213261
"TEMP",2.9288035,1.9439277,2.7191534,2.3226876,1.4713474,2.7417767,0,2.1217519,2.3562214,0.95147738,3.5502874,1.54133461
"TEMP",2.9623315,2.5226536,2.4786861,2.8018705,1.5089084,2.512158,0,1.8197159,2.5003794,0.98409778,3.2667444,1.67776131
"TEMP",2.5371645,2.5190746,2.44724111,2.7052615,1.4974724,2.10884,0,1.7170629,2.7380384,1.0976295,3.125435,1.60116521
"TEMP",2.5920995,2.4676976,2.44331411,2.5831444,1.4896984,2.1631256,0,1.6652654,2.6300964,0.9917509,2.94739,1.67171421
"TEMP",2.5155085,2.3140255,2.01400011,2.6428311,1.5999966,2.1874306,0,1.7380653,2.4030014,1.0362999,2.626035,2.13224371
"TEMP",2.5191785,1.5244615,2.20962711,2.6002801,1.4792106,2.1010766,0,1.6708493,2.343193,1.1372868,2.195263,2.4712196
"TEMP",2.2624265,1.8690605,1.96604301,2.3072091,1.5898957,1.7798286,0,1.6236218,2.135006,0.9018945,1.901572,2.2290156
"TEMP",2.4495345,1.8983425,1.80046801,2.4364171,1.4911447,1.4113826,0,1.7654618,1.8989,0.7360105,1.888971,2.1308198
"TEMP",2.4747505,2.0039005,2.01554101,2.4461041,1.3531347,1.4213016,0,1.4181521,2.039392,0.757582,2.70136,1.8381305
"TEMP",2.2356729,2.3515891,1.73070401,2.2644581,1.4058356,1.4474476,0,1.4223321,2.1242123,0.73768922,3.4139116,1.7480995
"TEMP",2.5292554,2.4536269,1.57591221,2.1088411,1.3716784,1.5485486,0,1.5097467,2.3078731,0.69950962,3.4789596,1.6667955
"TEMP",2.4602134,1.9835269,1.92474351,1.8118011,1.3002074,1.5222676,0,1.6187997,2.2456261,0.63173602,3.449298,1.8134675
"TEMP",2.4419384,2.3251579,2.2146801,1.8451248,1.3130824,1.4428637,0,1.9523577,2.2017771,0.56918732,3.6319074,1.8750416
"TEMP",2.4316584,2.4028359,2.7523171,1.851439,1.4039224,1.4633452,0,1.9938022,1.9494692,0.55057632,3.9018604,1.8682556
"TEMP",2.4431114,2.615489,2.9158111,2.1072408,1.5899384,1.2432966,0,2.0830662,1.871639,0.50266572,4.5083924,1.6528556
"TEMP",2.3189544,2.6335433,2.7777381,1.9879833,1.7689524,1.1640297,0,2.1533402,1.9119868,0.49296972,4.5757224,1.5862806
"TEMP",2.6051854,2.3122886,3.0491642,1.8795583,1.7248483,1.2917337,0,2.2645157,1.9952148,0.61488702,4.8399334,1.6618106
"TEMP",2.6562164,2.4751886,3.1932782,1.57118815,1.6426714,1.6260417,0,2.0162107,1.8460561,0.95114502,4.9639254,1.8402974
"TEMP",2.28929806,2.2828556,3.1727212,1.24041015,1.6030271,1.5393147,0,2.1946494,1.6408135,1.13352912,4.1228561,1.8238969
"TEMP",2.34955606,2.5280946,3.3679802,1.41398915,1.7613391,1.5248057,0,2.398061,1.8565385,1.3208753,3.7029031,2.2638809
"TEMP",2.31349906,2.5812056,3.871361,1.35472615,1.8772717,1.5441237,0,2.724939,1.9213615,1.5989699,3.9048891,2.4271959
"TEMP",2.21836676,2.4167102,3.679928,1.21001065,1.7844265,1.5760303,0,2.908083,1.9255575,1.6652851,3.9204437,2.2236699
"TEMP",2.49156176,2.0077362,3.4402145,1.30808095,1.8054905,1.5839559,0,3.207739,1.6494845,1.7516588,3.7219602,2.2350496
"TEMP",2.92329476,1.9565552,2.8581995,1.93022685,1.7107825,1.6567731,0,3.776698,1.7269354,1.7445354,3.4738202,2.0929202
"TEMP",3.07942676,1.8319052,2.7879265,1.65398225,1.5749055,1.8104417,0,3.5969834,1.8334246,1.9340632,2.8860172,1.9532132
"TEMP",2.89585876,1.9541629,2.4727612,2.07080975,1.3012096,1.8268819,0,3.5552044,1.9499047,2.1014132,3.0895652,1.9312232
"TEMP",2.56603976,2.0074056,2.4919552,2.26359075,1.300499,1.7865399,0,3.7107704,1.662577,2.0857092,3.2747622,1.9540242
"TEMP",2.33215576,1.9080536,2.2802867,2.2937263,1.4650889,1.439109,0,3.6192521,1.6541005,1.9671152,3.0921252,1.8233732
"TEMP",2.4488941,1.9166557,2.1947337,2.2730325,1.7207072,1.1954011,0,3.4949783,1.9395801,1.7545202,3.2481625,1.8748642
"TEMP",2.5644447,1.3300749,1.8401148,2.8228665,1.4846383,1.0225663,0,3.2271028,1.6555591,1.5884013,3.1654275,1.7208392
"TEMP",2.6046207,1.4742689,1.5973358,3.3983695,1.4601993,1.0105653,0,2.77060121,2.0400301,1.3774517,2.8460247,1.7379642
"TEMP",2.888816,1.7918643,1.8166458,3.460794,1.4958506,0.9795103,0,2.52604021,2.0967841,1.4823335,3.3316867,1.7648802
"TEMP",2.793505,1.7064716,1.9670513,3.623091,1.4783376,1.0285679,0,1.73033371,2.1086641,1.5372685,3.9294132,1.8186248
"TEMP",2.627733,1.6321746,2.0615753,3.189202,1.7169986,1.1849329,0,1.29459671,2.2239721,1.7889185,4.0463302,1.9493632
"TEMP",2.623692,1.5315407,1.87667,3.3746446,1.5821788,1.2728699,0,1.43461531,2.2786501,1.6792305,4.5000002,1.8394053
"TEMP",2.3820801,1.6059207,2.1140843,3.2352286,1.8133367,1.3228256,0,1.48903731,2.1470516,1.4663912,4.0420049,1.7598893
"TEMP",2.3881631,1.6297697,1.8889678,3.0998156,1.7952591,1.2177136,0,1.41528431,2.4280303,1.4647922,3.5393459,1.7959093
"TEMP",2.3655151,1.6970157,1.8923189,3.2921882,1.7231831,1.2269713,0,1.65336561,2.7476055,1.3510972,3.1240289,1.8739593
"TEMP",2.3563361,1.8839346,1.7264045,3.2723365,1.5043801,1.2341193,0,2.05194141,2.5807045,1.5969262,3.1498619,1.9783031
"TEMP",2.7562561,1.8509769,2.0270114,2.9112495,1.5325134,1.4175071,0,2.79190891,2.5880115,1.6898691,2.9196039,1.6077776
"TEMP",2.6840261,1.5326945,1.8748764,2.6377215,1.5650254,1.8414601,0,3.0643525,2.0350239,1.8339207,3.1601977,1.3958941
"TEMP",2.8585411,1.4188115,1.8171114,2.7939545,1.7935153,2.0072962,0,2.9298818,1.8310314,1.7804577,2.6346826,1.8413911
"TEMP",3.0862571,1.6330602,1.8894394,2.6459075,1.7257144,2.1516629,0,3.2076003,1.7704984,1.7356887,2.0385789,1.7415263
"TEMP",2.9673941,2.2194242,2.2142334,3.2639705,1.3736321,2.2079869,0,3.0189709,1.6885764,1.7986907,1.8790839,2.1258173
"TEMP",2.7966131,2.9889881,2.4629427,3.6499495,1.5995299,2.1171299,0,3.1493979,1.5052732,1.7342839,1.3606142,2.2993062
"TEMP",2.8492113,2.7563976,2.2549502,3.3539922,1.3623942,2.0964766,0,2.9977479,1.7274037,1.8941552,1.3785556,2.5417772
"TEMP",3.0443313,2.7070626,2.3283567,3.3676022,1.3654846,2.1064156,0,2.8366349,1.8022117,1.7677591,1.4349546,2.4392432
"TEMP",3.0329613,2.6736656,2.6148211,3.3019962,1.3215256,2.4255178,0,2.7277669,1.410972,1.6428333,1.4522336,2.3414574
"TEMP",3.3136473,2.6552186,2.6799995,3.3889657,1.3465606,2.3827345,0,2.4556779,1.332397,1.4285789,1.4653016,3.0088804
"TEMP",3.0685953,2.6956969,2.5192595,3.2866747,1.3147751,2.4242525,0,1.8224699,1.2406985,1.3650252,1.7869566,3.2169759
"TEMP",3.1013263,2.8280193,2.5651965,2.9670834,1.2823571,1.8504457,0,1.6080386,1.2578961,1.2287212,1.6895226,3.2321267
"TEMP",2.6560244,2.6878397,2.4893705,3.0890014,0.9969028,1.6831998,0,1.9573103,1.2903439,1.098217373,2.0201927,2.6774393
"TEMP",2.2810584,2.4762318,2.252553,3.0882214,1.2334417,1.6815948,0,2.0108833,1.4617159,1.001476673,2.5918524,2.9329071
"TEMP",1.9819902,1.9129118,1.7241725,2.5024224,1.51253,1.3442255,0,2.2818217,1.4199949,0.737467373,2.36284148,2.7323391
"TEMP",2.3918752,1.3671448,1.6898265,2.1140044,1.563179,1.3317005,0,2.2250497,1.5226551,0.808716173,2.51477718,2.8210611
"TEMP",2.5255819,1.7897283,1.7299058,2.2465367,1.6137631,1.3169464,0,2.1549195,1.4004361,0.659121873,2.76861608,2.5751391
"TEMP",2.3701739,1.8743683,1.7900758,2.4042207,1.64724,1.3821164,0,2.1675305,1.2680361,0.724138973,2.63659458,2.9005971
"TEMP",2.2981907,1.9628213,1.5643348,2.3010147,1.5829393,1.3456734,0,2.0877385,1.2923627,0.704115373,2.80501958,3.1414729
"TEMP",1.9449076,1.8205237,1.5905398,2.4229487,1.6864773,1.5423996,0,1.9052338,1.2450295,0.691345473,2.64145458,2.3474227
"TEMP",1.7825336,2.1544019,1.5274188,2.5405247,1.8185854,1.5241696,0,1.8909738,1.652328,0.769632173,2.72516758,2.2712517
"TEMP",1.5681346,2.0643636,1.3729463,3.068075,2.0508444,1.6862334,0,1.8537065,1.6368057,0.938114173,2.52927414,2.2720395
"TEMP",1.7188295,2.1079622,1.1953848,2.967485,2.4078657,1.7877143,0,1.7084255,1.6149316,0.9576633,2.1361047,2.8308439
"TEMP",1.6111825,2.2362881,1.3523733,2.8361058,2.3747287,1.9437083,0,1.367002,1.4877646,0.9867518,1.7069347,2.9804399
"TEMP",1.6848062,2.6031321,1.4688508,2.7982428,2.2038427,2.1441296,0,1.138317,1.4020334,1.0130272,1.85949162,2.6613094
"TEMP",1.1191109,2.4133859,1.3887498,2.6096107,1.8961501,2.0413056,0,1.44017,1.384511,1.0859572,1.61867762,2.4986764
"TEMP",0.9954952,2.1230129,1.3777172,2.4784741,1.8294697,2.0187121,0,1.9385092,1.357169,1.02189186,1.45522762,2.5020714
"TEMP",0.8424856,2.4440719,1.2338711,2.4479261,1.8513567,1.9667761,0,1.8483933,1.187863,1.04445786,1.65723512,2.2080144
"TEMP",1.1213808,2.5215989,1.2930051,2.7690831,1.9128144,1.6626099,0,1.7540462,1.2268207,1.10517326,1.60693312,2.0702674
"TEMP",1.3471789,2.5203844,1.4119311,2.8367251,2.0025524,1.4873821,0,1.784978,1.1829017,1.20469156,1.58960642,2.1082233
"TEMP",1.2699329,2.2428254,1.3862351,2.4090351,2.3984164,1.4254141,0,1.841512,1.0368607,1.27387856,1.57090342,2.036523
"TEMP",1.5789999,2.2327249,1.7672186,2.1175971,2.3463654,1.5748801,0,2.0040206,1.612986,1.05016416,1.73021386,2.2200879
"TEMP",1.3849529,2.2074339,2.4709411,2.4991961,2.1388004,1.5272227,0,2.5454876,2.0521818,1.16065986,1.9320113,1.8008869
"TEMP",1.5603429,2.1978229,2.3772101,2.7194643,2.0497264,1.4093227,0.575859,2.9433981,2.7050708,1.15143466,2.0616863,1.5296529
"TEMP",1.6041614,2.2663609,2.9015201,2.8141703,2.0891154,1.2455216,1.126739,2.82413281,2.83067,1.26438756,2.5982633,1.5042696
"TEMP",1.9445137,2.4721561,2.9211491,2.8069204,2.161327,1.2355155,1.956999,2.58163681,2.8055494,1.33785056,2.8490823,1.4250383
"TEMP",2.0520734,2.5924451,2.9884239,2.903899,2.391086,1.5005694,2.540275,2.50871981,2.9117214,1.395335,3.6475743,1.3788733
"TEMP",2.612029,2.4814311,3.120469,2.797669,2.444489,1.7513494,2.540275,3.21166071,2.8820638,1.349126,4.4180343,1.3283233
"TEMP",2.427672,2.1334035,3.054671,2.517163,2.3679567,2.0259776,2.540275,3.51802481,3.1997552,1.3184653,4.2424197,1.3000843
"TEMP",2.32182,2.3837026,2.957809,2.374733,2.1065397,2.0826184,2.540275,3.58038471,3.4379364,1.3098383,4.1615325,1.3393776
"TEMP",2.570712,2.7427966,3.08512,2.276671,1.5851501,2.1045234,2.540275,3.55026771,3.2908044,1.1882818,4.4102975,1.4753469
"TEMP",2.262511,2.7476004,2.76475,2.107855,1.3322418,1.8819624,2.540275,3.48829971,2.8433214,1.2793942,5.0335615,1.4047239
"TEMP",2.2564893,3.3209924,2.0631496,1.704045,1.4357368,1.8255388,2.540275,2.88833171,2.5123994,1.3443882,5.1613155,1.4212269
"TEMP",2.8768003,3.5566384,2.3607876,1.773372,1.5532268,1.7858828,1.964416,2.83067171,1.6941724,1.3154263,5.0070925,1.4973879
"TEMP",3.5008583,3.1552304,1.7110925,1.855896,1.4656992,1.8772359,1.413536,2.8601381,1.7676594,1.2449843,4.3458337,1.6461977
"TEMP",3.4134753,3.0699474,1.6261255,1.839148,1.4623392,1.986148,0.583276,2.8085921,1.8285434,1.1713593,4.3989177,1.607109
"TEMP",3.3700803,3.2679124,1.7870695,1.7786121,1.6322152,1.885338,0,2.3704883,1.8989184,1.1495044,3.5964317,1.579733
"TEMP",3.1151083,2.9533354,1.8528895,1.625501,1.45702035,1.5518982,0,2.0906563,2.108305,1.2716354,2.7000297,1.4448375
"TEMP",3.017318,2.898412,1.8996405,1.673936,1.58030365,1.3374269,0,2.3438233,2.228744,1.3095111,2.7231011,1.32133056
"TEMP",2.9249864,2.728766,1.8266561,1.625119,1.57763275,1.3217985,0,2.9361193,2.137007,1.2081332,2.99426,1.25451736
"TEMP",2.7408754,2.338391,1.8976141,1.788014,1.53763735,1.1696873,0,3.1380643,2.143575,1.2236237,2.4225791,1.12499726
"TEMP",2.7626884,2.3519007,1.8081872,1.842475,1.50087405,1.1309158,0,3.3552813,2.131603,1.2285637,2.2372981,1.06304726
"TEMP",2.9835311,1.717013,1.8164234,1.774196,1.32877005,1.1750601,0.349123,3.6029843,2.286228,1.1547577,2.3751211,0.90510286
"TEMP",2.5929971,1.603957,1.4680421,1.606407,1.08985925,1.2171611,0.349123,3.2509933,2.3359231,1.1432222,2.5499091,0.70925246
"TEMP",2.0913821,1.638126,1.6461442,1.2963637,1.39011385,1.1519461,0.349123,3.6785532,2.5104361,1.0968295,3.1778409,0.65443146
"TEMP",1.8716414,1.63703,1.6937452,1.285586,1.88107185,1.1342381,0.349123,3.3754002,2.4611803,1.2022025,3.0196209,0.76230246
"TEMP",1.7791652,1.569312,1.7300852,1.3360359,1.70337685,0.9450379,0.349123,3.463845,2.3091463,1.2508151,2.8646349,0.69506536
"TEMP",1.7307862,1.69144,1.6419082,1.434516,2.0666497,1.0314587,0.349123,3.520088,3.0036303,1.1424921,2.8064746,0.77516686
"TEMP",2.1670855,1.917355,1.6682282,1.807764,2.1074687,1.136695,0.349123,3.046586,2.9564453,1.1198071,3.1194668,1.0000108
"TEMP",2.1653986,2.238373,1.6881826,1.914886,2.1900026,1.2499144,0.349123,2.466885,2.9378673,1.1068792,3.0041238,1.102878
"TEMP",2.2519166,2.757142,1.6527406,2.062474,2.2308171,1.3113465,0.349123,2.1696939,2.7998606,1.0551519,3.0334718,1.1993261
"TEMP",2.1612791,2.8399403,1.7933045,2.217931,2.2876399,1.295767,0.349123,2.1012109,2.8384606,0.9468957,3.4940848,1.1055965
"TEMP",1.9961793,3.129878,1.8683967,2.160722,2.4694729,1.2930636,0,1.7223772,2.9416056,0.8812317,3.5086728,1.3254489
"TEMP",1.5877397,2.995859,1.8444737,2.080642,2.4604719,1.1873196,0,1.7722868,2.9804217,0.8896956,3.5707168,1.7398163
"TEMP",1.6004137,2.994401,1.6704865,2.2824803,2.2395709,1.3604996,0,1.3710799,2.8427467,0.9303723,3.4114198,1.9964933
"TEMP",1.7640954,3.263563,1.6908055,2.3301057,1.9463479,1.4321206,0,1.6522519,3.0218495,0.7545763,3.7086078,1.9856049
"TEMP",1.8953086,3.295104,1.4840615,2.6496267,1.7584804,1.4579662,0,1.5937742,3.2863405,0.7413825,3.9906288,2.121597
"TEMP",1.6522109,3.275878,1.4320275,2.6236967,1.444584,1.4531842,0,1.2329132,2.4581565,0.6588731,4.0867731,2.239888
"TEMP",1.3821849,3.325512,1.6989955,2.2690837,1.2895037,1.4503102,0,1.2815162,2.0528142,0.6612128,4.0190481,2.266436
"TEMP",1.4862514,3.054288,1.8756405,2.1437627,1.2986257,1.4454172,0,1.4283382,2.2319922,0.8928656,4.0217811,2.481385
"TEMP",1.2551581,2.633435,2.1123045,2.4103907,1.5567192,1.5028893,0,1.8406223,3.4486229,1.1368399,4.425964,2.668395
"TEMP",1.3280446,2.5008007,2.0919745,2.6362857,1.5374066,1.5832943,0.241118,1.8279133,3.4378499,1.1633874,3.4347433,2.7617536
"TEMP",1.3493717,2.2126366,2.1145215,3.0757277,1.2720226,1.7431134,0.351449,2.03776,3.2617239,1.1459633,3.0748713,2.52510886
"TEMP",1.5456343,2.6610346,2.3011818,3.2982357,1.2699075,1.6710884,0.891558,2.2174794,3.2769997,1.1481927,2.7436933,2.07113196
"TEMP",1.4831163,3.2637846,2.3118174,3.1750877,1.2582845,1.5552004,1.203363,2.2261211,3.1844487,1.1167537,2.8250313,1.68232836
"TEMP",1.6886743,2.9221246,2.3631394,3.170805,0.963235,1.8244184,1.983881,2.1846781,3.0063073,1.1540157,2.5821703,1.59737186
"TEMP",1.7039713,2.6801846,2.4238124,2.7918123,1.0875125,2.160333,3.043121,2.4087968,2.6662126,1.1577944,2.3329613,1.51213276
"TEMP",1.7029013,2.6533286,2.2996453,2.7661423,1.3036209,2.18046,3.48746,2.6038008,2.6282916,1.1730598,2.1977934,1.46122376
"TEMP",1.5953413,2.4737336,1.9161245,2.7787113,1.5987322,2.185358,5.48411,2.5660538,2.6366978,1.2104581,2.6508574,1.24796026
"TEMP",1.5739313,2.2892606,1.7292785,2.8271443,1.5364102,2.244079,5.48411,2.4206248,2.3295967,0.9716608,3.3096734,0.95245446
"TEMP",1.9089916,2.1626387,1.265162,2.2782468,1.4323952,2.30976,5.48411,2.2989648,1.1298789,0.7876768,2.8422619,0.61196806
"TEMP",1.9142146,2.525311,1.37173,1.7590851,1.4815616,2.2466272,5.242992,2.5241778,1.1442369,0.7489419,2.7953676,0.53392746
"TEMP",2.0221583,2.6038001,1.2514291,1.6033161,1.5082091,2.03222503,5.132661,2.4298418,1.3741589,1.026404,2.8055546,0.6175849
"TEMP",2.0094633,2.2351231,1.1399271,1.3639361,1.729372,1.95688313,4.592552,2.2442853,1.4201499,1.2747095,3.1979116,0.7060868
"TEMP",1.8269255,1.8512121,1.2976677,1.4731591,1.6392237,1.90082613,4.280747,2.4318515,1.5048599,1.3815135,3.2915826,0.7951414
"TEMP",1.5433335,1.8279901,1.1104803,1.6970621,1.7509502,1.47400403,3.500229,2.2499873,1.6226333,1.4690635,3.2032306,0.7831153
"TEMP",1.3448551,1.6923296,0.9597218,1.6721214,1.58803435,1.17476983,2.440989,2.1215863,1.6004908,1.4290002,3.3191316,0.7646805
"TEMP",1.3598932,1.6860246,1.1061379,1.8809344,1.35002895,1.32039883,1.99665,1.9672613,1.6683868,1.40038475,3.4425715,0.6788674
"TEMP",1.8196712,1.8667066,1.1193718,1.7555576,1.11882495,1.42760283,0,1.8904167,1.7619039,1.34474615,3.3383555,0.8149159
"TEMP",1.8119022,2.5027996,1.0949354,1.7085116,1.16476895,1.22339673,0,3.0564287,1.874325,1.52583945,2.7134305,0.7535037
"TEMP",1.7512872,2.8890295,1.1799899,1.7433042,1.32231495,1.04406513,0,2.7160057,1.9251627,1.44611385,2.866909,0.7440552
"TEMP",1.6450443,2.5744806,1.3509049,1.7667612,1.63774795,0.98201117,0,2.3406637,1.7386924,1.43097595,3.058923,0.7788108
"TEMP",1.5894423,2.6465196,1.6888538,1.5348932,1.76130945,1.08834034,0.232749,2.2570047,1.2831409,1.16106805,3.646986,0.8124421
"TEMP",1.4112089,2.6633086,1.6052527,1.503085,1.60652045,1.44793124,0.232749,2.3502862,1.1950881,0.91964395,4.095442,0.9043631
"TEMP",1.4618263,2.5159706,1.8132957,1.24568637,1.82726075,1.61080124,0.465498,2.2299882,1.0413688,0.80392545,3.788354,0.8741894
"TEMP",1.5380603,2.5612926,2.0160061,1.14685537,1.72093355,1.89005434,0.465498,2.2877924,1.0628778,0.59808145,4.359414,0.9873344
"TEMP",1.6318197,2.8226821,2.0733639,1.26442677,1.8721914,2.10953654,0.465498,2.1348834,1.328478,0.61921025,4.366454,0.9755878
"TEMP",1.8887613,3.0535491,2.0132399,0.95656317,1.895175,1.92750454,0.465498,2.0578884,1.407362,0.7493547,5.045964,1.1272339
"TEMP",1.4957183,3.6301211,2.1584148,0.95200267,1.8340955,1.67867874,1.045095,2.25039,1.296017,0.9216873,4.755123,1.2211059
"TEMP",1.4333826,3.1336951,2.3229862,1.01548567,1.8965695,1.72760294,1.045095,0.96871,1.159631,0.7624275,4.890095,1.4651459
"TEMP",1.1482799,2.6943088,2.2688995,1.19480857,1.6889605,1.71414304,1.045095,0.96871,1.1447962,0.9785521,4.86843,1.7621998
"TEMP",1.5457118,2.6413437,2.0345385,1.39158627,1.31596,1.7686549,1.045095,0.853041,1.3822145,1.2224596,4.827312,1.8026748
"TEMP",1.7584158,2.6355667,1.8283065,1.47645727,1.353941,1.8372249,0.812346,1.407413,1.648477,1.3807195,4.339265,1.9684658
"TEMP",2.0523522,2.6691687,2.2473776,1.69210547,1.268464,1.7137299,0.812346,1.809805,2.2964628,1.4836106,3.74288,1.8711938
"TEMP",2.0792617,2.5967907,2.0930506,2.2208951,1.251156,1.4705394,0.579597,2.194563,2.269847,1.5982831,4.015493,1.882313
"TEMP",1.9948857,2.8559617,2.0648906,2.5547031,1.3004022,1.1426622,0.779854,2.315033,2.583027,1.6892751,4.596715,2.144418
"TEMP",2.1625407,2.6375707,2.1054103,2.6743061,1.4740382,1.0135552,1.342543,2.669752,2.697169,1.696101,4.5090224,2.2354815
"TEMP",1.9964417,2.6636027,2.2003053,2.6900991,1.636868,1.2204212,2.258338,2.731001,3.105679,1.6309097,3.9032374,2.2881335
"TEMP",2.2648187,2.1091997,2.4343603,2.9502244,1.7570165,1.2042105,7.467981,2.774403,3.243204,1.4890598,3.5195913,2.2460525
"TEMP",2.5783404,2.2979087,2.4852763,3.0789944,1.7216495,1.1312852,13.289331,3.042216,3.567506,1.7907066,3.4460703,2.1009035
"TEMP",2.7207591,2.886269,2.559221,2.8398222,1.6646095,1.1783944,13.476625,3.0684272,3.6905629,1.6945766,3.4670083,1.8292632
"TEMP",2.4504981,3.579398,2.4527586,2.6225546,1.6898441,1.1558031,13.5002615,3.3580092,4.4534569,1.5701866,3.7405543,1.8020602
"TEMP",2.4677731,3.4821665,2.2976654,2.6000686,1.5427389,1.0739551,14.6080515,2.9012542,4.7307359,1.4544726,3.9713093,1.7099442
"TEMP",2.2941901,3.9577005,1.8953999,2.6115666,1.6739819,0.8303851,15.5622795,2.5437022,4.4274939,1.3990106,4.0580793,1.7375842
"TEMP",2.2910036,4.1795785,1.6283274,2.1565716,1.5527769,0.9135046,15.7215165,2.0966539,4.91628,1.2666172,3.6812023,1.9472077
"TEMP",2.4795106,3.8521319,1.4690099,1.9695936,1.5068101,1.0463788,16.4526695,1.9412278,4.4074323,1.1774173,2.7990743,2.0016487
"TEMP",2.3888096,3.9294489,1.3602138,1.9479076,1.2632394,1.1345438,15.9425674,1.7852968,4.5551853,1.2098785,2.8489019,1.9818347
"TEMP",2.5641216,3.8049999,1.2401904,1.9914165,1.0653132,0.9836068,15.062498,1.9026208,4.6762223,1.1677403,2.7515529,2.1475127
"TEMP",2.5170746,3.5904329,0.9882384,1.7221149,0.9413196,1.0850063,9.3208738,2.0233148,4.8102183,1.0933785,2.8068784,2.1807807
"TEMP",2.3752496,3.4179879,0.8314594,1.4805795,0.9026556,1.2632935,4.5132138,1.8169183,4.6834683,0.9052275,2.9425054,2.2404497
"TEMP",2.3378176,3.0887739,0.8417844,1.6326627,0.9066216,1.2984858,4.3259198,2.0880531,4.6103363,0.805229,3.3328324,2.297215
"TEMP",2.4846586,2.8702109,0.8178956,1.6197731,0.8435563,1.3161089,5.3159733,2.3936251,3.5969722,0.7144684,3.5073284,2.570513
"TEMP",2.2198676,3.2261114,0.7954826,1.405454,0.8112567,1.240998,5.3346633,2.7991941,3.3419762,0.8804154,3.2322264,2.483633
"TEMP",2.1578947,2.5303888,0.7714321,1.228845,0.7890487,1.37396,5.5069153,2.7084757,3.2512882,0.9954564,2.8265298,2.4004826
"TEMP",2.3938741,2.8955998,1.0356226,1.336029,0.8777627,1.381489,5.3476783,2.793249,3.0719332,1.0228088,2.6411818,2.3857686
"TEMP",2.5877171,3.2501664,1.1375271,1.307823,0.9191455,1.2444189,4.5147688,2.8862721,3.1740779,1.0932167,2.3174834,2.0271037
"TEMP",2.8025261,3.2819424,1.1801048,1.388818,0.9584272,1.1146609,4.5606824,3.0264581,2.6718867,1.0873675,2.3782414,2.2013417
"TEMP",2.7616881,3.2596734,1.2961102,1.4710577,1.1864534,0.9986685,4.5743972,3.4663751,2.1889567,1.1061542,2.3212718,1.9485287
"TEMP",2.8102721,3.2406692,1.1213338,1.5243597,1.298306,0.891934,5.2858024,3.4957801,1.9845657,1.2267549,2.5078054,1.7969677
"TEMP",2.7730951,3.1518744,1.0539209,1.4965552,1.2344876,0.863495,5.0660174,3.6463396,1.9001247,1.1756779,2.1841415,1.9449097
"TEMP",2.8408631,3.5146924,0.9419982,1.4899992,1.1708939,0.8399946,5.1137253,3.401836,2.0291047,1.1907808,1.6475514,2.3812167
"TEMP",2.5764511,3.2836974,0.9116583,1.4903053,1.1690183,0.8138357,4.154114,2.8651557,2.3039638,1.2269325,1.1259914,2.3064497
"TEMP",2.6873581,2.9424164,1.3444555,1.5092972,1.2390659,0.804217,3.0817127,2.2760187,2.0768419,1.0196844,1.2903864,2.213429
"TEMP",2.701335,2.9641799,1.5335385,1.4584852,1.1506896,0.65853997,1.9552327,2.4752781,1.8897589,0.819223,1.45557,2.2167658
"TEMP",2.4232478,2.8280819,1.4446315,1.3150096,1.0257866,0.57271217,1.9552327,2.3704217,1.6703179,0.846281,1.674475,2.3155328
"TEMP",2.0670178,3.1033039,1.373875,1.3453016,1.2134596,0.73830727,1.9044401,2.5526467,1.5633422,0.8118477,1.9398434,2.9228747
"TEMP",1.7878688,2.9610832,1.4238524,1.0772752,1.131348,0.79300027,2.6540456,2.3864427,1.9323084,0.7756826,1.8464268,2.9267537
"TEMP",1.5594793,2.8722242,1.5521784,0.9888671,0.8975789,0.91681167,2.7735762,1.9754657,1.7191319,0.7728501,1.9893624,3.0408367
