"","sample-1","sample-2","sample-3","sample-4","sample-5","sample-6","sample-7","sample-8","sample-9","sample-10","sample-11","sample-12"
"TEMP",1.7525218,1.0657543,3.6463103,1.0016266,3.6422115,0,13.7858746,1.4620236,3.230271,1.4497183,1.4129815,1.68372735
"TEMP",1.7317072,1.1064533,1.9405136,1.0584259,3.6243095,0,12.4048496,1.5920736,3.424287,1.6547643,1.4841025,1.50058235
"TEMP",1.7479914,1.2773853,1.2550586,1.1112929,3.8652245,0,8.2593426,1.5186296,3.16574,1.6783795,1.5109695,1.62094875
"TEMP",1.8232738,1.3269533,1.2981186,1.1228239,3.9865275,0,5.1603886,1.7243555,3.1605356,1.9343456,1.5068502,1.57847185
"TEMP",2.0689428,1.083707,1.3297136,1.0829805,4.5088165,0,4.6886446,1.6703955,3.0079093,1.8427376,1.4472904,1.6485914
"TEMP",2.1653448,1.0299931,1.4884566,1.3096942,4.3992855,0,3.8194976,1.5785785,2.9198453,1.7384845,1.4128382,1.523141
"TEMP",2.395887,1.0753841,2.6195583,1.3316093,4.4095845,0,3.7416024,1.7636995,2.6988413,1.7684817,1.4638592,1.359952
"TEMP",2.297527,1.2034411,4.1034493,1.4172103,4.4516681,0,3.6933274,1.9549725,3.0650513,1.5377517,1.5456132,1.299316
"TEMP",1.8137949,1.3767814,4.2591993,1.6249813,4.3302271,0,3.2657034,2.0191138,2.7981053,1.8623632,1.3503922,1.468811
"TEMP",1.785141,1.4846462,4.3876293,1.6100711,3.6931521,0,3.1287694,2.126287,2.7860193,2.0198022,1.3716472,1.352221
"TEMP",1.972449,1.645155,4.2806573,1.6469368,3.1005991,0,3.2247998,2.034927,2.5900983,2.0103712,1.3334452,1.478929
"TEMP",2.524262,1.656948,4.753731,1.6480618,2.7988171,0,2.8587218,1.8201446,2.2269553,1.7674881,1.2195524,1.2964286
"TEMP",3.404055,1.583891,4.764647,1.6093778,2.5703541,0,2.5604788,1.6235446,2.2153823,1.9310771,1.2932088,1.3473156
"TEMP",3.474199,1.4992486,4.809376,1.7291208,3.2102891,0,2.6491478,1.5008256,2.2298577,1.6710111,1.4130437,1.3311605
"TEMP",3.153139,1.5572377,4.804177,2.2113564,4.0001901,0,2.0241038,1.4327406,2.1540148,1.7531961,1.4874135,1.3915435
"TEMP",3.139274,1.6476294,4.67027,2.0249151,4.1982271,0,1.9186688,1.3423707,2.2559508,1.8426032,1.4954436,1.5444519
"TEMP",2.9385416,1.4749743,3.572651,1.9675921,4.129264,0,2.040561,1.1358102,2.5475458,2.1009819,1.3526879,1.9354939
"TEMP",2.8435173,1.3576193,2.12571,1.8190601,4.3891939,0,2.254313,0.9865778,2.5036648,2.1703579,1.1515045,2.0326549
"TEMP",2.8866631,1.1252913,2.059352,1.8199031,4.4775039,0,2.269888,1.0727968,2.3288498,2.0158759,1.0722855,1.8690819
"TEMP",3.009257,1.2498123,1.8054281,1.9172947,4.1905703,0,2.0442011,0.9601511,2.3076458,1.8375229,1.0374885,2.0364379
"TEMP",3.137569,1.1668913,1.8529551,1.8572811,4.3138513,0,2.1710991,0.88421,2.3278668,1.8893809,0.9468497,1.915425
"TEMP",2.826527,1.1644863,3.0249781,1.7261394,4.5228193,0,2.0793971,1.0553544,2.3701058,2.029864,0.8737991,1.9420367
"TEMP",2.020939,1.2788783,3.9521541,1.6549314,4.3931931,0,2.1462371,1.0158801,2.6116938,1.8414878,0.7668206,1.9541177
"TEMP",2.034144,1.2153882,4.1966571,1.4973723,3.5140442,0,2.2132261,1.0604241,3.2464288,1.9791218,0.6322526,2.2765274
"TEMP",2.066579,1.3373384,4.1909191,1.2158273,1.9254412,0,2.4210321,1.1316661,3.653549,1.80441,0.9201986,2.1968137
"TEMP",1.834546,1.5942214,4.1695361,1.3150176,1.9459082,0,2.1799964,1.1282656,3.698428,1.745668,1.1558352,2.2866577
"TEMP",2.2753734,1.7899595,4.0703387,1.6805246,2.1521963,0,2.0112623,1.0826495,3.28182,1.4680972,1.4719929,2.1973877
"TEMP",2.4058357,1.7161925,3.9774145,1.6859918,2.0303543,0,1.7773403,1.2040599,2.6582024,1.4025672,1.7844773,2.1469667
"TEMP",2.3609835,1.8923135,3.8518123,1.5579598,2.0230873,0,1.7794143,1.2141649,2.553975,1.2275625,1.7464917,1.9571018
"TEMP",2.3335185,1.9103405,4.2877962,1.4637358,2.4434329,0,1.9047192,1.3911596,2.701008,1.1819805,1.7168347,1.8353508
"TEMP",2.2780585,1.8393936,4.1980343,1.4973844,2.1984575,0,1.8656232,1.4052664,3.260914,1.0189173,1.8517685,2.1193067
"TEMP",2.1714355,1.7439875,3.0009013,1.6772481,1.9817985,0,1.7063104,1.2993004,3.321949,0.8470466,1.9119765,2.1016574
"TEMP",2.0697874,1.5730809,1.8864997,1.7014271,1.9914365,0,1.5778725,1.3892147,3.141056,0.9154888,2.022586,1.9538375
"TEMP",2.0655444,1.6421677,1.7193667,2.0033622,1.920033,0,1.5758235,1.4060047,2.847121,0.7418269,2.207896,1.6543455
"TEMP",2.0842354,1.6394307,1.7957977,1.7964954,2.07356,0,1.3637905,1.2614814,2.844787,0.9521597,1.8522728,1.6814674
"TEMP",2.4710184,1.5649897,1.7176015,1.676057,2.101117,0,1.4559632,1.2667528,2.700826,1.0461987,1.6861858,1.4142461
"TEMP",2.1509164,1.3705808,1.8991189,1.447336,2.040033,0,1.5337333,1.3648484,2.740569,1.2249435,1.5222868,1.1563921
"TEMP",2.4455174,1.3477113,1.9057818,1.6192748,1.9015252,0,1.5571753,1.2785284,2.7960426,1.2937865,1.3881228,1.1792411
"TEMP",2.4644059,1.1940143,1.9040457,1.6635788,1.9182812,0,1.5847143,1.1210025,2.908391,1.3749162,1.3522154,1.11094578
"TEMP",2.4393999,0.9715627,1.9775147,1.6582628,1.5225447,0,1.4607184,0.9161748,2.821606,1.3455142,1.4111114,1.00334028
"TEMP",2.0441205,1.1185826,3.9772056,2.0098328,1.5477021,0,1.3579204,0.9403191,2.28634,1.4041514,1.2478154,0.69753798
"TEMP",2.2031725,1.1282211,4.8293586,1.8931287,1.7272421,0,1.4841492,1.1446161,2.897331,1.5266791,1.2843228,0.67024498
"TEMP",2.6324126,1.0852216,5.0157422,1.9030527,1.7187644,0,1.7086351,1.0721926,2.927728,1.4415861,1.3013278,0.93423788
"TEMP",2.8570916,1.2666383,4.9034592,1.7102487,1.9500028,0,1.4249916,1.1079546,2.840668,1.4301622,1.1236922,1.25166988
"TEMP",2.8230276,1.3289253,4.68121,1.7529876,2.0058678,0,1.5736426,1.3044309,2.4863961,1.3517932,1.2342474,1.34711268
"TEMP",2.4870006,1.0583605,4.7739842,1.835119,4.2063438,0,1.4624576,1.3944789,2.4463491,1.2142454,1.2384444,1.58171598
"TEMP",2.3240316,1.1585924,4.8895212,1.7030643,4.3326098,0,1.6521526,1.2767162,2.3839261,1.051655,1.1830644,1.50151258
"TEMP",2.1940626,1.2194269,4.9418975,1.5177855,5.0075846,0,1.6349966,1.3724132,2.4208031,0.9387515,1.0663257,1.28434108
"TEMP",2.5350766,1.3656119,5.2811548,1.2895882,4.7594602,0,1.5271396,1.3751324,2.2911863,1.1306465,1.0652735,1.4482413
"TEMP",2.6111956,1.4202605,4.9057568,1.300571,4.750401,0,1.7469175,1.5188261,2.1456053,1.0349767,0.9905831,1.6057128
"TEMP",2.887594,1.3863325,3.3607008,0.9140118,4.7390238,0,1.8272825,1.5018061,2.3043853,1.0782357,1.1852461,1.6831301
"TEMP",2.689933,1.7803891,2.4410778,0.9788569,4.4940562,0,2.1276915,1.3152251,1.5721333,1.1060277,1.2785591,1.6635654
"TEMP",2.575577,1.9310302,3.0403608,0.8735109,4.5438909,0,2.8037445,1.4779956,1.4982203,1.2264777,1.2045131,1.4541124
"TEMP",2.362779,1.8175672,3.7191798,1.0053359,4.6979139,0,3.159541,1.3585027,1.4412573,1.2630393,1.1900733,1.1918709
"TEMP",2.467368,1.6583432,3.974958,1.1671818,4.6464659,0,3.513143,1.2327047,1.5182312,1.1301101,1.3054923,1.0685569
"TEMP",2.512249,1.750225,4.110373,1.5286188,2.2277722,0,3.731446,1.1995827,1.9168002,1.1361471,1.3594763,0.8621662
"TEMP",2.718662,1.826617,3.8906898,1.6252695,1.86963831,0,3.5236205,1.2092213,1.9903332,1.2017835,1.4974823,1.1817726
"TEMP",2.553505,1.7392967,4.0836698,1.9307403,1.14568541,0,3.4262632,1.3561723,2.0410972,1.318347,1.496653,1.4832981
"TEMP",2.350595,1.5924834,3.8465668,2.1873106,1.39000681,0,3.5247692,1.338739,2.156186,1.0677026,1.6521222,1.4807591
"TEMP",2.391618,1.6673354,3.8704028,2.2795978,1.93972751,0,3.4386942,1.2176547,2.1156575,1.1890274,1.6602956,1.3789461
"TEMP",2.205391,1.7433444,3.4579368,2.2854241,1.95833571,0,3.2619175,1.3013327,2.0038055,1.2596414,1.4489911,1.3878161
"TEMP",2.341168,1.3104999,3.095527,2.2007556,3.25808231,0,2.9129605,1.4051507,1.92491,1.2007654,1.3773591,1.6709978
"TEMP",2.27263,1.2999299,2.2988064,2.1314081,3.46830751,0,1.9781937,1.5528007,1.8356132,1.2234174,1.2960875,1.6622946
"TEMP",2.1462799,1.2511639,1.4957447,1.81684282,3.18339351,0,1.6328074,1.5430673,1.6147164,1.4183706,1.4359039,1.6313733
"TEMP",2.3261889,1.2731049,1.3565457,1.66782092,3.04920951,0,1.1857384,1.5889713,1.7692264,1.6234328,1.2087032,1.7287563
"TEMP",2.3437059,1.192359,1.5999357,1.33890392,3.05591231,0,1.1125494,1.6235693,1.7664584,1.6555356,1.1267708,1.7414565
"TEMP",2.3737119,1.0500531,1.7062019,1.51387592,3.05892992,0,1.2704409,1.7830334,1.7199504,1.5826259,1.3012238,1.6571935
"TEMP",2.5210899,1.08226,1.4264057,1.26233792,3.43664882,0,1.4618182,1.5130105,1.6959314,1.5684249,1.3439628,1.3795412
"TEMP",2.5419979,1.1743093,1.4399857,1.27863792,3.17638932,0,1.4481372,1.6024475,1.6889034,1.7487263,1.2371166,1.25904
"TEMP",2.3866229,1.067609,1.3115736,1.61268992,2.93674532,0,1.6466562,1.653815,1.8235219,1.7518073,1.1530905,1.1932
"TEMP",2.3722374,1.039219,1.3607226,1.60382752,2.98842832,0,2.1260359,1.5327155,2.1456809,1.8648833,1.352274,1.196363
"TEMP",2.2976444,1.0799957,1.8322044,1.60368452,1.65670152,0,3.0139129,1.4221195,2.5817624,1.7530222,1.2709891,1.247142
"TEMP",2.0719928,1.1407177,2.567776,1.62990012,2.18507452,0,3.1450887,1.1690285,2.5496701,1.9938982,1.4014917,1.4921322
"TEMP",2.3273839,1.1652747,3.0087857,1.7573724,3.14056252,0,3.1830911,1.3166308,2.5186305,2.0761482,1.3599647,1.594989
"TEMP",1.9692819,1.2586317,3.2968157,1.8324453,3.51913752,0,3.1838341,1.3457058,2.2802699,1.9452612,1.3762424,1.803769
"TEMP",2.2022189,1.7045886,3.0967697,1.7842473,4.09715842,0,3.0435558,1.3261728,1.9583409,1.9464252,1.5503638,2.2124395
"TEMP",2.2563969,1.8625205,3.0686117,1.7571423,4.3947617,0,3.0507008,1.2170329,1.8943101,2.1372359,1.2993138,2.2017835
"TEMP",2.0439402,1.8284645,3.1234491,1.7457603,4.3475977,0,3.0434848,1.1648711,1.9409461,2.2662299,1.4618128,2.234091
"TEMP",2.2038842,1.9304075,3.0921051,1.6470263,4.5088292,0,2.8855354,1.2841111,1.8603664,2.5004059,1.5010074,2.2891912
"TEMP",2.1621706,2.0804568,3.2184652,1.4253503,4.3677562,0,2.6087136,1.3424349,1.7665404,2.8345169,1.7934795,2.292732
"TEMP",2.3197891,1.9202412,3.0978042,1.5399486,4.6798982,0,2.1952066,1.4487954,1.6180824,2.8614459,2.0186645,2.347342
"TEMP",2.3183621,1.8622096,2.6029841,1.8112841,5.072777,0,1.5235916,1.4209364,1.6030334,2.9391034,2.2495834,2.0039373
"TEMP",2.4309477,1.6596133,2.2082921,1.878212,4.375548,0,1.4245942,1.5731194,1.7025475,2.7277854,2.2990874,2.0102273
"TEMP",2.2580677,1.7840373,2.1748961,1.87307,3.438301,0,1.6987751,1.7229704,1.9590099,2.4948074,2.5567824,2.0520203
"TEMP",2.4613177,1.6426134,1.807701,1.757329,3.230819,0,1.6425721,1.561354,2.2484635,2.5351754,2.7130494,1.7960913
"TEMP",2.3136807,1.5748634,1.825474,1.796686,2.693568,0,2.1850094,1.432257,2.6749105,2.6417984,2.5000351,1.4295476
"TEMP",2.4911877,1.6973994,1.986242,1.763802,2.623739,0,2.7409674,1.6549929,2.8660203,2.4339665,2.4398441,1.3155796
"TEMP",3.1767524,1.9657798,1.9460009,1.771282,2.524512,0,3.4321954,1.6497394,2.7464519,2.1535865,2.229392,1.4752414
"TEMP",3.5017374,1.8353918,2.1841219,1.6298686,2.518952,0,3.4484335,1.5556484,2.8058326,1.7090668,2.3007296,1.6597764
"TEMP",3.631191,1.7533648,2.0201038,1.5876256,3.868343,0,3.7440453,1.6298814,2.9181686,1.3503908,2.0690364,1.7749606
"TEMP",3.4126458,1.8402664,2.7077628,1.435421,4.873749,0,3.7221595,1.5238647,2.6743306,1.1106226,2.0005574,1.6710699
"TEMP",3.2896972,1.9422298,4.4081539,1.1395012,4.788009,0,3.4243953,1.6234767,2.3227178,1.046856,2.2023024,1.9820876
"TEMP",3.2020522,2.0127776,4.2066189,1.0971657,5.009847,0,3.7801027,1.3837825,2.2424989,1.107908,2.0882534,1.6541881
"TEMP",3.3351462,2.0251096,4.2624499,1.0609032,4.987119,0,3.5278297,1.0375633,2.0841019,1.178537,1.7156488,1.5336263
"TEMP",3.3574942,2.0550005,4.963072,1.1652252,5.011617,0,3.5550547,1.1348237,2.0316859,1.127019,1.5399868,1.5879043
"TEMP",3.1240872,1.7908995,4.844316,1.2983342,5.384774,0,3.1594637,1.1670184,1.6624929,1.059955,1.4976203,1.588895
"TEMP",2.65348,1.7248705,4.690038,1.6829472,5.1650229,0,2.4021233,0.9200287,1.444872,1.3238759,1.5075313,1.712446
"TEMP",2.201113,1.6657415,5.0578039,2.0912662,5.0054536,0,1.6891793,0.9409808,1.4188207,1.3279227,1.5860404,1.666273
"TEMP",2.02056,1.7145355,4.69475153,2.2538746,4.8469356,0,1.9426246,0.8771741,1.5375397,1.4816904,1.5229414,1.38767071
"TEMP",1.8389068,2.0561295,4.88544263,2.2100656,3.3822175,0,1.6131988,0.8290931,1.391488,1.4963274,1.5655776,1.29599421
"TEMP",1.913467,2.0997615,4.46728663,2.3008412,2.0465985,0,1.6340666,0.7994681,1.3322715,1.5438426,1.4451076,1.28261831
"TEMP",1.9932226,2.1080745,2.80216203,2.3500186,1.9525175,0,1.8090918,0.7487141,1.2808687,1.7734518,1.3483176,0.97055541
"TEMP",2.0536756,2.0375239,2.86428903,2.2809675,1.9072625,0,1.8992018,0.7519888,1.3279496,1.5809272,1.3379715,1.08083691
"TEMP",1.9428056,1.8111457,2.55819803,2.673555,1.8703922,0,2.0025158,0.875294,1.2753746,1.6832302,1.3428339,1.22824071
"TEMP",2.0581216,1.8950807,2.16223203,2.747382,1.594637,0,2.1237578,1.043672,1.1688516,1.8431332,1.3799013,1.19372671
"TEMP",2.0905926,1.7956523,3.29693103,2.654602,1.369493,0,1.9746233,1.3176033,1.2831806,1.9131542,1.4763741,1.15374421
"TEMP",2.4195748,1.6042086,4.72369803,2.21889,1.35924292,0,2.1200467,1.26853419,1.5443895,1.6537993,1.5498051,0.98709791
"TEMP",2.4486648,1.4585046,5.38097803,1.867541,1.44909922,0,2.1296437,1.36857229,1.7892882,1.8092175,1.4280715,1.00496991
"TEMP",1.9794255,1.5898526,6.0049884,1.7251591,1.49404862,0,1.9430697,1.65286699,1.5698057,1.6576596,1.3513595,1.3257492
"TEMP",2.1365957,1.2830096,5.9112374,1.8466601,1.50741372,0,2.1378995,1.73330299,1.6790914,1.6371746,1.3160661,1.6208127
"TEMP",2.3872497,1.2952756,5.6098198,2.2072261,1.93120772,0,2.5253575,1.83699769,2.0574389,1.6777566,1.1134802,1.6213176
"TEMP",2.3108131,1.2984766,5.7031684,2.4558815,2.19528072,0,2.6349965,1.80374269,2.3060015,1.6258276,0.7866567,1.7716275
"TEMP",2.2539144,1.3578913,5.6159574,2.5089447,1.98610012,0,2.1628524,1.84830829,2.4787855,1.7079552,0.8601148,1.9556435
"TEMP",2.2136364,1.4431665,5.6628194,2.1441937,2.10372842,0,2.2920954,1.77770739,2.6112935,1.6122592,1.009787,1.9996195
"TEMP",1.9697194,1.5385555,5.6141514,2.2692777,2.08246232,0,2.8995154,1.73208139,2.5464275,1.3927999,0.9649463,2.1769455
"TEMP",1.9189414,1.5916919,4.4368054,2.115253,2.26417032,0,3.9210479,1.46505069,2.2356524,1.2945069,0.9997033,2.259031
"TEMP",1.7567324,1.6983826,3.2502194,2.028923,3.0652165,0,4.2187539,1.6566365,2.0312014,1.5730548,1.0348353,2.2961923
"TEMP",1.7371144,1.6298082,2.3580094,1.960355,3.4301045,0,4.3970839,1.5493807,2.0115484,1.9235268,1.0324569,2.3989573
"TEMP",1.7361227,1.38528,1.8145301,1.9819612,3.6489071,0,4.3130922,1.2596965,2.2896019,2.3011097,1.0991395,2.1057627
"TEMP",1.7707937,1.2230198,2.3506661,1.9845902,3.7261521,0,4.1489421,1.3341835,2.2979309,2.4306007,1.1637139,1.9105217
"TEMP",1.5295977,1.1307191,2.4292337,1.6787302,3.3208321,0,3.9273151,1.218633,1.9186465,2.5709667,1.3523468,1.9186103
"TEMP",2.0082083,1.0182248,2.4433687,1.4607622,2.8693596,0,3.8172631,1.388597,1.7120871,2.4332452,1.3333508,1.8607873
"TEMP",2.07634,1.0465642,2.6731677,1.6222186,2.8172147,0,3.8837798,1.5319629,1.8974991,2.7002272,1.2185538,1.7810443
"TEMP",2.565597,0.9448026,3.0067727,1.5907693,2.65206,0,3.9806388,1.7405928,1.9396771,2.7457642,1.1719478,1.5278218
"TEMP",3.060235,0.6999156,2.9077347,1.3237822,2.6498707,0,3.5743888,1.5963986,1.8914319,2.7675414,1.2373101,1.3936568
"TEMP",3.560841,0.6630005,5.2706307,1.3096841,2.9487717,0,2.5369832,1.6658253,2.083293,2.695772,1.2645741,1.4114408
"TEMP",3.622497,0.7976505,6.3234467,1.3101611,3.2142697,0,2.1921392,1.6751593,1.9942282,2.600224,1.1458641,1.359198
"TEMP",3.3834374,0.9425009,6.8829177,1.5134201,3.1130927,0,2.0058292,1.7464351,1.7573587,2.0627779,1.2960961,1.1058897
"TEMP",3.6669894,1.1142621,7.259617,1.5839878,3.0066727,0,1.9747548,1.68214871,1.5962797,1.9607319,1.5007235,1.2510523
"TEMP",3.6974654,1.2375363,6.7472,1.4512738,3.0425997,0,2.2666919,1.63694271,1.5615137,2.1755369,1.7036205,1.2753733
"TEMP",3.7842144,1.1747515,6.840447,1.3742124,3.2125227,0,2.3300049,1.76440621,1.9839161,1.9505399,1.486648,1.2936899
"TEMP",3.6298774,1.2088863,7.062441,1.5076004,3.5566922,0,2.3037389,1.48931281,2.1493085,2.3998464,1.5808215,1.2457699
"TEMP",3.8216454,1.173637,7.043181,1.5523264,3.6154637,0,3.2919663,1.35354161,1.7071773,2.3484374,1.6435735,1.1903419
"TEMP",3.2243394,1.2235748,6.8128,1.5732857,4.0176414,0,4.0968983,1.16164461,1.6723753,2.194836,1.5959325,1.3707354
"TEMP",2.9834344,1.2414805,6.803662,1.515373,4.198426,0,4.7593323,1.15435661,1.9496875,2.3281971,1.6314765,1.3305144
"TEMP",2.5987474,1.2348752,4.5267,1.5126457,3.740667,0,5.3392549,1.24328761,1.7883131,2.6972795,1.7133035,1.2683469
"TEMP",2.6626004,1.0231582,3.181216,1.4945517,2.839157,0,5.5005989,1.23085161,1.9525949,2.8496025,1.7981225,1.4399547
"TEMP",2.818666,0.9601372,2.597311,1.3342287,2.539056,0,5.3876831,1.16702901,1.9947831,3.0205706,1.6547189,1.763203
"TEMP",2.5469732,0.7957226,2.2253296,1.3794607,2.4059784,0,5.4041154,1.1726744,2.1961231,2.8767836,1.3853124,1.5996913
"TEMP",2.6103652,0.673064,2.1462303,1.7287687,2.8860394,0,5.3135904,0.9437063,2.3132371,2.6970746,1.063276,1.5760623
"TEMP",2.5042288,0.8282785,1.9914781,1.7792031,2.7736854,0,5.2540084,0.8995123,2.0100381,2.6138101,1.1721835,1.5398244
"TEMP",2.5505978,0.8395593,1.8309101,1.8143941,2.6804804,0,5.1163351,0.900015,1.8574584,2.2639681,1.1943665,1.7162894
"TEMP",2.8926078,0.8336353,1.5450913,1.6106668,3.3161944,0,4.4737001,0.8523702,1.8620951,2.3042681,1.1835735,1.6676214
"TEMP",3.2176258,0.9130641,1.4274583,1.6127578,3.4941994,0,3.3449551,0.9429892,2.0088051,2.5089205,1.1924764,1.6391804
"TEMP",2.9704008,0.8792036,1.3939253,1.6309441,3.4805584,0,2.8220361,1.0527964,2.2087281,2.4052925,1.2494864,1.6733884
"TEMP",3.2073598,0.9099066,1.230531,1.8264762,3.3745054,0,2.4603471,0.8749713,2.5748395,2.0792633,1.0582905,1.7849019
"TEMP",3.0939038,0.8349188,1.1615661,1.9856092,3.4228064,0,2.1809376,0.8443933,2.4715474,1.9226493,0.9536778,1.6710909
"TEMP",2.9669898,0.7829788,1.4134771,2.0031992,3.4065314,0,2.2894964,1.0201629,2.4330288,1.8373226,1.0130324,1.4415299
"TEMP",3.1228156,0.7758972,1.8835165,2.0536322,3.483332,0,2.3469792,1.1623211,2.1566435,1.8826696,1.3767309,2.0091976
"TEMP",2.8945861,0.8900508,1.9581388,1.617517,2.979499,0,2.1170247,1.1875813,1.975587,1.7610446,1.6972503,2.2347766
"TEMP",3.0272115,1.0244948,2.225712,1.696173,2.7803722,0,2.0000947,1.131446,1.961992,1.8863921,1.7037893,2.301323
"TEMP",3.3054385,1.1022445,2.52198,1.4590278,2.7207022,0,2.366267,1.141657,1.8976156,1.7302579,1.6146362,2.31765
"TEMP",3.0814255,1.2035158,3.1608598,1.5753041,2.1407612,0,2.455104,1.241678,2.0907491,1.6279229,1.9091822,2.444953
"TEMP",2.7561122,1.2801188,3.1565628,1.6604631,1.572425,0,3.892359,1.1435437,1.8076591,1.5295889,2.0020603,2.412565
"TEMP",2.7505342,1.3014807,3.0551213,1.8010566,1.3773407,0,3.761406,1.1490227,1.4539991,1.5118319,1.9688413,2.528206
"TEMP",2.4871932,1.2901513,3.3590336,1.7652796,2.1850597,0,3.782466,1.1344828,1.1036988,1.507629,2.0289332,2.439972
"TEMP",2.4135312,1.3198163,3.6277075,1.7961766,5.1856487,0,4.3556115,1.018622,1.2772729,1.489393,1.9673042,2.425517
"TEMP",2.3336276,1.3369858,3.2619443,1.9563656,5.5604647,0,4.2583797,0.8672872,1.9437168,1.4542026,1.9046297,2.3084537
"TEMP",2.2649556,1.3009329,2.9836033,1.8521266,5.6034157,0,4.3330487,0.7542526,2.0595571,1.3419296,1.6634687,2.0689637
"TEMP",2.4709061,1.3849719,2.8690767,1.9035978,6.0191227,0,4.7928412,0.8548505,2.5117286,1.2340606,1.4494797,1.8247287
"TEMP",2.3877511,1.1232476,3.0131267,1.8512768,6.1092385,0,4.8378072,0.9382598,2.4065976,1.141173,1.4292227,1.9248117
"TEMP",1.8497231,1.0812142,2.5182534,2.209803,6.0277475,0,4.7100462,1.0306815,2.6571867,1.3440732,1.4607938,1.7777667
"TEMP",1.6056771,0.944956,2.0464814,2.0982232,6.5957345,0,4.3344722,0.9520064,2.7777937,1.2227742,1.2817168,1.7781697
"TEMP",1.7243344,0.907979,1.8947739,2.0734202,7.4539607,0,2.8526429,1.0820547,2.8159577,1.0520588,1.3062268,1.7594897
"TEMP",1.5328562,0.9829989,1.9862414,2.0481462,7.641344,0,2.6934399,0.9171577,2.6506392,0.9775795,1.231223,1.6342537
"TEMP",1.5654902,0.9783096,1.8798994,2.0345322,6.964717,0,2.5220419,1.1282537,2.7910305,0.9939469,1.353567,1.6776867
"TEMP",1.7923032,1.0857834,1.6936144,1.9367942,4.069796,0,2.0365169,1.3955465,2.6511125,0.9863069,1.4549297,1.7915347
"TEMP",2.0858548,1.0636895,1.9900096,1.8018482,4.195423,0,2.1654527,1.5442183,1.9994372,0.9916459,1.4356656,1.8356406
"TEMP",1.9969445,1.0758223,2.0022546,1.7526282,4.404157,0,2.1378577,1.5231401,2.0707282,0.9875999,1.4405466,1.6834216
"TEMP",1.9412695,0.8670139,2.2664952,1.7868342,3.902955,0,2.7078977,1.4777631,1.7520082,0.9688074,1.3225198,1.7130046
"TEMP",1.9825625,0.8900584,2.1917752,1.6689072,3.919469,0,3.9954347,1.3708525,1.9172422,1.0065743,1.5583288,1.7022576
"TEMP",2.2512905,0.8403992,2.4313955,1.3438118,3.986786,0,6.0066597,1.3461513,1.9724322,0.9349393,1.4800031,1.6566788
"TEMP",2.3351355,0.8523865,2.3312915,1.3047334,3.407233,0,6.7859937,1.3420731,1.7205542,0.7968665,1.4352781,1.4290737
"TEMP",2.4417705,0.692244,3.250544,1.1456197,3.252114,0,7.224471,1.3697321,1.7785082,0.8736662,1.4771611,1.4683007
"TEMP",2.6155927,0.683483,4.13352,1.0197013,3.756524,0,7.107577,1.5205921,1.8198677,0.898621,1.5543749,1.3478292
"TEMP",2.9245747,0.6250305,4.168286,0.8866026,4.382423,0,7.453834,1.3653432,1.7927477,0.8289014,1.5346559,1.2385871
"TEMP",2.7731137,0.5779905,4.529537,0.7188419,4.560153,0,7.460419,1.1396754,1.8188317,1.1057884,1.6339759,1.100188
"TEMP",2.6408727,0.5981224,4.675332,0.5892497,4.050292,0,7.706436,1.0224568,1.8421305,1.4386195,1.7862255,1.0371525
"TEMP",2.698899,0.6603687,4.38730735,0.5245233,4.195791,0,7.740263,1.1796756,1.7870815,1.6229765,1.7196101,0.9101072
"TEMP",2.5356545,0.6685312,4.12374475,0.4978273,4.848066,0,6.913713,1.124601,2.0605535,1.764028,1.8932489,0.9133162
"TEMP",2.4824075,0.6414353,3.99946475,0.6377473,4.843516,0,5.558197,1.1960917,2.0503055,1.9064767,1.5552718,0.8383502
"TEMP",2.0534811,0.7166519,4.09793675,0.6166691,4.78799,0,3.533674,1.2283129,2.2188525,1.9986087,1.5470686,0.979152
"TEMP",2.0749811,0.8806808,4.26450475,0.6310242,4.7372577,0,2.839861,1.2527173,2.2929345,2.1120045,1.4530791,1.1186001
"TEMP",2.4672201,1.0520783,3.38153975,0.6379333,4.1252747,0,2.3934466,1.1490643,2.1593735,2.1208082,1.5982611,1.0710051
"TEMP",2.6744971,1.1049393,2.65620575,1.0161727,3.8831547,0,2.5899276,1.0025282,2.2125495,2.2373877,1.5132533,1.3433816
"TEMP",2.3799181,1.4285899,2.46439275,1.3137204,3.2021947,0,2.2315838,0.9978509,2.1139226,2.377652,1.5159083,1.4087757
"TEMP",2.6206291,1.4667169,2.09472775,1.4491281,2.9953577,0,2.5333678,0.9814497,2.2202986,1.92743697,1.5017933,1.5718978
"TEMP",2.4510496,1.4591658,1.95427675,1.4237644,3.1224177,0,2.4058698,1.0343173,2.4000751,1.67005297,1.3701045,1.7206117
"TEMP",2.4757496,1.4443662,2.4586264,1.471092,2.9757787,0,2.2551022,1.0072783,2.3947011,1.53730297,1.4094259,1.861322
"TEMP",2.4638161,1.6036211,3.199671,1.3890666,3.5347417,0,2.4394872,1.0326219,2.1011691,1.60594797,1.4532399,1.7617729
"TEMP",2.9005941,1.7401198,3.0387277,1.3428466,5.7907247,0,3.7943632,0.9640938,2.1954461,1.45290637,1.587829,2.0252029
"TEMP",3.4187515,1.6604444,2.6970139,1.4779752,6.6875987,0,4.2356342,1.0016688,1.8505031,1.26843657,1.7167049,2.0827869
