"","sample-1","sample-2","sample-3","sample-4","sample-5","sample-6","sample-7","sample-8","sample-9","sample-10","sample-11","sample-12"
"TEMP",1.2623442,38.69899,5.206224,0.2711332,0.524401395,0.695323,0.6512474,4.725976,0.7660812,1.0686947,12.000728,0.56618618
"TEMP",1.030542,37.30071,4.984209,0.2960719,0.479900795,0.7035139,0.7764534,4.759878,0.7525824,1.1771367,11.817128,0.6202264
"TEMP",0.726944,36.6691,4.819972,0.3280813,0.477217495,0.6959998,0.8196694,4.473089,0.6392816,1.1582372,11.629348,0.6401101
"TEMP",0.846606,35.93113,3.5604981,0.3559435,0.488656495,0.7905555,0.7905997,5.016319,0.5666924,1.1902324,10.961937,0.56990861
"TEMP",1.1644432,32.594183,2.8342271,0.3788182,0.576250995,0.7812077,0.8405485,5.270044,0.5857569,1.1204633,13.278971,0.53380061
"TEMP",1.2761782,30.828509,2.3270351,0.3560866,0.686790895,0.6858399,0.7531823,5.154676,0.4757956,1.1278883,14.895667,0.50369721
"TEMP",1.2474613,25.695309,1.8837591,0.3582937,0.716468295,0.5571705,0.8197516,5.251336,0.4994161,1.0879211,16.63868,0.51804311
"TEMP",1.2191782,21.43842,1.6757599,0.2946982,0.75505621,0.6394558,0.7673853,5.060736,0.4304565,0.97310973,17.489668,0.51744661
"TEMP",1.2177593,19.75119,1.3387952,0.3527372,0.77933951,0.6068341,0.6889977,4.83682,0.4285156,1.35850663,19.445659,0.53307371
"TEMP",1.2008056,19.231801,1.2620221,0.4054524,0.84099651,0.6358573,0.716408,4.772513,0.4441719,2.66662353,18.284949,0.54871131
"TEMP",1.6879664,18.896356,1.1900315,0.4316769,0.9285726,0.5947352,0.7959921,4.496445,0.3701084,4.76983153,16.192875,0.55034241
"TEMP",1.6915526,15.275706,0.9919822,0.4416547,0.9369209,0.5803576,0.7560143,4.2933742,0.4157346,10.65393253,16.318225,0.53089101
"TEMP",2.3099696,12.016446,0.8411102,0.4298979,0.9636331,0.5824576,0.673092,4.1373782,0.4955724,15.59488443,15.763752,0.50023201
"TEMP",2.3189136,10.970736,0.9730941,0.4803441,0.8883269,0.4816864,0.6910357,3.5343642,0.4866307,18.86203123,15.513945,0.5645097
"TEMP",2.5960636,12.712083,0.9152796,0.5268255,0.851069,0.4418645,0.6663432,3.1933762,0.4944821,22.34729433,12.472841,0.5465426
"TEMP",2.5571032,13.481657,0.9558826,0.5406442,0.688721,0.42786076,0.6938467,3.1190132,1.1264554,25.23187733,10.848077,0.6701226
"TEMP",3.5554692,13.216167,0.8424116,0.5420629,0.6353751,0.50755716,0.6504699,3.1016442,4.7654211,28.94241563,8.991155,0.7757973
"TEMP",4.2836954,13.406746,0.8314228,0.5193313,0.6718505,0.63333146,0.6465389,3.2959312,7.7687239,31.735882,8.080611,0.8643499
"TEMP",4.6043934,11.935764,1.0485855,0.4032073,0.6970897,1.40073976,0.6608086,3.5927502,14.2540399,35.20865,6.085147,0.827872
"TEMP",5.2223286,11.2599455,2.3850945,0.315933,0.6366866,2.64475996,0.6203731,4.0773042,19.5482021,38.07048,4.947361,0.7718277
"TEMP",5.2167696,12.7729005,3.6802442,0.2658844,0.6132285,4.38431496,0.4492971,4.8874792,23.8127521,39.28258,4.939447,0.7831968
"TEMP",5.8260286,11.7880455,4.7630965,0.300324,0.6432768,9.99126606,0.3980304,5.622903,30.2251201,33.920152,3.918755,0.840818
"TEMP",5.2334636,12.3023955,5.5528825,0.3494275,0.7023111,14.05234036,0.4319919,6.8866,36.9810681,29.931892,3.521998,0.9517748
"TEMP",4.9523226,10.9718825,6.5471725,0.2711191,0.6859514,17.26000456,0.3311259,7.711091,45.175675,28.565062,3.172429,0.9358557
"TEMP",4.3136706,9.3426495,7.975311,0.2246377,0.6126333,20.30533446,0.2951006,7.92632,51.573019,26.616432,3.096622,0.8666318
"TEMP",4.240896,8.5555275,8.367894,0.2357907,0.61917001,22.809419,0.2753662,7.5520822,50.91199,24.452738,2.6562713,0.7718941
"TEMP",3.24253,7.1888435,8.901322,0.2094333,0.61077061,25.721663,0.2521737,7.2425242,47.22195,22.218658,2.5990103,0.7065201
"TEMP",2.470639,6.8864465,9.25814,0.234405,0.57973731,28.17291,0.2182122,6.7101102,47.8344,20.001381,2.4979413,0.6215038
"TEMP",2.079412,7.2537655,9.21021,0.2593767,0.55942361,29.87535,0.2737021,6.0367946,46.23952,16.507288,1.9390393,0.6438368
"TEMP",1.389683,7.479074,7.8904984,0.2614737,0.57761791,34.17544,0.2592223,5.6757496,45.52639,12.555109,1.7877465,0.704841
"TEMP",0.857866,5.41376,6.7352304,0.2843484,1.57218831,37.45191,0.2925722,5.2175006,44.67102,9.001115,1.8707415,0.6889713
"TEMP",0.154378,5.2919019,5.6881371,0.2685923,2.22503631,37.04082,0.4665387,6.0162986,41.32657,8.678496,1.9114885,0.6323689
"TEMP",0,3.7637597,4.9472301,0.240011,3.36636731,37.30576,0.5052013,5.5442746,40.28342,7.7077487,2.4863705,0.5461339
"TEMP",0,3.8856217,4.2714461,0.2975467,4.77349421,38.3916,0.8165993,5.7194546,35.32572,5.8714137,2.7431795,0.5066538
"TEMP",0,3.258503,3.9610061,0.3250962,6.79548421,39.83903,0.855307,6.3954806,31.84656,4.3237753,2.8534915,0.5066538
"TEMP",0,2.4336084,4.6302491,0.3302136,9.5697675,41.48437,0.9556901,6.7550384,38.29034,3.4567462,3.4196442,0.4423295
"TEMP",0,2.4469264,5.1713611,0.345029,12.8150688,41.76304,1.0254837,6.8221684,41.82725,1.9892589,3.3664672,0.3270595
"TEMP",0,1.8153775,5.4194441,0.3473899,16.5804866,44.10658,1.0254837,7.2234434,43.06568,1.5184079,3.4498632,0.2830838
"TEMP",0,1.4139497,5.6668881,0.3224182,21.6955248,44.43837,0.9953807,7.1920515,43.64793,1.1930429,3.3755073,0.1971327
"TEMP",0,1.10306744,5.8291387,0.3201781,26.379984,40.42293,0.9933357,6.7502112,44.67568,1.0096402,3.6359531,0.1532524
"TEMP",0,0.88696264,5.9317987,0.3355195,29.156844,36.38042,1.021886,7.0185392,46.81413,1.0129075,3.4978951,0.135012
"TEMP",0,0.91146434,6.061012,0.3065386,30.82494,32.39018,0.813958,6.4228402,48.82131,0.6683364,3.6493551,0.1168529
"TEMP",0,0.88388524,6.47323,0.3507568,31.70951,29.0718,0.8042481,6.2153422,47.28095,0.6404995,3.1163081,0.093218
"TEMP",0,0.60790194,5.9720439,0.3639709,31.93247,26.01549,0.5247441,5.4127912,46.10162,0.5833981,2.8431971,0.1284141
"TEMP",0,0.56986004,4.8473184,0.3135467,31.99555,23.10933,0.5039449,4.6436682,46.82612,0.610328,2.6154548,0.1396221
"TEMP",0,0.56986004,3.7751744,0.2834576,30.96096,21.84293,0.3722569,4.8106222,43.37902,0.6174295,2.0887004,0.1508301
"TEMP",0,0.75528404,2.5859602,0.2915169,28.65325,20.80961,0.7932703,4.7122712,43.01447,0.7075408,2.1604084,0.2091922
"TEMP",0,1.13689694,1.9768543,0.287059,25.678374,18.92068,1.2226783,4.7732652,40.05243,0.7200568,2.2829534,0.2675543
"TEMP",0,1.44893374,1.5715891,0.287059,20.908554,18.28888,1.1859838,5.7329197,36.09249,0.6888472,2.5981633,0.2675543
"TEMP",0,1.898728,1.4141243,0.2892661,17.026932,18.28808,1.3478489,5.966217,32.55032,0.6757567,2.6553373,0.319449
"TEMP",0,1.9725368,1.215243,0.2939554,13.884094,19.52812,1.5157607,5.2175194,30.0107,0.8091854,2.7822993,0.3805864
"TEMP",0,1.9503416,1.0650286,0.2935573,12.060585,20.98964,1.5524152,4.5416054,27.30808,0.8561605,2.7276213,0.396355
"TEMP",0,2.7595479,0.5061956,0.2312959,10.995995,21.57932,1.736527,4.1241204,24.87381,0.9096866,2.6651493,0.3971074
"TEMP",0,2.9439882,0.6631337,0.1832777,10.048428,22.05763,1.988312,3.6653614,23.756993,0.8754334,2.6866043,0.4164833
"TEMP",0,3.0152803,0.7396902,0.1832777,8.903424,22.47804,1.9838655,3.7793044,21.056452,0.8828817,3.0707806,0.431587
"TEMP",0,3.0871219,1.0684312,0.1832777,7.363012,20.029832,2.3400955,3.7596664,18.613101,0.9319395,3.31009,0.4637781
"TEMP",0,2.8904359,1.8625784,0.1832777,6.695758,18.805982,1.8492885,4.4409914,16.520021,0.9913485,3.555734,0.4827927
"TEMP",0,3.2269999,2.6922593,0.1832777,6.095513,16.887582,1.7903525,4.6452204,15.930341,1.0274145,3.393741,0.4806914
"TEMP",0,3.2433069,3.2083255,0.2061524,6.17608,15.25491,1.7890692,4.1654024,15.727981,1.0227829,3.427719,0.567253
"TEMP",0,3.0775539,3.8741593,0.1812137,5.3927732,14.258053,1.6432386,4.3899214,15.315811,1.0952411,3.462539,0.4837993
"TEMP",0,3.0799489,4.4023286,0.161183,4.8734602,13.097383,1.6868326,4.440413,14.034861,0.9683802,3.587785,0.4676873
"TEMP",0,3.3616775,4.948635,0.136962,4.4179282,10.850251,1.7380927,4.2360273,13.756901,0.8720382,3.670277,0.4745073
"TEMP",0,2.6412395,6.174185,0.1142304,3.5081432,10.150145,1.7107377,4.1686903,13.178021,0.8599838,3.726889,0.510992
"TEMP",0,2.8230325,6.696103,0.0914988,3.0334942,8.653406,1.7323767,4.3478773,13.159393,0.9136917,3.87137,0.5271652
"TEMP",0,2.851783,7.294995,0.1143735,2.7156082,6.849015,2.0143012,3.9705303,14.870204,0.8622969,3.766241,0.5492499
"TEMP",0,3.008795,7.742841,0.1143735,2.7832202,6.72524,1.9094472,3.4703973,16.038345,0.8605002,3.731139,0.5481535
"TEMP",0,3.31751,7.21391,0.1143735,2.6380982,5.803996,1.9776925,2.9378783,16.073025,0.7582862,3.404555,0.5490788
"TEMP",0,3.974979,6.509997,0.1164705,2.4127021,4.754022,1.6300373,2.9963213,16.073765,0.6691854,3.446943,0.5399433
"TEMP",0,3.823497,5.9757058,0.1362382,2.2705221,4.592293,1.6605473,2.9986973,16.082495,0.6925067,3.0677133,0.542588
"TEMP",0,3.909966,5.3310614,0.1825751,2.3486099,4.138343,1.6790891,3.0487983,16.077085,0.6439058,2.68274666,0.542588
"TEMP",0,4.072369,4.8442054,0.1837307,2.2722869,3.372922,1.5101651,3.3876823,14.976562,0.6972247,2.35849166,0.5742008
"TEMP",0,3.913648,4.2893359,0.231345,2.1611682,3.067794,1.5267325,3.711438,13.601664,0.7273523,2.01953556,0.6102657
"TEMP",0,4.19376,3.0991147,0.2789593,2.2483192,2.52867,1.6481465,3.718199,13.069673,0.8279128,1.78074006,0.6635985
"TEMP",0,4.068177,2.4526076,0.2789593,2.055057,2.3486339,1.6380165,4.335778,12.445808,1.6185495,1.42295436,0.6766925
"TEMP",0,4.0341133,1.7950153,0.2810563,1.720262,2.5445029,1.6399325,4.347506,10.204957,1.7667325,1.12210036,0.7148468
"TEMP",0,4.0211253,0.9051001,0.3236987,1.609591,2.4838379,1.3885565,4.379965,8.993325,1.7257921,0.86064786,0.7515848
"TEMP",0,3.6139825,0.6444538,0.300824,1.920266,2.7792969,1.6435472,4.111393,8.39603,1.9009881,0.73718436,0.710967
"TEMP",0,2.4115005,0.4891717,0.298727,2.0844241,2.8449109,1.8833714,3.31633,7.508649,1.9285549,0.52195856,0.7302387
"TEMP",0,2.2550629,0.470396,0.2789593,1.8107504,2.8361859,1.9757712,2.879549,6.846901,1.9329051,0.50376376,0.7399785
"TEMP",0,2.4405619,0.4056824,0.2554971,2.0221484,2.9689949,2.351527,2.3746123,5.820011,1.8847872,0.5254391,0.7781931
"TEMP",0,2.1443861,0.30202558,0.2314668,1.9742614,3.5765879,2.247045,2.0410213,5.646214,1.8279776,0.5469801,0.7558874
"TEMP",0,2.2632001,0.27202218,0.1838525,2.1829801,3.7163639,2.216276,1.6763971,5.339043,1.77894828,0.6169482,0.7074769
"TEMP",0,2.1023661,0.27951018,0.1895488,2.2898791,4.1966989,1.915483,1.4222501,5.915374,1.64354948,0.6318395,0.6200466
"TEMP",0,2.1892561,0.24453718,0.2428594,2.3153234,4.241275,1.7060533,0.6254841,6.435374,1.04274048,0.6001482,0.52162
"TEMP",0,2.4104288,0.21913238,0.2178877,2.6740714,4.295945,1.4423459,0.4698231,6.673991,0.89130278,0.6364175,0.4522224
"TEMP",0,2.4146868,0.20510278,0.1752453,2.8543994,4.345679,1.5100609,0.3368931,6.9935,1.18258168,0.6626967,0.3903348
"TEMP",0,2.5557406,0.29093708,0.1752453,2.4132765,4.271532,1.2096417,0.3368931,7.061202,1.05013068,0.6039898,0.3731343
"TEMP",0,2.7507896,0.27001128,0.1838147,2.3709485,4.294014,0.9747749,0.3955659,7.639723,0.96671968,0.5692736,0.3313475
"TEMP",0,2.7163864,0.34891928,0.2088085,2.3797595,4.057255,0.8348068,0.3712324,7.314464,0.99789048,0.5843731,0.2650147
"TEMP",0,2.6143574,0.3587089,0.2285762,2.3677035,4.045467,0.4305391,0.4390181,7.603692,1.00126718,0.6112549,0.2594134
"TEMP",0,2.9135232,0.37987682,0.2535479,2.3933333,3.296457,0.4821892,0.3803449,7.863021,1.14817678,0.4858967,0.2498284
"TEMP",0,2.7904122,0.37590752,0.2785196,2.1941594,3.244528,0.5832102,0.3216721,8.84173,1.2643255,0.4253871,0.2588494
"TEMP",0,2.9956522,0.59097372,0.2501807,1.9970064,2.557159,0.5723773,0.3803449,8.207367,1.2988955,0.4454574,0.2716399
"TEMP",0,2.9247612,2.22455782,0.2482454,2.1086513,2.668315,0.5607365,0.4359004,8.106596,1.1034587,0.5517674,0.3246512
"TEMP",0,2.7144837,3.39096192,0.2996207,1.9230793,2.390155,0.5547387,0.4687858,8.42217,1.1483376,0.5621948,0.3298164
"TEMP",0,2.9613047,5.29749372,0.3224954,1.7079513,2.1353575,0.5378135,0.4687858,8.965163,0.9542336,0.5357405,0.3349816
"TEMP",0,3.1554267,6.37164372,0.3453701,2.1766212,2.2091285,0.5989329,0.5819968,9.579756,0.8296196,0.5478963,0.3911565
"TEMP",0,3.0280727,7.37086462,0.313926,2.1537892,2.2431805,0.6348748,0.6169858,9.233845,0.9538436,0.5609182,0.4604758
"TEMP",0,3.0649186,8.30499752,0.2975016,2.3433839,2.2952175,0.7049776,0.5773927,9.718926,1.0223485,0.5889488,0.4845251
"TEMP",0,2.9863926,9.0355589,0.2863033,2.1946579,2.2401355,0.7965413,0.5341637,8.967952,1.2462276,0.6348903,0.5142623
"TEMP",0,3.0835866,9.6146068,0.2927757,2.9666801,2.1411375,1.0740962,0.57535,8.4518,1.089909,0.6360316,0.4858102
"TEMP",0,3.3516076,10.329392,0.3144946,3.064787,2.0640785,0.9645542,0.6661578,7.583182,1.0375142,0.6651247,0.4913508
"TEMP",0,3.2160126,10.963151,0.313347,3.063147,1.9166137,1.3279081,0.739704,7.501907,1.093853,0.6355245,0.5134027
"TEMP",0,3.1876226,10.22378,0.2869104,3.344786,1.8203247,1.3001438,0.7970655,8.826578,1.1116623,0.5885171,0.4766868
"TEMP",0,3.7048431,9.987218,0.2355351,3.251265,1.7798487,1.669889,0.8002478,7.944714,1.0810869,0.585511,0.5158039
"TEMP",0,3.4213081,8.613493,0.2553028,3.568427,1.7754534,2.0960992,0.8002478,6.766033,1.0875219,0.5995712,0.554921
"TEMP",0,3.4837141,7.928298,0.2573998,3.262234,1.4807194,2.134266,0.7299121,7.051243,1.1490087,0.6305585,0.4782624
"TEMP",0,3.3069971,6.9886144,0.2573998,3.537725,1.4413014,2.1249967,0.8737733,7.789334,1.0457677,0.6442704,0.3843329
"TEMP",0,3.660018,6.0488047,0.2611358,3.839845,1.4879254,2.140123,0.9044442,7.788458,1.0164417,0.5933823,0.3540532
"TEMP",0,3.704443,5.4408367,0.2296917,3.845318,1.7825794,2.282341,0.8442051,8.149555,0.8444084,0.5600221,0.3370015
"TEMP",0,3.641496,5.4565187,0.2334277,3.137751,1.7875144,2.155303,0.839512,9.702528,0.926828,0.5530511,0.3701599
"TEMP",0,3.403366,5.3678047,0.1867371,3.327029,1.9005694,2.1669037,0.8792902,10.060076,0.9059026,0.4902539,0.3632765
"TEMP",0,3.287821,4.4761627,0.1856446,3.472249,2.0136552,1.8840167,0.7573261,10.905504,0.8034757,0.4814235,0.3366244
"TEMP",0,3.201097,3.5647737,0.1834375,3.313865,1.9822114,1.8376635,0.6634687,9.552871,0.8884042,0.4344777,0.3616988
"TEMP",0,2.769232,5.3564057,0.1834375,3.283416,1.9909164,1.4687786,0.6836493,9.938547,1.1294224,0.4937981,0.3207125
"TEMP",0,2.934885,8.4182507,0.1921704,3.513617,2.1886882,1.1799286,0.71077,10.143579,1.1159174,0.4844041,0.3012154
"TEMP",0,2.615409,11.5059257,0.218574,3.474723,2.3706412,1.2316076,0.7043421,9.330323,1.2281266,0.5022172,0.3606272
"TEMP",0,2.91626,13.5899393,0.2414487,3.339832,2.2564432,1.5144478,0.5790351,8.185074,1.3927336,0.4561849,0.4103238
"TEMP",0,2.630567,14.920869,0.2062686,3.035289,2.1476292,1.4809355,0.5492956,7.794033,1.3067813,0.5184036,0.4023867
"TEMP",0,2.594848,15.712309,0.2515896,3.015138,2.0087152,1.2392031,0.5631983,7.913355,1.3044092,0.4690708,0.4257464
"TEMP",0,2.538628,15.886974,0.2677848,3.301163,2.1334792,1.0702049,0.5025412,6.475943,1.1727601,0.4633865,0.4034971
"TEMP",0,2.3382867,16.386123,0.3017527,3.065499,2.1343782,1.0736581,0.4792062,5.81203,1.3396983,0.5198785,0.3934961
"TEMP",0,2.5134617,17.191123,0.3485169,2.8288878,2.0323864,1.1081161,0.4864423,4.840402,1.5227902,0.611546,0.424182
"TEMP",0,2.4648137,17.764551,0.3787366,2.546528,2.1719282,1.126429,0.5012444,4.655402,1.8626452,0.7236372,0.4920402
"TEMP",0,2.5368417,15.642146,0.4301119,2.3059693,2.2095282,1.07810191,0.4788578,4.559131,1.6328446,0.7230882,0.5326462
"TEMP",0,2.3751957,12.526026,0.4037083,1.8963963,2.0275317,0.99885791,0.489249,4.531558,1.5512647,0.7087761,0.5735052
"TEMP",0,2.4023457,9.956016,0.3949754,1.9310473,1.7380414,0.95546991,0.4900494,4.387231,1.4211838,0.6226523,0.5748021
"TEMP",0,2.3291907,8.310867,0.4365918,1.8565403,1.9768804,0.69032281,0.4212133,4.62009,1.5155718,0.6314073,0.55457
"TEMP",0,2.3565077,7.014153,0.4972373,1.6392457,1.9987364,0.92984211,0.417036,4.1811981,1.7922771,0.5815026,0.582921
"TEMP",0,2.1027947,6.27375,0.5060426,1.7142687,1.8531684,1.27089551,0.4274492,3.9806861,1.8265815,0.592131,0.5340762
"TEMP",0,1.8952577,6.165504,0.4882025,1.5485437,1.7026156,1.23772671,0.4515214,4.2792011,2.3710466,0.5705254,0.5326335
"TEMP",0,1.9317566,5.352082,0.5104587,1.8022087,1.5857626,1.33450681,0.3698064,4.0685321,2.7456666,0.5101534,0.5376419
"TEMP",0,1.7774696,4.71104,0.4659016,1.9988309,1.8595004,1.29441281,0.4225636,3.6440516,3.0901626,0.438632,0.527002
"TEMP",0,1.6494695,4.294912,0.4129503,2.2101587,1.8800244,1.30134551,0.4459108,3.3948316,3.2179846,0.3347934,0.4675589
"TEMP",0,1.4779694,3.7042474,0.3844497,2.5397874,1.9531494,1.3409043,0.4706302,3.2281716,3.5890172,0.3951584,0.4246328
"TEMP",0,1.3999044,3.2966018,0.3844497,2.9194104,2.0720419,1.2978795,0.4708955,2.8811211,3.8067461,0.4783679,0.3895998
"TEMP",0,1.331206,2.3328638,0.3844497,3.0994524,2.1001619,1.1969041,0.4714249,2.6774161,4.016897,0.5347827,0.4148472
"TEMP",0,0.99726313,1.9659328,0.3199586,3.3981824,1.7879525,1.1541828,0.490945,3.0178461,3.829795,0.5180386,0.4102195
"TEMP",0,0.85981653,1.9506348,0.3019555,3.636152,1.8241255,0.910515,0.5028263,3.516597,3.63349,0.543267,0.3745541
"TEMP",0,0.81179283,1.8638606,0.2904716,3.558051,1.6506484,0.5829248,0.4609155,3.298663,3.5924967,0.6147886,0.3739473
"TEMP",0,0.79017413,1.4042136,0.2798111,3.859532,1.7062652,0.6042184,0.4133614,2.989416,3.1866577,0.6957017,0.3673924
"TEMP",0,0.82450683,1.111794,0.2464617,4.025786,1.7375382,0.4705416,0.4251669,3.354216,2.7678467,0.7762427,0.3540465
"TEMP",0,0.74801283,1.069561,0.2443977,4.45397,1.6863912,0.4154782,0.3926959,3.6777935,2.3283607,0.8556821,0.3663237
"TEMP",0,0.78650493,0.9448128,0.2758418,4.62237,1.5398679,0.4602623,0.3732642,3.7274635,1.9229217,0.8991972,0.3952283
"TEMP",0,0.73832913,0.9782431,0.3069764,4.351469,1.2779265,0.4690306,0.3146831,3.7553185,1.6822587,0.7787659,0.4056281
"TEMP",0,0.59605382,1.0178647,0.3107706,3.857018,1.2492425,0.4774595,0.2820971,4.130607,2.1810777,0.7042932,0.3939392
"TEMP",0,0.55592202,1.0597195,0.3144328,4.001748,1.3869178,0.4774595,0.3024461,4.13897,2.4074157,0.7666124,0.3463952
"TEMP",0,0.58227249,0.9484232,0.3144328,3.885729,1.4272009,0.6060319,0.2680959,3.832095,2.9423407,0.755679,0.3599705
"TEMP",0,0.54403789,0.8731126,0.2967621,4.206339,1.4494929,0.54750303,0.2812413,3.790369,3.2410967,0.7248519,0.4056042
"TEMP",0,0.47198539,0.8510384,0.2769944,4.514775,1.5020082,0.69160223,0.332323,4.037397,3.511783,0.7191202,0.410445
"TEMP",0,0.43737379,0.6614786,0.2541197,4.473679,1.4053449,0.69972723,0.4166488,4.188871,3.567304,0.6504168,0.4358912
"TEMP",0,0.34389849,0.682055,0.2541197,4.0141209,1.3655939,0.69573273,0.4422073,4.316816,3.414067,0.6425554,0.4276269
"TEMP",0,0.26973719,0.68095,0.231245,3.4479189,1.1038641,0.79621513,0.4422073,4.319555,3.429171,0.5279499,0.4052025
"TEMP",0,0.24798539,0.7609282,0.2204,3.3643659,1.00901806,0.82219393,0.4211781,4.293003,3.2493118,0.5055036,0.3643037
"TEMP",0,0.28731959,0.7640532,0.2041052,3.2704519,0.98775476,0.81855303,0.4340049,4.340951,3.2577178,0.4891741,0.3846764
"TEMP",0,0.3305914,0.7022826,0.2179817,3.5331979,1.16119176,0.81072373,0.4288137,4.149874,2.5321695,0.4803086,0.3871064
"TEMP",0,0.3372911,0.6213357,0.2427832,3.5524079,1.16843676,0.90801513,0.4568336,4.010971,2.2286435,0.4615092,0.3795177
"TEMP",0,0.4392575,0.6053379,0.5259892,3.8272649,1.11291106,0.78937883,0.4448289,3.480126,1.6361818,0.6131012,0.3612418
"TEMP",0,0.5310957,0.6343537,1.3462815,3.9645059,0.93731306,0.8726331,0.4344088,3.281488,1.3861778,0.6426801,0.3246129
"TEMP",0,0.5325145,0.6797401,2.2524588,3.5963309,0.99041286,0.7373022,0.4135825,3.437293,1.2577058,0.5983971,0.3528515
"TEMP",0,0.4883568,0.7813589,4.1269788,3.2606159,1.12598916,0.7437148,0.4182091,3.713124,1.11562,0.6367693,0.3453663
"TEMP",0,0.4883568,0.7459679,4.9173921,3.358466,1.11773316,1.0860601,0.4647381,3.665082,1.1302153,0.6568154,0.3848302
"TEMP",0,0.4613689,0.7178057,7.1025421,3.615985,1.23598296,1.2901561,0.4873134,4.013098,1.0726826,0.6787626,0.4038972
"TEMP",0,0.4494755,0.6653418,9.955863,4.058392,1.2800036,1.224268,0.5086283,4.328076,1.1944658,0.7886764,0.4585871
"TEMP",0,0.4049464,0.6278967,14.4561585,4.211881,1.8296703,1.2399088,0.5163031,4.590232,1.0564867,0.8985902,0.5102146
"TEMP",0,0.3783017,0.598295,17.8112761,4.115783,1.6925363,1.2617402,0.5405277,5.524553,1.0473431,0.9121063,0.6027972
"TEMP",0,0.3603692,0.636419,20.15569,3.973756,1.5954983,1.2221219,0.5103633,6.718571,0.919154,0.8813692,0.655959
"TEMP",0,0.3038493,0.7053427,22.250654,3.463813,1.7672203,1.5223862,0.4938182,7.319792,0.8795208,0.795035,0.6675581
"TEMP",0,0.2431804,0.6860214,23.07434,2.912058,1.8718963,1.7549076,0.4387871,7.553947,0.8165226,0.7832029,0.7510179
"TEMP",0,0.241113,0.6058573,23.437608,3.668649,1.8070034,1.7427262,0.4289704,7.42859,0.61895645,0.7816659,0.7336308
"TEMP",0,0.24628191,0.5470877,22.794838,4.475525,1.7765294,1.7465829,0.3836994,7.206734,0.99002525,0.7952353,0.73317
"TEMP",0,0.27833401,0.6006986,23.03467,5.019405,1.8421154,1.7467959,0.3480691,7.240126,1.24509295,0.778251,0.6932378
"TEMP",0,0.27512971,0.5697208,22.2439,5.365521,1.9915044,1.7986909,0.2921805,7.201312,1.97697965,0.8059151,0.6808191
"TEMP",0,0.28757701,0.6185987,20.67437,5.321878,2.1682341,1.8369177,0.2745563,6.9367,2.40896565,0.6799649,0.6420834
"TEMP",0,0.31036041,0.6593237,17.16963,5.745715,1.8095981,2.2210467,0.2540547,6.721617,2.79938875,0.5608595,0.5789064
"TEMP",0,0.30992731,0.6536692,14.212287,5.972619,1.6629305,2.5574805,0.23678015,6.064072,3.43333165,0.6253136,0.4685326
"TEMP",0,0.36539041,0.6744843,15.160267,5.839299,1.7554395,2.550438,0.20811205,4.867786,4.06252475,0.5965145,0.4505787
"TEMP",0,0.30628581,0.7226137,15.143517,6.005815,1.6154,2.2754029,0.24545355,4.604453,4.42256765,0.6480387,0.4460002
"TEMP",0,0.28136891,0.7207977,15.183937,6.088909,1.689176,2.0180593,0.28351645,4.727047,4.52323985,0.6257187,0.3537387
"TEMP",0,0.27957431,0.8547788,15.780357,5.457681,1.9393599,2.0486203,0.33767385,4.863235,4.5665412,0.6045312,0.3559533
"TEMP",0,0.2744054,0.8474293,16.822867,4.9213,2.1075749,2.0789621,0.30340415,5.95393,4.3496302,0.5651899,0.32737504
"TEMP",0,0.2872148,0.8720369,19.365457,4.865176,2.2135939,2.1829851,0.25004415,8.315517,4.0992752,0.5146726,0.35280074
"TEMP",0,0.2732493,0.9063858,21.408997,4.437213,2.2099349,2.2009871,0.34041265,8.555244,3.5369412,0.5246017,0.34448644
"TEMP",0,0.3361329,0.8249602,23.515557,4.236452,2.0931529,2.1972238,0.35804705,8.771796,3.7047892,0.6541809,0.33086144
"TEMP",0,0.3401777,0.787892,24.911917,4.024409,2.4072549,1.8519878,0.40143665,9.073362,3.8259362,0.6369252,0.33655084
"TEMP",0,0.3455487,0.7819896,28.35832,4.110084,2.8616015,1.5681538,0.39785095,9.106163,3.7141392,0.6513712,0.35203164
"TEMP",0,0.3340985,0.8250926,29.25116,4.331533,3.0081615,1.7646466,0.43088985,9.668228,3.2321772,0.6773876,0.32289624
"TEMP",0,0.3497425,0.8683486,30.32136,4.610648,3.085294,1.8734187,0.43161125,9.933305,3.0030672,0.6482953,0.32049264
"TEMP",0,0.3449711,0.9457117,28.829153,5.085465,3.277152,1.9496823,0.41553195,9.939101,2.8662997,0.7387727,0.33771414
"TEMP",0,0.4206657,0.7895058,27.183618,5.336979,3.0201483,2.0240366,0.36915685,9.894021,2.8552781,0.8599359,0.33128074
"TEMP",0,0.5054149,0.7147289,29.221018,5.428634,3.1580143,2.042117,0.34871815,8.755047,2.6365847,0.8589829,0.3525377
"TEMP",0,0.4813773,0.6185866,30.084178,4.865035,3.3628703,1.728042,0.32827945,6.316406,2.6487308,0.9057805,0.3483766
"TEMP",0,0.512683,0.5564137,30.030688,4.964702,3.1933043,1.3186123,0.23344705,5.921998,2.4051938,0.9544256,0.3508822
"TEMP",0,0.4685184,0.7189243,29.488838,4.5130495,3.3230343,1.3853334,0.23315115,5.769818,1.63115865,0.8972855,0.3544187
"TEMP",0,0.4261531,0.8642999,28.882258,4.1358084,2.8355059,1.3473743,0.22035435,5.522147,1.09626825,0.9427372,0.3581436
